# boundary elements; revolved_area = pi*(r_a+r_b)*L, exactly 0 on the axis
index,curve_name,boundary_id,kind,side_a,side_b,node_a,node_b,r_a_m,z_a_m,r_b_m,z_b_m,r_mid_m,z_mid_m,n_r,n_z,meridian_length_m,revolved_area_m2
176,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,176,177,1.99999999999999982e-05,-7.81793215562962907e-05,1.99999999999999982e-05,-7.25760182556498988e-05,1.99999999999999982e-05,-7.53776699059730947e-05,1.000000000e+00,-0.000000000e+00,5.60330330064639191e-06,7.04131859405845721e-10
177,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,177,178,1.99999999999999982e-05,-7.25760182556498988e-05,1.99999999999999982e-05,-6.81951459841906717e-05,1.99999999999999982e-05,-7.03855821199202852e-05,1.000000000e+00,-0.000000000e+00,4.38087227145922712e-06,5.50516645773261489e-10
178,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,178,179,1.99999999999999982e-05,-6.81951459841906717e-05,1.99999999999999982e-05,-6.47709280639674370e-05,1.99999999999999982e-05,-6.64830370240790543e-05,1.000000000e+00,-0.000000000e+00,3.42421792022323465e-06,4.30299914498553328e-10
179,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,179,180,1.99999999999999982e-05,-6.47709280639674370e-05,1.99999999999999982e-05,-6.20932498991198334e-05,1.99999999999999982e-05,-6.34320889815436352e-05,1.000000000e+00,-0.000000000e+00,2.67767816484760363e-06,3.36486962054521216e-10
180,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,180,181,1.99999999999999982e-05,-6.20932498991198334e-05,1.99999999999999982e-05,-5.99999999999999947e-05,1.99999999999999982e-05,-6.10466249495599141e-05,1.000000000e+00,-0.000000000e+00,2.09324989911983863e-06,2.63045540208098398e-10
181,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,181,182,1.99999999999999982e-05,-5.99999999999999947e-05,1.96644791840710917e-05,-5.79868751044265555e-05,1.98322395920355450e-05,-5.89934375522132751e-05,9.863939238e-01,1.643989873e-01,2.04089344726743865e-06,2.54314990421961552e-10
182,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,182,183,1.96644791840710917e-05,-5.79868751044265555e-05,1.92376580170096334e-05,-5.54259481020577991e-05,1.94510686005403626e-05,-5.67064116032421807e-05,9.863939238e-01,1.643989873e-01,2.59625180213960193e-06,3.17300053184873759e-10
183,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,183,184,1.92376580170096334e-05,-5.54259481020577991e-05,1.86946906885813213e-05,-5.21681441314879329e-05,1.89661743527954774e-05,-5.37970461167728626e-05,9.863939238e-01,1.643989873e-01,3.30274132053985827e-06,3.93581038142011496e-10
184,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,184,185,1.86946906885813213e-05,-5.21681441314879329e-05,1.80039717292254092e-05,-4.80238303753524604e-05,1.83493312089033652e-05,-5.00959872534201966e-05,9.863939238e-01,1.643989873e-01,4.20147940493672078e-06,4.84398006564308768e-10
185,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,185,186,1.80039717292254092e-05,-4.80238303753524604e-05,1.71252948908890001e-05,-4.27517693453340059e-05,1.75646333100572046e-05,-4.53877998603432331e-05,9.863939238e-01,1.643989873e-01,5.34478254847361494e-06,5.89860068196101859e-10
186,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,186,187,1.71252948908890001e-05,-4.27517693453340059e-05,1.60075137160866217e-05,-3.60450822965197487e-05,1.65664043034878109e-05,-3.93984258209268773e-05,9.863939238e-01,1.643989873e-01,6.79919744716061842e-06,7.07727021609804373e-10
187,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,187,188,1.60075137160866217e-05,-3.60450822965197487e-05,1.47299107152543735e-05,-2.83794642915262464e-05,1.53687122156704993e-05,-3.22122732940230010e-05,9.863939238e-01,1.643989873e-01,7.77135566205897820e-06,7.50436815693775016e-10
188,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,188,189,1.47299107152543735e-05,-2.83794642915262464e-05,1.36961572949982196e-05,-2.21769437699893295e-05,1.42130340051262966e-05,-2.52782040307577879e-05,9.863939238e-01,1.643989873e-01,6.28807657030175497e-06,5.61544896968317312e-10
189,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,189,190,1.36961572949982196e-05,-2.21769437699893295e-05,1.28835338816371771e-05,-1.73012032898230611e-05,1.32898455883176983e-05,-1.97390735299061953e-05,9.863939238e-01,1.643989873e-01,4.94299525003560447e-06,4.12752769977310467e-10
190,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,190,191,1.28835338816371771e-05,-1.73012032898230611e-05,1.22447387645817205e-05,-1.34684325874903247e-05,1.25641363231094479e-05,-1.53848179386566929e-05,9.863939238e-01,1.643989873e-01,3.88563900256239381e-06,3.06743209995033967e-10
191,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,191,192,1.22447387645817205e-05,-1.34684325874903247e-05,1.17425882026063056e-05,-1.04555292156378318e-05,1.19936634835940122e-05,-1.19619809015640783e-05,9.863939238e-01,1.643989873e-01,3.05446262295225125e-06,2.30179447218003009e-10
192,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,192,193,1.17425882026063056e-05,-1.04555292156378318e-05,1.13478526438316124e-05,-8.08711586298967942e-06,1.15452204232189590e-05,-9.27132253931375560e-06,9.863939238e-01,1.643989873e-01,2.40108266629102759e-06,1.74176359830019275e-10
193,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,193,194,1.13478526438316124e-05,-8.08711586298967942e-06,1.10375552381687235e-05,-6.22533142901234287e-06,1.11927039410001671e-05,-7.15622364600101114e-06,9.863939238e-01,1.643989873e-01,1.88746543241497044e-06,1.32737578698354712e-10
194,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,194,195,1.10375552381687235e-05,-6.22533142901234287e-06,1.07936336210692002e-05,-4.76180172641520665e-06,1.09155944296189610e-05,-5.49356657771377476e-06,9.863939238e-01,1.643989873e-01,1.48371727282272634e-06,1.01760307808987675e-10
195,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,195,196,1.07936336210692002e-05,-4.76180172641520665e-06,1.06018899916628718e-05,-3.61133994997722913e-06,1.06977618063660360e-05,-4.18657083819621789e-06,9.863939238e-01,1.643989873e-01,1.16633096437620930e-06,7.83961251965742520e-11
196,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,196,197,1.06018899916628718e-05,-3.61133994997722913e-06,1.04511621576978940e-05,-2.70697294618737257e-06,1.05265260746803837e-05,-3.15915644808230085e-06,9.863939238e-01,1.643989873e-01,9.16841620715168178e-07,6.06400092847754426e-11
197,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,197,198,1.04511621576978940e-05,-2.70697294618737257e-06,1.03326767238952526e-05,-1.99606034337152058e-06,1.03919194407965724e-05,-2.35151664477944658e-06,9.863939238e-01,1.643989873e-01,7.20718757120840793e-07,4.70588667745388076e-11
198,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,198,199,1.03326767238952526e-05,-1.99606034337152058e-06,1.02395371429361139e-05,-1.43722285761669228e-06,1.02861069334156841e-05,-1.71664160049410643e-06,9.863939238e-01,1.643989873e-01,5.66545953145922533e-07,3.66155907164508803e-11
199,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,199,200,1.02395371429361139e-05,-1.43722285761669228e-06,1.01663200778789291e-05,-9.97920467273573039e-07,1.02029286104075207e-05,-1.21757166244513266e-06,9.863939238e-01,1.643989873e-01,4.45362019908261072e-07,2.85507745259737092e-11
200,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,200,201,1.01663200778789291e-05,-9.97920467273573039e-07,1.01087652680678637e-05,-6.52591608407180972e-07,1.01375426729733964e-05,-8.25256037840377005e-07,9.863939238e-01,1.643989873e-01,3.50092240557188655e-07,2.22994960707952865e-11
201,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,201,202,1.01087652680678637e-05,-6.52591608407180972e-07,1.00635253575103042e-05,-3.81152145061823446e-07,1.00861453127890840e-05,-5.16871876734502209e-07,9.863939238e-01,1.643989873e-01,2.75183632813566304e-07,1.74392453940700947e-11
202,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,202,203,1.00635253575103042e-05,-3.81152145061823446e-07,1.00279641279937589e-05,-1.67784767962548566e-07,1.00457447427520324e-05,-2.74468456512186006e-07,9.863939238e-01,1.643989873e-01,2.16310514434579857e-07,1.36533630119705931e-11
203,emitter_outer_surface,emitter_outer_surface,ring,emitter_solid,vacuum,203,142,1.00279641279937589e-05,-1.67784767962548566e-07,9.99999999999999912e-06,0.00000000000000000e+00,1.00139820639968799e-05,-8.38923839812742830e-08,9.863939238e-01,1.643989873e-01,1.70099149952895527e-07,1.07025883308311287e-11
204,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,204,205,1.99999999999999982e-04,6.00000000000000056e-04,1.99999999999999982e-04,5.96488120003933709e-04,1.99999999999999982e-04,5.98244060001966883e-04,-1.000000000e+00,-0.000000000e+00,3.51187999606634646e-06,4.41315855837239423e-09
205,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,205,206,1.99999999999999982e-04,5.96488120003933709e-04,1.99999999999999982e-04,5.91989557848257510e-04,1.99999999999999982e-04,5.94238838926095664e-04,-1.000000000e+00,-0.000000000e+00,4.49856215567619958e-06,5.65305992799576435e-09
206,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,206,207,1.99999999999999982e-04,5.91989557848257510e-04,1.99999999999999982e-04,5.86226881207818650e-04,1.99999999999999982e-04,5.89108219528038080e-04,-1.000000000e+00,-0.000000000e+00,5.76267664043885949e-06,7.24159303944649200e-09
207,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,207,208,1.99999999999999982e-04,5.86226881207818650e-04,1.99999999999999982e-04,5.78845389395768375e-04,1.99999999999999982e-04,5.82536135301793458e-04,-1.000000000e+00,-0.000000000e+00,7.38149181205027555e-06,9.27585617970814152e-09
208,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,208,209,1.99999999999999982e-04,5.78845389395768375e-04,1.99999999999999982e-04,5.69389945485934993e-04,1.99999999999999982e-04,5.74117667440851684e-04,-1.000000000e+00,-0.000000000e+00,9.45544390983338139e-06,1.18820612494251597e-08
209,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,209,210,1.99999999999999982e-04,5.69389945485934993e-04,1.99999999999999982e-04,5.57277880994035222e-04,1.99999999999999982e-04,5.63333913239985108e-04,-1.000000000e+00,-0.000000000e+00,1.21120644918997714e-05,1.52204691310232457e-08
210,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,210,211,1.99999999999999982e-04,5.57277880994035222e-04,1.99999999999999982e-04,5.42722119005964844e-04,1.99999999999999982e-04,5.50000000000000033e-04,-1.000000000e+00,-0.000000000e+00,1.45557619880703776e-05,1.82913099716493848e-08
211,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,211,212,1.99999999999999982e-04,5.42722119005964844e-04,1.99999999999999982e-04,5.30610054514065073e-04,1.99999999999999982e-04,5.36666086760014959e-04,-1.000000000e+00,-0.000000000e+00,1.21120644918997714e-05,1.52204691310232457e-08
212,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,212,213,1.99999999999999982e-04,5.30610054514065073e-04,1.99999999999999982e-04,5.21154610604231691e-04,1.99999999999999982e-04,5.25882332559148382e-04,-1.000000000e+00,-0.000000000e+00,9.45544390983338139e-06,1.18820612494251597e-08
213,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,213,214,1.99999999999999982e-04,5.21154610604231691e-04,1.99999999999999982e-04,5.13773118792181416e-04,1.99999999999999982e-04,5.17463864698206608e-04,-1.000000000e+00,-0.000000000e+00,7.38149181205027555e-06,9.27585617970814152e-09
214,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,214,215,1.99999999999999982e-04,5.13773118792181416e-04,1.99999999999999982e-04,5.08010442151742556e-04,1.99999999999999982e-04,5.10891780471961986e-04,-1.000000000e+00,-0.000000000e+00,5.76267664043885949e-06,7.24159303944649200e-09
215,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,215,216,1.99999999999999982e-04,5.08010442151742556e-04,1.99999999999999982e-04,5.03511879996066357e-04,1.99999999999999982e-04,5.05761161073904402e-04,-1.000000000e+00,-0.000000000e+00,4.49856215567619958e-06,5.65305992799576435e-09
216,extractor_surface.aperture,extractor_surface,ring,extractor_solid,vacuum,216,217,1.99999999999999982e-04,5.03511879996066357e-04,1.99999999999999982e-04,5.00000000000000010e-04,1.99999999999999982e-04,5.01755939998033184e-04,-1.000000000e+00,-0.000000000e+00,3.51187999606634646e-06,4.41315855837239423e-09
217,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,217,218,1.99999999999999982e-04,5.00000000000000010e-04,2.03459902983208082e-04,5.00000000000000010e-04,2.01729951491604032e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,3.45990298320809908e-06,4.38545009918556833e-09
218,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,218,219,2.03459902983208082e-04,5.00000000000000010e-04,2.07876727161323979e-04,5.00000000000000010e-04,2.05668315072266017e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,4.41682417811589787e-06,5.70765047592041336e-09
219,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,219,220,2.07876727161323979e-04,5.00000000000000010e-04,2.13516445617572620e-04,5.00000000000000010e-04,2.10696586389448300e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,5.63971845624864103e-06,7.46611700425199097e-09
220,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,220,221,2.13516445617572620e-04,5.00000000000000010e-04,2.20716343476966764e-04,5.00000000000000010e-04,2.17116394547269692e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,7.19989785939414333e-06,9.82197495077276668e-09
221,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,221,222,2.20716343476966764e-04,5.00000000000000010e-04,2.29910288214837493e-04,5.00000000000000010e-04,2.25313315845902129e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,9.19394473787072970e-06,1.30157325581622201e-08
222,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,222,223,2.29910288214837493e-04,5.00000000000000010e-04,2.41648443393371838e-04,5.00000000000000010e-04,2.35779365804104652e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,1.17381551785343443e-05,1.73894365449082306e-08
223,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,223,224,2.41648443393371838e-04,5.00000000000000010e-04,2.56635397953890176e-04,5.00000000000000010e-04,2.49141920673631007e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,1.49869545605183386e-05,2.34606514363807588e-08
224,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,224,225,2.56635397953890176e-04,5.00000000000000010e-04,2.75770956033992854e-04,5.00000000000000010e-04,2.66203176993941542e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,1.91355580801026780e-05,3.20062088900009854e-08
225,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,225,226,2.75770956033992854e-04,5.00000000000000010e-04,3.00203107409825905e-04,5.00000000000000010e-04,2.87987031721909353e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,2.44321513758330509e-05,4.42093887667936753e-08
226,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,226,227,3.00203107409825905e-04,5.00000000000000010e-04,3.31397496895354492e-04,5.00000000000000010e-04,3.15800302152590198e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,3.11943894855285864e-05,6.18969001754942247e-08
227,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,227,228,3.31397496895354492e-04,5.00000000000000010e-04,3.71226064580274179e-04,5.00000000000000010e-04,3.51311780737814335e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,3.98285676849196874e-05,8.79158684348662805e-08
228,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,228,229,3.71226064580274179e-04,5.00000000000000010e-04,4.22078622740421397e-04,5.00000000000000010e-04,3.96652343660347788e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,5.08525581601472184e-05,1.26736788587835549e-07
229,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,229,230,4.22078622740421397e-04,5.00000000000000010e-04,4.87006400057611718e-04,5.00000000000000010e-04,4.54542511399016558e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,6.49277773171903208e-05,1.85432097728007371e-07
230,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,230,231,4.87006400057611718e-04,5.00000000000000010e-04,5.68906702681319697e-04,5.00000000000000010e-04,5.27956551369465708e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.19003026237079788e-05,2.71683684397800955e-07
231,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,231,232,5.68906702681319697e-04,5.00000000000000010e-04,6.55675072549396706e-04,5.00000000000000010e-04,6.12290887615358202e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680770093e-05,3.33809815588240996e-07
232,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,232,233,6.55675072549396706e-04,5.00000000000000010e-04,7.42443442417473932e-04,5.00000000000000010e-04,6.99059257483435319e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,3.81114347029759016e-07
233,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,233,234,7.42443442417473932e-04,5.00000000000000010e-04,8.29211812285551159e-04,5.00000000000000010e-04,7.85827627351512546e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,4.28418878471276294e-07
234,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,234,235,8.29211812285551159e-04,5.00000000000000010e-04,9.15980182153628385e-04,5.00000000000000010e-04,8.72595997219589772e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,4.75723409912793520e-07
235,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,235,236,9.15980182153628385e-04,5.00000000000000010e-04,1.00274855202170539e-03,5.00000000000000010e-04,9.59364367087666889e-04,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680770093e-05,5.23027941354309370e-07
236,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,236,237,1.00274855202170539e-03,5.00000000000000010e-04,1.08951692188978262e-03,5.00000000000000010e-04,1.04613273695574401e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,5.70332472795827919e-07
237,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,237,238,1.08951692188978262e-03,5.00000000000000010e-04,1.17628529175785963e-03,5.00000000000000010e-04,1.13290110682382102e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680770093e-05,6.17637004237343504e-07
238,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,238,239,1.17628529175785963e-03,5.00000000000000010e-04,1.26305366162593686e-03,5.00000000000000010e-04,1.21966947669189824e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,6.64941535678862265e-07
239,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,239,240,1.26305366162593686e-03,5.00000000000000010e-04,1.34982203149401408e-03,5.00000000000000010e-04,1.30643784655997547e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,7.12246067120379544e-07
240,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,240,241,1.34982203149401408e-03,5.00000000000000010e-04,1.43659040136209131e-03,5.00000000000000010e-04,1.39320621642805269e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,7.59550598561896717e-07
241,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,241,242,1.43659040136209131e-03,5.00000000000000010e-04,1.52335877123016810e-03,5.00000000000000010e-04,1.47997458629612970e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680767924e-05,8.06855130003409972e-07
242,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,242,243,1.52335877123016810e-03,5.00000000000000010e-04,1.61012714109824533e-03,5.00000000000000010e-04,1.56674295616420671e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67683698680772261e-05,8.54159661444931063e-07
243,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,243,244,1.61012714109824533e-03,5.00000000000000010e-04,1.69688986076507948e-03,5.00000000000000010e-04,1.65350850093166240e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,8.67627196668341490e-05,9.01403951055583464e-07
244,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,244,245,1.69688986076507948e-03,5.00000000000000010e-04,1.77343805899187173e-03,5.00000000000000010e-04,1.73516395987847560e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,7.65481982267922530e-05,8.34555761677295544e-07
245,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,245,246,1.77343805899187173e-03,5.00000000000000010e-04,1.83339182490745156e-03,5.00000000000000010e-04,1.80341494194966164e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,5.99537659155798333e-05,6.79347528753034986e-07
246,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,246,247,1.83339182490745156e-03,5.00000000000000010e-04,1.88034869922339924e-03,5.00000000000000010e-04,1.85687026206542540e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,4.69568743159476734e-05,5.47848667612430133e-07
247,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,247,248,1.88034869922339924e-03,5.00000000000000010e-04,1.91712614790096308e-03,5.00000000000000010e-04,1.89873742356218116e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,3.67774486775638426e-05,4.38759342252461387e-07
248,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,248,249,1.91712614790096308e-03,5.00000000000000010e-04,1.94593074971576583e-03,5.00000000000000010e-04,1.93152844880836445e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,2.88046018148027487e-05,3.49577002014722559e-07
249,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,249,250,1.94593074971576583e-03,5.00000000000000010e-04,1.96849104468446636e-03,5.00000000000000010e-04,1.95721089720011631e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,2.25602949687005346e-05,2.77435650435906367e-07
250,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,250,251,1.96849104468446636e-03,5.00000000000000010e-04,1.98616057993631322e-03,5.00000000000000010e-04,1.97732581231038979e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,1.76695352518468560e-05,2.19524618376646110e-07
251,extractor_surface.front,extractor_surface,ring,extractor_solid,vacuum,251,252,1.98616057993631322e-03,5.00000000000000010e-04,2.00000000000000004e-03,5.00000000000000010e-04,1.99308028996815663e-03,5.00000000000000010e-04,0.000000000e+00,-1.000000000e+00,1.38394200636868248e-05,1.73309573788089745e-07
252,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,253,254,2.00000000000000004e-03,6.00000000000000056e-04,1.98616057993631278e-03,6.00000000000000056e-04,1.99308028996815663e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,1.38394200636872584e-05,1.73309573788095172e-07
253,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,254,255,1.98616057993631278e-03,6.00000000000000056e-04,1.96849104468446679e-03,6.00000000000000056e-04,1.97732581231038979e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,1.76695352518459886e-05,2.19524618376635310e-07
254,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,255,256,1.96849104468446679e-03,6.00000000000000056e-04,1.94593074971576669e-03,6.00000000000000056e-04,1.95721089720011674e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,2.25602949687001009e-05,2.77435650435901073e-07
255,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,256,257,1.94593074971576669e-03,6.00000000000000056e-04,1.91712614790096373e-03,6.00000000000000056e-04,1.93152844880836510e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,2.88046018148029655e-05,3.49577002014725312e-07
256,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,257,258,1.91712614790096373e-03,6.00000000000000056e-04,1.88034869922339989e-03,6.00000000000000056e-04,1.89873742356218181e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,3.67774486775638426e-05,4.38759342252461493e-07
257,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,258,259,1.88034869922339989e-03,6.00000000000000056e-04,1.83339182490745178e-03,6.00000000000000056e-04,1.85687026206542583e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,4.69568743159481071e-05,5.47848667612435216e-07
258,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,259,260,1.83339182490745178e-03,6.00000000000000056e-04,1.77343805899187129e-03,6.00000000000000056e-04,1.80341494194966164e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,5.99537659155804838e-05,6.79347528753042292e-07
259,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,260,261,1.77343805899187129e-03,6.00000000000000056e-04,1.69688986076507948e-03,6.00000000000000056e-04,1.73516395987847538e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,7.65481982267918193e-05,8.34555761677290779e-07
260,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,261,262,1.69688986076507948e-03,6.00000000000000056e-04,1.61012714109824858e-03,6.00000000000000056e-04,1.65350850093166392e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67627196668308964e-05,9.01403951055550535e-07
261,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,262,263,1.61012714109824858e-03,6.00000000000000056e-04,1.52335877123017135e-03,6.00000000000000056e-04,1.56674295616420997e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,8.54159661444932863e-07
262,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,263,264,1.52335877123017135e-03,6.00000000000000056e-04,1.43659040136209391e-03,6.00000000000000056e-04,1.47997458629613252e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680774430e-05,8.06855130003417490e-07
263,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,264,265,1.43659040136209391e-03,6.00000000000000056e-04,1.34982203149401668e-03,6.00000000000000056e-04,1.39320621642805530e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,7.59550598561898199e-07
264,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,265,266,1.34982203149401668e-03,6.00000000000000056e-04,1.26305366162593946e-03,6.00000000000000056e-04,1.30643784655997807e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,7.12246067120381026e-07
