# Bahnen im r-z-Schnitt.  Jede Zeile ist ein Bahnpunkt; die Bahnen sind
# durch Neustarten der Integration mit wachsender Schrittzahl abgetastet,
# damit die Datei nicht die ganze Historie tragen muss.
case,particle,step,r_m,z_m
anion_ohne_raumladung,16,2120,4.024390244e-06,1.099063879e-06
anion_ohne_raumladung,16,2474,4.024390244e-06,1.460570111e-06
anion_ohne_raumladung,16,2827,4.024390244e-06,1.876532482e-06
anion_ohne_raumladung,16,3180,4.024390244e-06,2.347893728e-06
anion_ohne_raumladung,16,3534,4.024390244e-06,2.876224777e-06
anion_ohne_raumladung,16,3887,4.024390244e-06,3.458540709e-06
anion_ohne_raumladung,16,4240,4.024390244e-06,4.096255516e-06
anion_ohne_raumladung,16,4594,4.024390244e-06,4.791411383e-06
anion_ohne_raumladung,16,4947,4.024390244e-06,5.540080876e-06
anion_ohne_raumladung,16,5300,4.024390244e-06,6.344149244e-06
anion_ohne_raumladung,16,5654,4.024390244e-06,7.206129929e-06
anion_ohne_raumladung,16,6007,4.024390244e-06,8.121152983e-06
anion_ohne_raumladung,16,6360,4.024390244e-06,9.091574911e-06
anion_ohne_raumladung,16,6714,4.024390244e-06,1.012038041e-05
anion_ohne_raumladung,16,7067,4.024390244e-06,1.120175703e-05
anion_ohne_raumladung,16,7420,4.024390244e-06,1.233853252e-05
anion_ohne_raumladung,16,7773,4.024390244e-06,1.353070688e-05
anion_ohne_raumladung,16,8127,4.024390244e-06,1.478189301e-05
anion_ohne_raumladung,16,8480,4.024390244e-06,1.608502206e-05
anion_ohne_raumladung,16,8833,4.024390244e-06,1.744354999e-05
anion_ohne_raumladung,16,9187,4.024390244e-06,1.886156094e-05
anion_ohne_raumladung,16,9540,4.024390244e-06,2.033104355e-05
anion_ohne_raumladung,16,9893,4.024390244e-06,2.185592504e-05
anion_ohne_raumladung,16,10247,4.024390244e-06,2.344076080e-05
anion_ohne_raumladung,16,10600,4.024390244e-06,2.507659698e-05
anion_ohne_raumladung,16,10953,4.024390244e-06,2.676783202e-05
anion_ohne_raumladung,16,11307,4.024390244e-06,2.851949261e-05
anion_ohne_raumladung,16,11660,4.024390244e-06,3.032168234e-05
anion_ohne_raumladung,16,12013,4.024390244e-06,3.217927095e-05
anion_ohne_raumladung,16,12367,4.024390244e-06,3.409775635e-05
anion_ohne_raumladung,16,12720,4.024390244e-06,3.606629965e-05
anion_ohne_raumladung,16,13073,4.024390244e-06,3.809024181e-05
anion_ohne_raumladung,16,13427,4.024390244e-06,4.017555203e-05
anion_ohne_raumladung,16,13780,4.024390244e-06,4.231044889e-05
anion_ohne_raumladung,16,14133,4.024390244e-06,4.450074462e-05
anion_ohne_raumladung,16,14486,4.024390244e-06,4.674643922e-05
anion_ohne_raumladung,16,14840,4.024390244e-06,4.905413007e-05
anion_ohne_raumladung,16,15193,4.024390244e-06,5.141077936e-05
anion_ohne_raumladung,16,15546,4.024390244e-06,5.382282753e-05
anion_ohne_raumladung,16,15900,4.024390244e-06,5.629734320e-05
anion_ohne_raumladung,16,16253,4.024390244e-06,5.882034605e-05
anion_ohne_raumladung,16,16606,4.024390244e-06,6.139874777e-05
anion_ohne_raumladung,16,16960,4.024390244e-06,6.404008826e-05
anion_ohne_raumladung,16,17313,4.024390244e-06,6.672944467e-05
anion_ohne_raumladung,16,17666,4.024390244e-06,6.947419996e-05
anion_ohne_raumladung,16,18020,4.024390244e-06,7.228236526e-05
anion_ohne_raumladung,16,18373,4.024390244e-06,7.513807523e-05
anion_ohne_raumladung,16,18726,4.024390244e-06,7.804918408e-05
anion_ohne_raumladung,16,19080,4.024390244e-06,8.102417420e-05
anion_ohne_raumladung,16,19433,4.024390244e-06,8.404623774e-05
anion_ohne_raumladung,16,19786,4.024390244e-06,8.712370015e-05
anion_ohne_raumladung,16,20140,4.024390244e-06,9.026551508e-05
anion_ohne_raumladung,16,20493,4.024390244e-06,9.345393218e-05
anion_ohne_raumladung,16,20846,4.024390244e-06,9.669774815e-05
anion_ohne_raumladung,16,21200,4.024390244e-06,1.000000000e-04
anion_ohne_raumladung,20,1,5.000000000e-06,1.000002223e-07
anion_ohne_raumladung,20,354,5.000000000e-06,1.278565969e-07
anion_ohne_raumladung,20,707,5.000000000e-06,2.111118460e-07
anion_ohne_raumladung,20,1060,5.000000000e-06,3.497659698e-07
anion_ohne_raumladung,20,1414,5.000000000e-06,5.444473842e-07
anion_ohne_raumladung,20,1767,5.000000000e-06,7.940561943e-07
anion_ohne_raumladung,20,2120,5.000000000e-06,1.099063879e-06
anion_ohne_raumladung,20,2474,5.000000000e-06,1.460570111e-06
anion_ohne_raumladung,20,2827,5.000000000e-06,1.876532482e-06
anion_ohne_raumladung,20,3180,5.000000000e-06,2.347893728e-06
anion_ohne_raumladung,20,3534,5.000000000e-06,2.876224777e-06
anion_ohne_raumladung,20,3887,5.000000000e-06,3.458540709e-06
anion_ohne_raumladung,20,4240,5.000000000e-06,4.096255516e-06
anion_ohne_raumladung,20,4594,5.000000000e-06,4.791411383e-06
anion_ohne_raumladung,20,4947,5.000000000e-06,5.540080876e-06
anion_ohne_raumladung,20,5300,5.000000000e-06,6.344149244e-06
anion_ohne_raumladung,20,5654,5.000000000e-06,7.206129929e-06
anion_ohne_raumladung,20,6007,5.000000000e-06,8.121152983e-06
anion_ohne_raumladung,20,6360,5.000000000e-06,9.091574911e-06
anion_ohne_raumladung,20,6714,5.000000000e-06,1.012038041e-05
anion_ohne_raumladung,20,7067,5.000000000e-06,1.120175703e-05
anion_ohne_raumladung,20,7420,5.000000000e-06,1.233853252e-05
anion_ohne_raumladung,20,7773,5.000000000e-06,1.353070688e-05
anion_ohne_raumladung,20,8127,5.000000000e-06,1.478189301e-05
anion_ohne_raumladung,20,8480,5.000000000e-06,1.608502206e-05
anion_ohne_raumladung,20,8833,5.000000000e-06,1.744354999e-05
anion_ohne_raumladung,20,9187,5.000000000e-06,1.886156094e-05
anion_ohne_raumladung,20,9540,5.000000000e-06,2.033104355e-05
anion_ohne_raumladung,20,9893,5.000000000e-06,2.185592504e-05
anion_ohne_raumladung,20,10247,5.000000000e-06,2.344076080e-05
anion_ohne_raumladung,20,10600,5.000000000e-06,2.507659698e-05
anion_ohne_raumladung,20,10953,5.000000000e-06,2.676783202e-05
anion_ohne_raumladung,20,11307,5.000000000e-06,2.851949261e-05
anion_ohne_raumladung,20,11660,5.000000000e-06,3.032168234e-05
anion_ohne_raumladung,20,12013,5.000000000e-06,3.217927095e-05
anion_ohne_raumladung,20,12367,5.000000000e-06,3.409775635e-05
anion_ohne_raumladung,20,12720,5.000000000e-06,3.606629965e-05
anion_ohne_raumladung,20,13073,5.000000000e-06,3.809024181e-05
anion_ohne_raumladung,20,13427,5.000000000e-06,4.017555203e-05
anion_ohne_raumladung,20,13780,5.000000000e-06,4.231044889e-05
anion_ohne_raumladung,20,14133,5.000000000e-06,4.450074462e-05
anion_ohne_raumladung,20,14486,5.000000000e-06,4.674643922e-05
anion_ohne_raumladung,20,14840,5.000000000e-06,4.905413007e-05
anion_ohne_raumladung,20,15193,5.000000000e-06,5.141077936e-05
anion_ohne_raumladung,20,15546,5.000000000e-06,5.382282753e-05
anion_ohne_raumladung,20,15900,5.000000000e-06,5.629734320e-05
anion_ohne_raumladung,20,16253,5.000000000e-06,5.882034605e-05
anion_ohne_raumladung,20,16606,5.000000000e-06,6.139874777e-05
anion_ohne_raumladung,20,16960,5.000000000e-06,6.404008826e-05
anion_ohne_raumladung,20,17313,5.000000000e-06,6.672944467e-05
anion_ohne_raumladung,20,17666,5.000000000e-06,6.947419996e-05
anion_ohne_raumladung,20,18020,5.000000000e-06,7.228236526e-05
anion_ohne_raumladung,20,18373,5.000000000e-06,7.513807523e-05
anion_ohne_raumladung,20,18726,5.000000000e-06,7.804918408e-05
anion_ohne_raumladung,20,19080,5.000000000e-06,8.102417420e-05
anion_ohne_raumladung,20,19433,5.000000000e-06,8.404623774e-05
anion_ohne_raumladung,20,19786,5.000000000e-06,8.712370015e-05
anion_ohne_raumladung,20,20140,5.000000000e-06,9.026551508e-05
anion_ohne_raumladung,20,20493,5.000000000e-06,9.345393218e-05
anion_ohne_raumladung,20,20846,5.000000000e-06,9.669774815e-05
anion_ohne_raumladung,20,21200,5.000000000e-06,1.000000000e-04
anion_ohne_raumladung,24,1,5.975609756e-06,1.000002223e-07
anion_ohne_raumladung,24,354,5.975609756e-06,1.278565969e-07
anion_ohne_raumladung,24,707,5.975609756e-06,2.111118460e-07
anion_ohne_raumladung,24,1060,5.975609756e-06,3.497659698e-07
anion_ohne_raumladung,24,1414,5.975609756e-06,5.444473842e-07
anion_ohne_raumladung,24,1767,5.975609756e-06,7.940561943e-07
anion_ohne_raumladung,24,2120,5.975609756e-06,1.099063879e-06
anion_ohne_raumladung,24,2474,5.975609756e-06,1.460570111e-06
anion_ohne_raumladung,24,2827,5.975609756e-06,1.876532482e-06
anion_ohne_raumladung,24,3180,5.975609756e-06,2.347893728e-06
anion_ohne_raumladung,24,3534,5.975609756e-06,2.876224777e-06
anion_ohne_raumladung,24,3887,5.975609756e-06,3.458540709e-06
anion_ohne_raumladung,24,4240,5.975609756e-06,4.096255516e-06
anion_ohne_raumladung,24,4594,5.975609756e-06,4.791411383e-06
anion_ohne_raumladung,24,4947,5.975609756e-06,5.540080876e-06
anion_ohne_raumladung,24,5300,5.975609756e-06,6.344149244e-06
anion_ohne_raumladung,24,5654,5.975609756e-06,7.206129929e-06
anion_ohne_raumladung,24,6007,5.975609756e-06,8.121152983e-06
anion_ohne_raumladung,24,6360,5.975609756e-06,9.091574911e-06
anion_ohne_raumladung,24,6714,5.975609756e-06,1.012038041e-05
anion_ohne_raumladung,24,7067,5.975609756e-06,1.120175703e-05
anion_ohne_raumladung,24,7420,5.975609756e-06,1.233853252e-05
anion_ohne_raumladung,24,7773,5.975609756e-06,1.353070688e-05
anion_ohne_raumladung,24,8127,5.975609756e-06,1.478189301e-05
anion_ohne_raumladung,24,8480,5.975609756e-06,1.608502206e-05
anion_ohne_raumladung,24,8833,5.975609756e-06,1.744354999e-05
anion_ohne_raumladung,24,9187,5.975609756e-06,1.886156094e-05
anion_ohne_raumladung,24,9540,5.975609756e-06,2.033104355e-05
anion_ohne_raumladung,24,9893,5.975609756e-06,2.185592504e-05
anion_ohne_raumladung,24,10247,5.975609756e-06,2.344076080e-05
anion_ohne_raumladung,24,10600,5.975609756e-06,2.507659698e-05
anion_ohne_raumladung,24,10953,5.975609756e-06,2.676783202e-05
anion_ohne_raumladung,24,11307,5.975609756e-06,2.851949261e-05
anion_ohne_raumladung,24,11660,5.975609756e-06,3.032168234e-05
anion_ohne_raumladung,24,12013,5.975609756e-06,3.217927095e-05
anion_ohne_raumladung,24,12367,5.975609756e-06,3.409775635e-05
anion_ohne_raumladung,24,12720,5.975609756e-06,3.606629965e-05
anion_ohne_raumladung,24,13073,5.975609756e-06,3.809024181e-05
anion_ohne_raumladung,24,13427,5.975609756e-06,4.017555203e-05
anion_ohne_raumladung,24,13780,5.975609756e-06,4.231044889e-05
anion_ohne_raumladung,24,14133,5.975609756e-06,4.450074462e-05
anion_ohne_raumladung,24,14486,5.975609756e-06,4.674643922e-05
anion_ohne_raumladung,24,14840,5.975609756e-06,4.905413007e-05
anion_ohne_raumladung,24,15193,5.975609756e-06,5.141077936e-05
anion_ohne_raumladung,24,15546,5.975609756e-06,5.382282753e-05
anion_ohne_raumladung,24,15900,5.975609756e-06,5.629734320e-05
anion_ohne_raumladung,24,16253,5.975609756e-06,5.882034605e-05
anion_ohne_raumladung,24,16606,5.975609756e-06,6.139874777e-05
anion_ohne_raumladung,24,16960,5.975609756e-06,6.404008826e-05
anion_ohne_raumladung,24,17313,5.975609756e-06,6.672944467e-05
anion_ohne_raumladung,24,17666,5.975609756e-06,6.947419996e-05
anion_ohne_raumladung,24,18020,5.975609756e-06,7.228236526e-05
anion_ohne_raumladung,24,18373,5.975609756e-06,7.513807523e-05
anion_ohne_raumladung,24,18726,5.975609756e-06,7.804918408e-05
anion_ohne_raumladung,24,19080,5.975609756e-06,8.102417420e-05
anion_ohne_raumladung,24,19433,5.975609756e-06,8.404623774e-05
anion_ohne_raumladung,24,19786,5.975609756e-06,8.712370015e-05
anion_ohne_raumladung,24,20140,5.975609756e-06,9.026551508e-05
anion_ohne_raumladung,24,20493,5.975609756e-06,9.345393218e-05
anion_ohne_raumladung,24,20846,5.975609756e-06,9.669774815e-05
anion_ohne_raumladung,24,21200,5.975609756e-06,1.000000000e-04
anion_ohne_raumladung,28,1,6.951219512e-06,1.000002223e-07
anion_ohne_raumladung,28,354,6.951219512e-06,1.278565969e-07
anion_ohne_raumladung,28,707,6.951219512e-06,2.111118460e-07
anion_ohne_raumladung,28,1060,6.951219512e-06,3.497659698e-07
anion_ohne_raumladung,28,1414,6.951219512e-06,5.444473842e-07
anion_ohne_raumladung,28,1767,6.951219512e-06,7.940561943e-07
anion_ohne_raumladung,28,2120,6.951219512e-06,1.099063879e-06
anion_ohne_raumladung,28,2474,6.951219512e-06,1.460570111e-06
anion_ohne_raumladung,28,2827,6.951219512e-06,1.876532482e-06
anion_ohne_raumladung,28,3180,6.951219512e-06,2.347893728e-06
anion_ohne_raumladung,28,3534,6.951219512e-06,2.876224777e-06
anion_ohne_raumladung,28,3887,6.951219512e-06,3.458540709e-06
anion_ohne_raumladung,28,4240,6.951219512e-06,4.096255516e-06
anion_ohne_raumladung,28,4594,6.951219512e-06,4.791411383e-06
anion_ohne_raumladung,28,4947,6.951219512e-06,5.540080876e-06
anion_ohne_raumladung,28,5300,6.951219512e-06,6.344149244e-06
anion_ohne_raumladung,28,5654,6.951219512e-06,7.206129929e-06
anion_ohne_raumladung,28,6007,6.951219512e-06,8.121152983e-06
anion_ohne_raumladung,28,6360,6.951219512e-06,9.091574911e-06
anion_ohne_raumladung,28,6714,6.951219512e-06,1.012038041e-05
anion_ohne_raumladung,28,7067,6.951219512e-06,1.120175703e-05
anion_ohne_raumladung,28,7420,6.951219512e-06,1.233853252e-05
anion_ohne_raumladung,28,7773,6.951219512e-06,1.353070688e-05
anion_ohne_raumladung,28,8127,6.951219512e-06,1.478189301e-05
anion_ohne_raumladung,28,8480,6.951219512e-06,1.608502206e-05
anion_ohne_raumladung,28,8833,6.951219512e-06,1.744354999e-05
anion_ohne_raumladung,28,9187,6.951219512e-06,1.886156094e-05
anion_ohne_raumladung,28,9540,6.951219512e-06,2.033104355e-05
anion_ohne_raumladung,28,9893,6.951219512e-06,2.185592504e-05
anion_ohne_raumladung,28,10247,6.951219512e-06,2.344076080e-05
anion_ohne_raumladung,28,10600,6.951219512e-06,2.507659698e-05
anion_ohne_raumladung,28,10953,6.951219512e-06,2.676783202e-05
anion_ohne_raumladung,28,11307,6.951219512e-06,2.851949261e-05
anion_ohne_raumladung,28,11660,6.951219512e-06,3.032168234e-05
anion_ohne_raumladung,28,12013,6.951219512e-06,3.217927095e-05
anion_ohne_raumladung,28,12367,6.951219512e-06,3.409775635e-05
anion_ohne_raumladung,28,12720,6.951219512e-06,3.606629965e-05
anion_ohne_raumladung,28,13073,6.951219512e-06,3.809024181e-05
anion_ohne_raumladung,28,13427,6.951219512e-06,4.017555203e-05
anion_ohne_raumladung,28,13780,6.951219512e-06,4.231044889e-05
anion_ohne_raumladung,28,14133,6.951219512e-06,4.450074462e-05
anion_ohne_raumladung,28,14486,6.951219512e-06,4.674643922e-05
anion_ohne_raumladung,28,14840,6.951219512e-06,4.905413007e-05
anion_ohne_raumladung,28,15193,6.951219512e-06,5.141077936e-05
anion_ohne_raumladung,28,15546,6.951219512e-06,5.382282753e-05
anion_ohne_raumladung,28,15900,6.951219512e-06,5.629734320e-05
anion_ohne_raumladung,28,16253,6.951219512e-06,5.882034605e-05
anion_ohne_raumladung,28,16606,6.951219512e-06,6.139874777e-05
anion_ohne_raumladung,28,16960,6.951219512e-06,6.404008826e-05
anion_ohne_raumladung,28,17313,6.951219512e-06,6.672944467e-05
anion_ohne_raumladung,28,17666,6.951219512e-06,6.947419996e-05
anion_ohne_raumladung,28,18020,6.951219512e-06,7.228236526e-05
anion_ohne_raumladung,28,18373,6.951219512e-06,7.513807523e-05
anion_ohne_raumladung,28,18726,6.951219512e-06,7.804918408e-05
anion_ohne_raumladung,28,19080,6.951219512e-06,8.102417420e-05
anion_ohne_raumladung,28,19433,6.951219512e-06,8.404623774e-05
anion_ohne_raumladung,28,19786,6.951219512e-06,8.712370015e-05
anion_ohne_raumladung,28,20140,6.951219512e-06,9.026551508e-05
anion_ohne_raumladung,28,20493,6.951219512e-06,9.345393218e-05
anion_ohne_raumladung,28,20846,6.951219512e-06,9.669774815e-05
anion_ohne_raumladung,28,21200,6.951219512e-06,1.000000000e-04
anion_ohne_raumladung,32,1,7.926829268e-06,1.000002223e-07
anion_ohne_raumladung,32,354,7.926829268e-06,1.278565969e-07
anion_ohne_raumladung,32,707,7.926829268e-06,2.111118460e-07
anion_ohne_raumladung,32,1060,7.926829268e-06,3.497659698e-07
anion_ohne_raumladung,32,1414,7.926829268e-06,5.444473842e-07
anion_ohne_raumladung,32,1767,7.926829268e-06,7.940561943e-07
anion_ohne_raumladung,32,2120,7.926829268e-06,1.099063879e-06
anion_ohne_raumladung,32,2474,7.926829268e-06,1.460570111e-06
anion_ohne_raumladung,32,2827,7.926829268e-06,1.876532482e-06
anion_ohne_raumladung,32,3180,7.926829268e-06,2.347893728e-06
anion_ohne_raumladung,32,3534,7.926829268e-06,2.876224777e-06
anion_ohne_raumladung,32,3887,7.926829268e-06,3.458540709e-06
anion_ohne_raumladung,32,4240,7.926829268e-06,4.096255516e-06
anion_ohne_raumladung,32,4594,7.926829268e-06,4.791411383e-06
anion_ohne_raumladung,32,4947,7.926829268e-06,5.540080876e-06
anion_ohne_raumladung,32,5300,7.926829268e-06,6.344149244e-06
anion_ohne_raumladung,32,5654,7.926829268e-06,7.206129929e-06
anion_ohne_raumladung,32,6007,7.926829268e-06,8.121152983e-06
anion_ohne_raumladung,32,6360,7.926829268e-06,9.091574911e-06
anion_ohne_raumladung,32,6714,7.926829268e-06,1.012038041e-05
anion_ohne_raumladung,32,7067,7.926829268e-06,1.120175703e-05
anion_ohne_raumladung,32,7420,7.926829268e-06,1.233853252e-05
anion_ohne_raumladung,32,7773,7.926829268e-06,1.353070688e-05
anion_ohne_raumladung,32,8127,7.926829268e-06,1.478189301e-05
anion_ohne_raumladung,32,8480,7.926829268e-06,1.608502206e-05
anion_ohne_raumladung,32,8833,7.926829268e-06,1.744354999e-05
anion_ohne_raumladung,32,9187,7.926829268e-06,1.886156094e-05
anion_ohne_raumladung,32,9540,7.926829268e-06,2.033104355e-05
anion_ohne_raumladung,32,9893,7.926829268e-06,2.185592504e-05
anion_ohne_raumladung,32,10247,7.926829268e-06,2.344076080e-05
anion_ohne_raumladung,32,10600,7.926829268e-06,2.507659698e-05
anion_ohne_raumladung,32,10953,7.926829268e-06,2.676783202e-05
anion_ohne_raumladung,32,11307,7.926829268e-06,2.851949261e-05
anion_ohne_raumladung,32,11660,7.926829268e-06,3.032168234e-05
anion_ohne_raumladung,32,12013,7.926829268e-06,3.217927095e-05
anion_ohne_raumladung,32,12367,7.926829268e-06,3.409775635e-05
anion_ohne_raumladung,32,12720,7.926829268e-06,3.606629965e-05
anion_ohne_raumladung,32,13073,7.926829268e-06,3.809024181e-05
anion_ohne_raumladung,32,13427,7.926829268e-06,4.017555203e-05
anion_ohne_raumladung,32,13780,7.926829268e-06,4.231044889e-05
anion_ohne_raumladung,32,14133,7.926829268e-06,4.450074462e-05
anion_ohne_raumladung,32,14486,7.926829268e-06,4.674643922e-05
anion_ohne_raumladung,32,14840,7.926829268e-06,4.905413007e-05
anion_ohne_raumladung,32,15193,7.926829268e-06,5.141077936e-05
anion_ohne_raumladung,32,15546,7.926829268e-06,5.382282753e-05
anion_ohne_raumladung,32,15900,7.926829268e-06,5.629734320e-05
anion_ohne_raumladung,32,16253,7.926829268e-06,5.882034605e-05
anion_ohne_raumladung,32,16606,7.926829268e-06,6.139874777e-05
anion_ohne_raumladung,32,16960,7.926829268e-06,6.404008826e-05
anion_ohne_raumladung,32,17313,7.926829268e-06,6.672944467e-05
anion_ohne_raumladung,32,17666,7.926829268e-06,6.947419996e-05
anion_ohne_raumladung,32,18020,7.926829268e-06,7.228236526e-05
anion_ohne_raumladung,32,18373,7.926829268e-06,7.513807523e-05
anion_ohne_raumladung,32,18726,7.926829268e-06,7.804918408e-05
anion_ohne_raumladung,32,19080,7.926829268e-06,8.102417420e-05
anion_ohne_raumladung,32,19433,7.926829268e-06,8.404623774e-05
anion_ohne_raumladung,32,19786,7.926829268e-06,8.712370015e-05
anion_ohne_raumladung,32,20140,7.926829268e-06,9.026551508e-05
anion_ohne_raumladung,32,20493,7.926829268e-06,9.345393218e-05
anion_ohne_raumladung,32,20846,7.926829268e-06,9.669774815e-05
anion_ohne_raumladung,32,21200,7.926829268e-06,1.000000000e-04
anion_ohne_raumladung,36,1,8.902439024e-06,1.000002223e-07
anion_ohne_raumladung,36,354,8.902439024e-06,1.278565969e-07
anion_ohne_raumladung,36,707,8.902439024e-06,2.111118460e-07
anion_ohne_raumladung,36,1060,8.902439024e-06,3.497659698e-07
anion_ohne_raumladung,36,1414,8.902439024e-06,5.444473842e-07
anion_ohne_raumladung,36,1767,8.902439024e-06,7.940561943e-07
anion_ohne_raumladung,36,2120,8.902439024e-06,1.099063879e-06
anion_ohne_raumladung,36,2474,8.902439024e-06,1.460570111e-06
anion_ohne_raumladung,36,2827,8.902439024e-06,1.876532482e-06
anion_ohne_raumladung,36,3180,8.902439024e-06,2.347893728e-06
anion_ohne_raumladung,36,3534,8.902439024e-06,2.876224777e-06
anion_ohne_raumladung,36,3887,8.902439024e-06,3.458540709e-06
anion_ohne_raumladung,36,4240,8.902439024e-06,4.096255516e-06
anion_ohne_raumladung,36,4594,8.902439024e-06,4.791411383e-06
anion_ohne_raumladung,36,4947,8.902439024e-06,5.540080876e-06
anion_ohne_raumladung,36,5300,8.902439024e-06,6.344149244e-06
anion_ohne_raumladung,36,5654,8.902439024e-06,7.206129929e-06
anion_ohne_raumladung,36,6007,8.902439024e-06,8.121152983e-06
anion_ohne_raumladung,36,6360,8.902439024e-06,9.091574911e-06
anion_ohne_raumladung,36,6714,8.902439024e-06,1.012038041e-05
anion_ohne_raumladung,36,7067,8.902439024e-06,1.120175703e-05
anion_ohne_raumladung,36,7420,8.902439024e-06,1.233853252e-05
anion_ohne_raumladung,36,7773,8.902439024e-06,1.353070688e-05
anion_ohne_raumladung,36,8127,8.902439024e-06,1.478189301e-05
anion_ohne_raumladung,36,8480,8.902439024e-06,1.608502206e-05
anion_ohne_raumladung,36,8833,8.902439024e-06,1.744354999e-05
anion_ohne_raumladung,36,9187,8.902439024e-06,1.886156094e-05
anion_ohne_raumladung,36,9540,8.902439024e-06,2.033104355e-05
anion_ohne_raumladung,36,9893,8.902439024e-06,2.185592504e-05
anion_ohne_raumladung,36,10247,8.902439024e-06,2.344076080e-05
anion_ohne_raumladung,36,10600,8.902439024e-06,2.507659698e-05
anion_ohne_raumladung,36,10953,8.902439024e-06,2.676783202e-05
anion_ohne_raumladung,36,11307,8.902439024e-06,2.851949261e-05
anion_ohne_raumladung,36,11660,8.902439024e-06,3.032168234e-05
anion_ohne_raumladung,36,12013,8.902439024e-06,3.217927095e-05
anion_ohne_raumladung,36,12367,8.902439024e-06,3.409775635e-05
anion_ohne_raumladung,36,12720,8.902439024e-06,3.606629965e-05
anion_ohne_raumladung,36,13073,8.902439024e-06,3.809024181e-05
anion_ohne_raumladung,36,13427,8.902439024e-06,4.017555203e-05
anion_ohne_raumladung,36,13780,8.902439024e-06,4.231044889e-05
anion_ohne_raumladung,36,14133,8.902439024e-06,4.450074462e-05
anion_ohne_raumladung,36,14486,8.902439024e-06,4.674643922e-05
anion_ohne_raumladung,36,14840,8.902439024e-06,4.905413007e-05
anion_ohne_raumladung,36,15193,8.902439024e-06,5.141077936e-05
anion_ohne_raumladung,36,15546,8.902439024e-06,5.382282753e-05
anion_ohne_raumladung,36,15900,8.902439024e-06,5.629734320e-05
anion_ohne_raumladung,36,16253,8.902439024e-06,5.882034605e-05
anion_ohne_raumladung,36,16606,8.902439024e-06,6.139874777e-05
anion_ohne_raumladung,36,16960,8.902439024e-06,6.404008826e-05
anion_ohne_raumladung,36,17313,8.902439024e-06,6.672944467e-05
anion_ohne_raumladung,36,17666,8.902439024e-06,6.947419996e-05
anion_ohne_raumladung,36,18020,8.902439024e-06,7.228236526e-05
anion_ohne_raumladung,36,18373,8.902439024e-06,7.513807523e-05
anion_ohne_raumladung,36,18726,8.902439024e-06,7.804918408e-05
anion_ohne_raumladung,36,19080,8.902439024e-06,8.102417420e-05
anion_ohne_raumladung,36,19433,8.902439024e-06,8.404623774e-05
anion_ohne_raumladung,36,19786,8.902439024e-06,8.712370015e-05
anion_ohne_raumladung,36,20140,8.902439024e-06,9.026551508e-05
anion_ohne_raumladung,36,20493,8.902439024e-06,9.345393218e-05
anion_ohne_raumladung,36,20846,8.902439024e-06,9.669774815e-05
anion_ohne_raumladung,36,21200,8.902439024e-06,1.000000000e-04
anion_ohne_raumladung,40,1,9.878048780e-06,1.000002223e-07
anion_ohne_raumladung,40,354,9.878048780e-06,1.278565969e-07
anion_ohne_raumladung,40,707,9.878048780e-06,2.111118460e-07
anion_ohne_raumladung,40,1060,9.878048780e-06,3.497659698e-07
anion_ohne_raumladung,40,1414,9.878048780e-06,5.444473842e-07
anion_ohne_raumladung,40,1767,9.878048780e-06,7.940561943e-07
anion_ohne_raumladung,40,2120,9.878048780e-06,1.099063879e-06
anion_ohne_raumladung,40,2474,9.878048780e-06,1.460570111e-06
anion_ohne_raumladung,40,2827,9.878048780e-06,1.876532482e-06
anion_ohne_raumladung,40,3180,9.878048780e-06,2.347893728e-06
anion_ohne_raumladung,40,3534,9.878048780e-06,2.876224777e-06
anion_ohne_raumladung,40,3887,9.878048780e-06,3.458540709e-06
anion_ohne_raumladung,40,4240,9.878048780e-06,4.096255516e-06
anion_ohne_raumladung,40,4594,9.878048780e-06,4.791411383e-06
anion_ohne_raumladung,40,4947,9.878048780e-06,5.540080876e-06
anion_ohne_raumladung,40,5300,9.878048780e-06,6.344149244e-06
anion_ohne_raumladung,40,5654,9.878048780e-06,7.206129929e-06
anion_ohne_raumladung,40,6007,9.878048780e-06,8.121152983e-06
anion_ohne_raumladung,40,6360,9.878048780e-06,9.091574911e-06
anion_ohne_raumladung,40,6714,9.878048780e-06,1.012038041e-05
anion_ohne_raumladung,40,7067,9.878048780e-06,1.120175703e-05
anion_ohne_raumladung,40,7420,9.878048780e-06,1.233853252e-05
anion_ohne_raumladung,40,7773,9.878048780e-06,1.353070688e-05
anion_ohne_raumladung,40,8127,9.878048780e-06,1.478189301e-05
anion_ohne_raumladung,40,8480,9.878048780e-06,1.608502206e-05
anion_ohne_raumladung,40,8833,9.878048780e-06,1.744354999e-05
anion_ohne_raumladung,40,9187,9.878048780e-06,1.886156094e-05
anion_ohne_raumladung,40,9540,9.878048780e-06,2.033104355e-05
anion_ohne_raumladung,40,9893,9.878048780e-06,2.185592504e-05
anion_ohne_raumladung,40,10247,9.878048780e-06,2.344076080e-05
anion_ohne_raumladung,40,10600,9.878048780e-06,2.507659698e-05
anion_ohne_raumladung,40,10953,9.878048780e-06,2.676783202e-05
anion_ohne_raumladung,40,11307,9.878048780e-06,2.851949261e-05
anion_ohne_raumladung,40,11660,9.878048780e-06,3.032168234e-05
anion_ohne_raumladung,40,12013,9.878048780e-06,3.217927095e-05
anion_ohne_raumladung,40,12367,9.878048780e-06,3.409775635e-05
anion_ohne_raumladung,40,12720,9.878048780e-06,3.606629965e-05
