r,z,V,Er,Ez,Emag
2.962500000e-03,5.916666667e-05,7.221084649e+00,1.728100444e+03,3.563548256e+03,3.960455443e+03
2.975000000e-03,5.916666667e-05,7.199526306e+00,1.721239965e+03,3.508958520e+03,3.908382902e+03
2.987500000e-03,5.916666667e-05,7.178053517e+00,1.714411376e+03,3.455551910e+03,3.857466185e+03
3.000000000e-03,5.916666667e-05,7.156665903e+00,1.707611242e+03,3.403295101e+03,3.807670376e+03
0.000000000e+00,6.708333333e-05,4.793899842e+02,-2.284090250e-12,4.175083452e+06,4.175083452e+06
1.250000000e-05,6.708333333e-05,4.765032734e+02,4.552495865e+05,4.083125709e+06,4.108426431e+06
2.500000000e-05,6.708333333e-05,4.683129135e+02,8.387674297e+05,3.834696585e+06,3.925357143e+06
3.750000000e-05,6.708333333e-05,4.559970893e+02,1.112557747e+06,3.493280110e+06,3.666168390e+06
5.000000000e-05,6.708333333e-05,4.409555170e+02,1.277492177e+06,3.122704748e+06,3.373910373e+06
6.250000000e-05,6.708333333e-05,4.244194782e+02,1.356192143e+06,2.765892650e+06,3.080490104e+06
7.500000000e-05,6.708333333e-05,4.072981209e+02,1.375330971e+06,2.443629695e+06,2.804079415e+06
8.750000000e-05,6.708333333e-05,3.901917456e+02,1.356914811e+06,2.162013868e+06,2.552552011e+06
1.000000000e-04,6.708333333e-05,3.734661789e+02,1.316494792e+06,1.919674412e+06,2.327726012e+06
1.125000000e-04,6.708333333e-05,3.573282267e+02,1.264224912e+06,1.712273735e+06,2.128413957e+06
1.250000000e-04,6.708333333e-05,3.418831654e+02,1.206447214e+06,1.534776321e+06,1.952191906e+06
1.375000000e-04,6.708333333e-05,3.271737644e+02,1.147005811e+06,1.382423528e+06,1.796306527e+06
1.500000000e-04,6.708333333e-05,3.132053834e+02,1.088165387e+06,1.251069898e+06,1.658095232e+06
1.625000000e-04,6.708333333e-05,2.999616953e+02,1.031209682e+06,1.137236915e+06,1.535155109e+06
1.750000000e-04,6.708333333e-05,2.874144015e+02,9.768196531e+05,1.038056224e+06,1.425390248e+06
1.875000000e-04,6.708333333e-05,2.755291752e+02,9.253094117e+05,9.511794999e+05,1.327004125e+06
2.000000000e-04,6.708333333e-05,2.642692588e+02,8.767727536e+05,8.746870275e+05,1.238469966e+06
2.125000000e-04,6.708333333e-05,2.535976051e+02,8.311740365e+05,8.070067199e+05,1.158494767e+06
2.250000000e-04,6.708333333e-05,2.434781147e+02,7.884044588e+05,7.468464742e+05,1.085983999e+06
2.375000000e-04,6.708333333e-05,2.338763167e+02,7.483167878e+05,6.931392856e+05,1.020009845e+06
2.500000000e-04,6.708333333e-05,2.247597049e+02,7.107466242e+05,6.449993489e+05,9.597837901e+05
2.625000000e-04,6.708333333e-05,2.160978651e+02,6.755252303e+05,6.016871768e+05,9.046335145e+05
2.750000000e-04,6.708333333e-05,2.078624784e+02,6.424870699e+05,5.625819359e+05,8.539836472e+05
2.875000000e-04,6.708333333e-05,2.000272517e+02,6.114740354e+05,5.271594876e+05,8.073398425e+05
3.000000000e-04,6.708333333e-05,1.925678098e+02,5.823376130e+05,4.949749130e+05,7.642756439e+05
3.125000000e-04,6.708333333e-05,1.854615687e+02,5.549397783e+05,4.656485520e+05,7.244216531e+05
3.250000000e-04,6.708333333e-05,1.786876035e+02,5.291531244e+05,4.388548025e+05,6.874565926e+05
3.375000000e-04,6.708333333e-05,1.722265167e+02,5.048605419e+05,4.143130881e+05,6.530999172e+05
3.500000000e-04,6.708333333e-05,1.660603133e+02,4.819546530e+05,3.917805377e+05,6.211056893e+05
3.625000000e-04,6.708333333e-05,1.601722833e+02,4.603371253e+05,3.710460210e+05,5.912574892e+05
3.750000000e-04,6.708333333e-05,1.545468931e+02,4.399179432e+05,3.519252626e+05,5.633641692e+05
3.875000000e-04,6.708333333e-05,1.491696860e+02,4.206146847e+05,3.342568190e+05,5.372563020e+05
4.000000000e-04,6.708333333e-05,1.440271918e+02,4.023518292e+05,3.178987476e+05,5.127831980e+05
4.125000000e-04,6.708333333e-05,1.391068447e+02,3.850601109e+05,3.027258360e+05,4.898103927e+05
4.250000000e-04,6.708333333e-05,1.343969084e+02,3.686759254e+05,2.886272846e+05,4.682175214e+05
4.375000000e-04,6.708333333e-05,1.298864095e+02,3.531407890e+05,2.755047596e+05,4.478965164e+05
4.500000000e-04,6.708333333e-05,1.255650759e+02,3.384008510e+05,2.632707500e+05,4.287500714e+05
4.625000000e-04,6.708333333e-05,1.214232823e+02,3.244064552e+05,2.518471736e+05,4.106903299e+05
4.750000000e-04,6.708333333e-05,1.174519997e+02,3.111117465e+05,2.411641912e+05,3.936377598e+05
4.875000000e-04,6.708333333e-05,1.136427504e+02,2.984743190e+05,2.311591917e+05,3.775201862e+05
5.000000000e-04,6.708333333e-05,1.099875670e+02,2.864549018e+05,2.217759215e+05,3.622719560e+05
5.125000000e-04,6.708333333e-05,1.064789549e+02,2.750170772e+05,2.129637347e+05,3.478332144e+05
5.250000000e-04,6.708333333e-05,1.031098580e+02,2.641270291e+05,2.046769444e+05,3.341492767e+05
5.375000000e-04,6.708333333e-05,9.987362809e+01,2.537533174e+05,1.968742606e+05,3.211700804e+05
5.500000000e-04,6.708333333e-05,9.676399593e+01,2.438666754e+05,1.895183002e+05,3.088497070e+05
5.625000000e-04,6.708333333e-05,9.377504564e+01,2.344398285e+05,1.825751606e+05,2.971459615e+05
5.750000000e-04,6.708333333e-05,9.090119066e+01,2.254473299e+05,1.760140451e+05,2.860200039e+05
5.875000000e-04,6.708333333e-05,8.813715185e+01,2.168654138e+05,1.698069355e+05,2.754360235e+05
6.000000000e-04,6.708333333e-05,8.547793734e+01,2.086718615e+05,1.639283025e+05,2.653609507e+05
6.125000000e-04,6.708333333e-05,8.291882395e+01,2.008458813e+05,1.583548520e+05,2.557642023e+05
6.250000000e-04,6.708333333e-05,8.045534007e+01,1.933679987e+05,1.530652992e+05,2.466174543e+05
6.375000000e-04,6.708333333e-05,7.808324980e+01,1.862199576e+05,1.480401693e+05,2.378944394e+05
6.500000000e-04,6.708333333e-05,7.579853830e+01,1.793846291e+05,1.432616205e+05,2.295707670e+05
6.625000000e-04,6.708333333e-05,7.359739825e+01,1.728459298e+05,1.387132863e+05,2.216237605e+05
6.750000000e-04,6.708333333e-05,7.147621720e+01,1.665887461e+05,1.343801350e+05,2.140323130e+05
6.875000000e-04,6.708333333e-05,6.943156595e+01,1.605988653e+05,1.302483444e+05,2.067767558e+05
7.000000000e-04,6.708333333e-05,6.746018764e+01,1.548629128e+05,1.263051894e+05,1.998387416e+05
7.125000000e-04,6.708333333e-05,6.555898767e+01,1.493682939e+05,1.225389416e+05,1.932011372e+05
7.250000000e-04,6.708333333e-05,6.372502428e+01,1.441031405e+05,1.189387792e+05,1.868479282e+05
7.375000000e-04,6.708333333e-05,6.195549977e+01,1.390562624e+05,1.154947056e+05,1.807641313e+05
7.500000000e-04,6.708333333e-05,6.024775231e+01,1.342171023e+05,1.121974771e+05,1.749357151e+05
7.625000000e-04,6.708333333e-05,5.859924832e+01,1.295756937e+05,1.090385362e+05,1.693495284e+05
7.750000000e-04,6.708333333e-05,5.700757530e+01,1.251226226e+05,1.060099533e+05,1.639932343e+05
7.875000000e-04,6.708333333e-05,5.547043515e+01,1.208489925e+05,1.031043725e+05,1.588552505e+05
8.000000000e-04,6.708333333e-05,5.398563793e+01,1.167463907e+05,1.003149631e+05,1.539246945e+05
8.125000000e-04,6.708333333e-05,5.255109599e+01,1.128068583e+05,9.763537630e+04,1.491913335e+05
8.250000000e-04,6.708333333e-05,5.116481846e+01,1.090228619e+05,9.505970466e+04,1.446455387e+05
8.375000000e-04,6.708333333e-05,4.982490615e+01,1.053872672e+05,9.258244649e+04,1.402782431e+05
8.500000000e-04,6.708333333e-05,4.852954666e+01,1.018933148e+05,9.019847287e+04,1.360809028e+05
8.625000000e-04,6.708333333e-05,4.727700985e+01,9.853459727e+04,8.790299786e+04,1.320454615e+05
8.750000000e-04,6.708333333e-05,4.606564361e+01,9.530503842e+04,8.569155129e+04,1.281643176e+05
8.875000000e-04,6.708333333e-05,4.489386979e+01,9.219887330e+04,8.355995407e+04,1.244302944e+05
9.000000000e-04,6.708333333e-05,4.376018047e+01,8.921063003e+04,8.150429561e+04,1.208366116e+05
9.125000000e-04,6.708333333e-05,4.266313439e+01,8.633511273e+04,7.952091320e+04,1.173768603e+05
9.250000000e-04,6.708333333e-05,4.160135356e+01,8.356738549e+04,7.760637323e+04,1.140449783e+05
9.375000000e-04,6.708333333e-05,4.057352020e+01,8.090275753e+04,7.575745393e+04,1.108352291e+05
9.500000000e-04,6.708333333e-05,3.957837366e+01,7.833676921e+04,7.397112967e+04,1.077421804e+05
9.625000000e-04,6.708333333e-05,3.861470767e+01,7.586517905e+04,7.224455648e+04,1.047606860e+05
9.750000000e-04,6.708333333e-05,3.768136770e+01,7.348395148e+04,7.057505890e+04,1.018858678e+05
9.875000000e-04,6.708333333e-05,3.677724840e+01,7.118924544e+04,6.896011775e+04,9.911309958e+04
1.000000000e-03,6.708333333e-05,3.590129132e+01,6.897740367e+04,6.739735908e+04,9.643799162e+04
1.012500000e-03,6.708333333e-05,3.505248258e+01,6.684494262e+04,6.588454384e+04,9.385637682e+04
1.025000000e-03,6.708333333e-05,3.422985085e+01,6.478854309e+04,6.441955854e+04,9.136429739e+04
1.037500000e-03,6.708333333e-05,3.343246529e+01,6.280504133e+04,6.300040654e+04,8.895799256e+04
1.050000000e-03,6.708333333e-05,3.265943367e+01,6.089142075e+04,6.162520006e+04,8.663388715e+04
1.062500000e-03,6.708333333e-05,3.190990060e+01,5.904480408e+04,6.029215284e+04,8.438858089e+04
1.075000000e-03,6.708333333e-05,3.118304584e+01,5.726244606e+04,5.899957333e+04,8.221883837e+04
1.087500000e-03,6.708333333e-05,3.047808264e+01,5.554172649e+04,5.774585841e+04,8.012157977e+04
1.100000000e-03,6.708333333e-05,2.979425629e+01,5.388014371e+04,5.652948759e+04,7.809387206e+04
1.112500000e-03,6.708333333e-05,2.913084261e+01,5.227530850e+04,5.534901767e+04,7.613292084e+04
1.125000000e-03,6.708333333e-05,2.848714665e+01,5.072493830e+04,5.420307774e+04,7.423606268e+04
1.137500000e-03,6.708333333e-05,2.786250132e+01,4.922685171e+04,5.309036461e+04,7.240075789e+04
1.150000000e-03,6.708333333e-05,2.725626621e+01,4.777896343e+04,5.200963848e+04,7.062458383e+04
1.162500000e-03,6.708333333e-05,2.666782640e+01,4.637927933e+04,5.095971908e+04,6.890522854e+04
1.175000000e-03,6.708333333e-05,2.609659134e+01,4.502589191e+04,4.993948187e+04,6.724048477e+04
1.187500000e-03,6.708333333e-05,2.554199381e+01,4.371697600e+04,4.894785471e+04,6.562824446e+04
1.200000000e-03,6.708333333e-05,2.500348893e+01,4.245078460e+04,4.798381461e+04,6.406649341e+04
1.212500000e-03,6.708333333e-05,2.448055316e+01,4.122564510e+04,4.704638479e+04,6.255330635e+04
1.225000000e-03,6.708333333e-05,2.397268343e+01,4.003995556e+04,4.613463188e+04,6.108684228e+04
1.237500000e-03,6.708333333e-05,2.347939630e+01,3.889218130e+04,4.524766337e+04,5.966534008e+04
1.250000000e-03,6.708333333e-05,2.300022706e+01,3.778085161e+04,4.438462514e+04,5.828711433e+04
1.262500000e-03,6.708333333e-05,2.253472904e+01,3.670455666e+04,4.354469922e+04,5.695055144e+04
1.275000000e-03,6.708333333e-05,2.208247280e+01,3.566194458e+04,4.272710164e+04,5.565410592e+04
1.287500000e-03,6.708333333e-05,2.164304549e+01,3.465171867e+04,4.193108047e+04,5.439629690e+04
1.300000000e-03,6.708333333e-05,2.121605009e+01,3.367263483e+04,4.115591389e+04,5.317570483e+04
1.312500000e-03,6.708333333e-05,2.080110484e+01,3.272349898e+04,4.040090846e+04,5.199096835e+04
1.325000000e-03,6.708333333e-05,2.039784261e+01,3.180316480e+04,3.966539743e+04,5.084078132e+04
1.337500000e-03,6.708333333e-05,2.000591031e+01,3.091053148e+04,3.894873918e+04,4.972389003e+04
1.350000000e-03,6.708333333e-05,1.962496832e+01,3.004454156e+04,3.825031568e+04,4.863909053e+04
1.362500000e-03,6.708333333e-05,1.925468999e+01,2.920417903e+04,3.756953115e+04,4.758522611e+04
1.375000000e-03,6.708333333e-05,1.889476113e+01,2.838846738e+04,3.690581064e+04,4.656118489e+04
1.387500000e-03,6.708333333e-05,1.854487951e+01,2.759646784e+04,3.625859878e+04,4.556589758e+04
1.400000000e-03,6.708333333e-05,1.820475440e+01,2.682727773e+04,3.562735857e+04,4.459833527e+04
1.412500000e-03,6.708333333e-05,1.787410615e+01,2.608002884e+04,3.501157019e+04,4.365750739e+04
1.425000000e-03,6.708333333e-05,1.755266574e+01,2.535388599e+04,3.441072987e+04,4.274245975e+04
1.437500000e-03,6.708333333e-05,1.724017441e+01,2.464804561e+04,3.382434886e+04,4.185227267e+04
1.450000000e-03,6.708333333e-05,1.693638324e+01,2.396173443e+04,3.325195235e+04,4.098605924e+04
1.462500000e-03,6.708333333e-05,1.664105278e+01,2.329420830e+04,3.269307851e+04,4.014296355e+04
1.475000000e-03,6.708333333e-05,1.635395275e+01,2.264475106e+04,3.214727750e+04,3.932215917e+04
1.487500000e-03,6.708333333e-05,1.607486160e+01,2.201267346e+04,3.161411060e+04,3.852284753e+04
1.500000000e-03,6.708333333e-05,1.580356626e+01,2.139731226e+04,3.109314927e+04,3.774425656e+04
1.512500000e-03,6.708333333e-05,1.553986180e+01,2.079802933e+04,3.058397430e+04,3.698563921e+04
1.525000000e-03,6.708333333e-05,1.528355110e+01,2.021421088e+04,3.008617501e+04,3.624627220e+04
1.537500000e-03,6.708333333e-05,1.503444455e+01,1.964526677e+04,2.959934844e+04,3.552545475e+04
1.550000000e-03,6.708333333e-05,1.479235982e+01,1.909062991e+04,2.912309861e+04,3.482250742e+04
1.562500000e-03,6.708333333e-05,1.455712146e+01,1.854975574e+04,2.865703575e+04,3.413677102e+04
1.575000000e-03,6.708333333e-05,1.432856076e+01,1.802212179e+04,2.820077566e+04,3.346760556e+04
1.587500000e-03,6.708333333e-05,1.410651534e+01,1.750722738e+04,2.775393909e+04,3.281438930e+04
1.600000000e-03,6.708333333e-05,1.389082899e+01,1.700459336e+04,2.731615108e+04,3.217651792e+04
1.612500000e-03,6.708333333e-05,1.368135133e+01,1.651376197e+04,2.688704051e+04,3.155340365e+04
1.625000000e-03,6.708333333e-05,1.347793759e+01,1.603429679e+04,2.646623958e+04,3.094447464e+04
1.637500000e-03,6.708333333e-05,1.328044829e+01,1.556578276e+04,2.605338343e+04,3.034917430e+04
1.650000000e-03,6.708333333e-05,1.308874903e+01,1.510782633e+04,2.564810985e+04,2.976696080e+04
1.662500000e-03,6.708333333e-05,1.290271019e+01,1.466005567e+04,2.525005906e+04,2.919730664e+04
1.675000000e-03,6.708333333e-05,1.272220666e+01,1.422212097e+04,2.485887360e+04,2.863969835e+04
1.687500000e-03,6.708333333e-05,1.254711755e+01,1.379369479e+04,2.447419840e+04,2.809363635e+04
1.700000000e-03,6.708333333e-05,1.237732594e+01,1.337447250e+04,2.409568087e+04,2.755863478e+04
1.712500000e-03,6.708333333e-05,1.221271856e+01,1.296417277e+04,2.372297130e+04,2.703422170e+04
1.725000000e-03,6.708333333e-05,1.205318552e+01,1.256253808e+04,2.335572331e+04,2.651993918e+04
1.737500000e-03,6.708333333e-05,1.189861998e+01,1.216933521e+04,2.299359453e+04,2.601534372e+04
1.750000000e-03,6.708333333e-05,1.174891788e+01,1.178435579e+04,2.263624749e+04,2.552000669e+04
1.762500000e-03,6.708333333e-05,1.160397759e+01,1.140741672e+04,2.228335067e+04,2.503351500e+04
1.775000000e-03,6.708333333e-05,1.146369962e+01,1.103836060e+04,2.193457983e+04,2.455547184e+04
1.787500000e-03,6.708333333e-05,1.132798628e+01,1.067705592e+04,2.158961949e+04,2.408549756e+04
1.800000000e-03,6.708333333e-05,1.119674137e+01,1.032339726e+04,2.124816463e+04,2.362323075e+04
1.812500000e-03,6.708333333e-05,1.106986983e+01,9.977305126e+03,2.090992262e+04,2.316832928e+04
1.825000000e-03,6.708333333e-05,1.094727744e+01,9.638725649e+03,2.057461529e+04,2.272047153e+04
1.837500000e-03,6.708333333e-05,1.082887051e+01,9.307629958e+03,2.024198116e+04,2.227935764e+04
1.850000000e-03,6.708333333e-05,1.071455553e+01,8.984013224e+03,1.991177774e+04,2.184471072e+04
1.862500000e-03,6.708333333e-05,1.060423894e+01,8.667893357e+03,1.958378388e+04,2.141627807e+04
1.875000000e-03,6.708333333e-05,1.049782680e+01,8.359309298e+03,1.925780217e+04,2.099383234e+04
1.887500000e-03,6.708333333e-05,1.039522457e+01,8.058318922e+03,1.893366113e+04,2.057717249e+04
1.900000000e-03,6.708333333e-05,1.029633688e+01,7.764996530e+03,1.861121738e+04,2.016612465e+04
1.912500000e-03,6.708333333e-05,1.020106734e+01,7.479429942e+03,1.829035741e+04,1.976054267e+04
1.925000000e-03,6.708333333e-05,1.010931841e+01,7.201717241e+03,1.797099914e+04,1.936030840e+04
1.937500000e-03,6.708333333e-05,1.002099125e+01,6.931963196e+03,1.765309301e+04,1.896533170e+04
1.950000000e-03,6.708333333e-05,9.935985718e+00,6.670275444e+03,1.733662260e+04,1.857555000e+04
1.962500000e-03,6.708333333e-05,9.854200311e+00,6.416760507e+03,1.702160472e+04,1.819092748e+04
1.975000000e-03,6.708333333e-05,9.775532229e+00,6.171519748e+03,1.670808888e+04,1.781145390e+04
1.987500000e-03,6.708333333e-05,9.699877456e+00,5.934645363e+03,1.639615621e+04,1.743714295e+04
2.000000000e-03,6.708333333e-05,9.627130902e+00,5.706216534e+03,1.608591776e+04,1.706803027e+04
2.012500000e-03,6.708333333e-05,9.557186589e+00,5.486295835e+03,1.577751214e+04,1.670417108e+04
2.025000000e-03,6.708333333e-05,9.489937875e+00,5.274926017e+03,1.547110278e+04,1.634563751e+04
2.037500000e-03,6.708333333e-05,9.425277722e+00,5.072127248e+03,1.516687458e+04,1.599251573e+04
2.050000000e-03,6.708333333e-05,9.363098996e+00,4.877894892e+03,1.486503030e+04,1.564490282e+04
2.062500000e-03,6.708333333e-05,9.303294782e+00,4.692197877e+03,1.456578659e+04,1.530290364e+04
2.075000000e-03,6.708333333e-05,9.245758725e+00,4.514977697e+03,1.426936993e+04,1.496662760e+04
2.087500000e-03,6.708333333e-05,9.190385376e+00,4.346148031e+03,1.397601251e+04,1.463618558e+04
2.100000000e-03,6.708333333e-05,9.137070535e+00,4.185594992e+03,1.368594816e+04,1.431168692e+04
2.112500000e-03,6.708333333e-05,9.085711597e+00,4.033177948e+03,1.339940848e+04,1.399323665e+04
2.125000000e-03,6.708333333e-05,9.036207875e+00,3.888730861e+03,1.311661918e+04,1.368093295e+04
2.137500000e-03,6.708333333e-05,8.988460905e+00,3.752064093e+03,1.283779687e+04,1.337486498e+04
2.150000000e-03,6.708333333e-05,8.942374731e+00,3.622966561e+03,1.256314612e+04,1.307511098e+04
2.162500000e-03,6.708333333e-05,8.897856159e+00,3.501208199e+03,1.229285707e+04,1.278173673e+04
2.175000000e-03,6.708333333e-05,8.854814971e+00,3.386542598e+03,1.202710341e+04,1.249479441e+04
2.187500000e-03,6.708333333e-05,8.813164122e+00,3.278709773e+03,1.176604090e+04,1.221432177e+04
2.200000000e-03,6.708333333e-05,8.772819884e+00,3.177438954e+03,1.150980627e+04,1.194034165e+04
2.212500000e-03,6.708333333e-05,8.733701968e+00,3.082451345e+03,1.125851661e+04,1.167286179e+04
2.225000000e-03,6.708333333e-05,8.695733604e+00,2.993462786e+03,1.101226908e+04,1.141187495e+04
2.237500000e-03,6.708333333e-05,8.658841598e+00,2.910186272e+03,1.077114109e+04,1.115735920e+04
2.250000000e-03,6.708333333e-05,8.622956345e+00,2.832334279e+03,1.053519061e+04,1.090927856e+04
2.262500000e-03,6.708333333e-05,8.588011830e+00,2.759620894e+03,1.030445692e+04,1.066758360e+04
2.275000000e-03,6.708333333e-05,8.553945590e+00,2.691763701e+03,1.007896144e+04,1.043221240e+04
2.287500000e-03,6.708333333e-05,8.520698660e+00,2.628485446e+03,9.858708754e+03,1.020309140e+04
2.300000000e-03,6.708333333e-05,8.488215504e+00,2.569515451e+03,9.643687809e+03,9.980136483e+03
2.312500000e-03,6.708333333e-05,8.456443919e+00,2.514590809e+03,9.433873112e+03,9.763254008e+03
2.325000000e-03,6.708333333e-05,8.425334938e+00,2.463457346e+03,9.229226026e+03,9.552341866e+03
2.337500000e-03,6.708333333e-05,8.394842710e+00,2.415870385e+03,9.029696066e+03,9.347290557e+03
2.350000000e-03,6.708333333e-05,8.364924380e+00,2.371595315e+03,8.835222184e+03,9.147984225e+03
2.362500000e-03,6.708333333e-05,8.335539963e+00,2.330407990e+03,8.645734027e+03,8.954301662e+03
2.375000000e-03,6.708333333e-05,8.306652206e+00,2.292094971e+03,8.461153147e+03,8.766117266e+03
2.387500000e-03,6.708333333e-05,8.278226458e+00,2.256453636e+03,8.281394154e+03,8.583301937e+03
2.400000000e-03,6.708333333e-05,8.250230534e+00,2.223292174e+03,8.106365798e+03,8.405723916e+03
2.412500000e-03,6.708333333e-05,8.222634577e+00,2.192429481e+03,7.935971984e+03,8.233249562e+03
2.425000000e-03,6.708333333e-05,8.195410931e+00,2.163694966e+03,7.770112698e+03,8.065744060e+03
2.437500000e-03,6.708333333e-05,8.168534005e+00,2.136928304e+03,7.608684868e+03,7.903072061e+03
2.450000000e-03,6.708333333e-05,8.141980152e+00,2.111979118e+03,7.451583139e+03,7.745098261e+03
2.462500000e-03,6.708333333e-05,8.115727542e+00,2.088706637e+03,7.298700573e+03,7.591687920e+03
2.475000000e-03,6.708333333e-05,8.089756049e+00,2.066979304e+03,7.149929278e+03,7.442707312e+03
2.487500000e-03,6.708333333e-05,8.064047134e+00,2.046674383e+03,7.005160963e+03,7.298024127e+03
2.500000000e-03,6.708333333e-05,8.038583740e+00,2.027677532e+03,6.864287432e+03,7.157507815e+03
2.512500000e-03,6.708333333e-05,8.013350189e+00,2.009882385e+03,6.727201011e+03,7.021029885e+03
2.525000000e-03,6.708333333e-05,7.988332086e+00,1.993190122e+03,6.593794925e+03,6.888464153e+03
2.537500000e-03,6.708333333e-05,7.963516224e+00,1.977509051e+03,6.463963617e+03,6.759686952e+03
2.550000000e-03,6.708333333e-05,7.938890501e+00,1.962754186e+03,6.337603022e+03,6.634577308e+03
2.562500000e-03,6.708333333e-05,7.914443839e+00,1.948846848e+03,6.214610794e+03,6.513017070e+03
2.575000000e-03,6.708333333e-05,7.890166103e+00,1.935714269e+03,6.094886505e+03,6.394891026e+03
2.587500000e-03,6.708333333e-05,7.866048035e+00,1.923289215e+03,5.978331791e+03,6.280086975e+03
2.600000000e-03,6.708333333e-05,7.842081184e+00,1.911509622e+03,5.864850488e+03,6.168495787e+03
2.612500000e-03,6.708333333e-05,7.818257844e+00,1.900318250e+03,5.754348718e+03,6.060011437e+03
2.625000000e-03,6.708333333e-05,7.794570997e+00,1.889662354e+03,5.646734971e+03,5.954531018e+03
2.637500000e-03,6.708333333e-05,7.771014257e+00,1.879493372e+03,5.541920153e+03,5.851954744e+03
2.650000000e-03,6.708333333e-05,7.747581820e+00,1.869766629e+03,5.439817618e+03,5.752185929e+03
2.662500000e-03,6.708333333e-05,7.724268420e+00,1.860441056e+03,5.340343185e+03,5.655130967e+03
2.675000000e-03,6.708333333e-05,7.701069280e+00,1.851478936e+03,5.243415142e+03,5.560699290e+03
2.687500000e-03,6.708333333e-05,7.677980077e+00,1.842845651e+03,5.148954233e+03,5.468803323e+03
2.700000000e-03,6.708333333e-05,7.654996901e+00,1.834509455e+03,5.056883642e+03,5.379358429e+03
2.712500000e-03,6.708333333e-05,7.632116224e+00,1.826441259e+03,4.967128960e+03,5.292282852e+03
2.725000000e-03,6.708333333e-05,7.609334864e+00,1.818614431e+03,4.879618155e+03,5.207497651e+03
2.737500000e-03,6.708333333e-05,7.586649959e+00,1.811004608e+03,4.794281523e+03,5.124926635e+03
2.750000000e-03,6.708333333e-05,7.564058938e+00,1.803589520e+03,4.711051647e+03,5.044496286e+03
2.762500000e-03,6.708333333e-05,7.541559495e+00,1.796348832e+03,4.629863342e+03,4.966135691e+03
2.775000000e-03,6.708333333e-05,7.519149568e+00,1.789263992e+03,4.550653606e+03,4.889776465e+03
2.787500000e-03,6.708333333e-05,7.496827317e+00,1.782318087e+03,4.473361558e+03,4.815352676e+03
2.800000000e-03,6.708333333e-05,7.474591101e+00,1.775495721e+03,4.397928385e+03,4.742800769e+03
2.812500000e-03,6.708333333e-05,7.452439467e+00,1.768782889e+03,4.324297281e+03,4.672059491e+03
2.825000000e-03,6.708333333e-05,7.430371126e+00,1.762166869e+03,4.252413387e+03,4.603069811e+03
2.837500000e-03,6.708333333e-05,7.408384941e+00,1.755636116e+03,4.182223732e+03,4.535774853e+03
2.850000000e-03,6.708333333e-05,7.386479912e+00,1.749180171e+03,4.113677172e+03,4.470119813e+03
2.862500000e-03,6.708333333e-05,7.364655164e+00,1.742789570e+03,4.046724333e+03,4.406051896e+03
2.875000000e-03,6.708333333e-05,7.342909936e+00,1.736455764e+03,3.981317549e+03,4.343520237e+03
2.887500000e-03,6.708333333e-05,7.321243566e+00,1.730171042e+03,3.917410807e+03,4.282475833e+03
2.900000000e-03,6.708333333e-05,7.299655484e+00,1.723928465e+03,3.854959688e+03,4.222871481e+03
2.912500000e-03,6.708333333e-05,7.278145204e+00,1.717721799e+03,3.793921313e+03,4.164661704e+03
2.925000000e-03,6.708333333e-05,7.256712313e+00,1.711545459e+03,3.734254285e+03,4.107802688e+03
2.937500000e-03,6.708333333e-05,7.235356462e+00,1.705394451e+03,3.675918643e+03,4.052252226e+03
2.950000000e-03,6.708333333e-05,7.214077365e+00,1.699264326e+03,3.618875802e+03,3.997969650e+03
2.962500000e-03,6.708333333e-05,7.192874784e+00,1.693151128e+03,3.563088507e+03,3.944915773e+03
2.975000000e-03,6.708333333e-05,7.171748531e+00,1.687051359e+03,3.508520786e+03,3.893052837e+03
2.987500000e-03,6.708333333e-05,7.150698457e+00,1.680961934e+03,3.455137897e+03,3.842344455e+03
3.000000000e-03,6.708333333e-05,7.129724450e+00,1.674880147e+03,3.402906289e+03,3.792755557e+03
0.000000000e+00,7.500000000e-05,4.485036691e+02,-2.719364143e-12,3.648977244e+06,3.648977244e+06
1.250000000e-05,7.500000000e-05,4.462309265e+02,3.594160613e+05,3.583823993e+06,3.601801538e+06
2.500000000e-05,7.500000000e-05,4.397151996e+02,6.722502678e+05,3.404379438e+06,3.470118122e+06
3.750000000e-05,7.500000000e-05,4.297393690e+02,9.103911239e+05,3.149382786e+06,3.278326392e+06
5.000000000e-05,7.500000000e-05,4.172885840e+02,1.069108390e+06,2.861319105e+06,3.054527750e+06
6.250000000e-05,7.500000000e-05,4.032969321e+02,1.159530997e+06,2.572682293e+06,2.821915362e+06
7.500000000e-05,7.500000000e-05,3.885146491e+02,1.198464798e+06,2.302514071e+06,2.595744387e+06
8.750000000e-05,7.500000000e-05,3.734830588e+02,1.201817379e+06,2.059193997e+06,2.384249343e+06
1.000000000e-04,7.500000000e-05,3.585648269e+02,1.182101415e+06,1.844575871e+06,2.190850040e+06
1.125000000e-04,7.500000000e-05,3.439889480e+02,1.148267385e+06,1.657198125e+06,2.016140772e+06
1.250000000e-04,7.500000000e-05,3.298913888e+02,1.106385345e+06,1.494234854e+06,1.859254240e+06
1.375000000e-04,7.500000000e-05,3.163460502e+02,1.060439786e+06,1.352522256e+06,1.718676524e+06
1.500000000e-04,7.500000000e-05,3.033865512e+02,1.012985353e+06,1.229036751e+06,1.592692896e+06
