r,z,V,Er,Ez,Emag
3.105000000e-04,3.711250000e-04,6.285625363e+01,1.140937481e+05,4.908032678e+05,5.038900982e+05
3.127500000e-04,3.711250000e-04,6.260001851e+01,1.136711880e+05,4.889419049e+05,5.019813994e+05
3.150000000e-04,3.711250000e-04,6.234473155e+01,1.132509393e+05,4.870766922e+05,5.000694745e+05
3.172500000e-04,3.711250000e-04,6.209038756e+01,1.128329892e+05,4.852081213e+05,4.981547997e+05
3.195000000e-04,3.711250000e-04,6.183698139e+01,1.124173174e+05,4.833366655e+05,4.962378316e+05
3.217500000e-04,3.711250000e-04,6.158450794e+01,1.120038968e+05,4.814627798e+05,4.943190076e+05
3.240000000e-04,3.711250000e-04,6.133296219e+01,1.115926947e+05,4.795869014e+05,4.923987465e+05
3.262500000e-04,3.711250000e-04,6.108233918e+01,1.111836730e+05,4.777094504e+05,4.904774491e+05
3.285000000e-04,3.711250000e-04,6.083263406e+01,1.107767895e+05,4.758308297e+05,4.885554989e+05
3.307500000e-04,3.711250000e-04,6.058384206e+01,1.103719983e+05,4.739514259e+05,4.866332625e+05
3.330000000e-04,3.711250000e-04,6.033595853e+01,1.099692504e+05,4.720716098e+05,4.847110901e+05
3.352500000e-04,3.711250000e-04,6.008897894e+01,1.095684944e+05,4.701917365e+05,4.827893164e+05
3.375000000e-04,3.711250000e-04,5.984289885e+01,1.091696768e+05,4.683121461e+05,4.808682611e+05
3.397500000e-04,3.711250000e-04,5.959771398e+01,1.087727427e+05,4.664331642e+05,4.789482292e+05
3.420000000e-04,3.711250000e-04,5.935342014e+01,1.083776361e+05,4.645551024e+05,4.770295118e+05
3.442500000e-04,3.711250000e-04,5.911001329e+01,1.079843002e+05,4.626782586e+05,4.751123868e+05
3.465000000e-04,3.711250000e-04,5.886748951e+01,1.075926780e+05,4.608029178e+05,4.731971190e+05
3.487500000e-04,3.711250000e-04,5.862584500e+01,1.072027124e+05,4.589293521e+05,4.712839608e+05
3.510000000e-04,3.711250000e-04,5.838507610e+01,1.068143464e+05,4.570578216e+05,4.693731531e+05
3.532500000e-04,3.711250000e-04,5.814517928e+01,1.064275237e+05,4.551885747e+05,4.674649253e+05
3.555000000e-04,3.711250000e-04,5.790615113e+01,1.060421885e+05,4.533218485e+05,4.655594958e+05
3.577500000e-04,3.711250000e-04,5.766798836e+01,1.056582861e+05,4.514578693e+05,4.636570728e+05
3.600000000e-04,3.711250000e-04,5.743068781e+01,1.052757625e+05,4.495968528e+05,4.617578545e+05
0.000000000e+00,3.745000000e-04,9.158177526e+01,2.602546642e-12,5.828540103e+05,5.828540103e+05
2.250000000e-06,3.745000000e-04,9.157915741e+01,2.326924630e+03,5.828503808e+05,5.828550257e+05
4.500000000e-06,3.745000000e-04,9.157130455e+01,4.653240024e+03,5.828394982e+05,5.828580730e+05
6.750000000e-06,3.745000000e-04,9.155821875e+01,6.978336722e+03,5.828213805e+05,5.828631561e+05
9.000000000e-06,3.745000000e-04,9.153990341e+01,9.301604819e+03,5.827960577e+05,5.828702812e+05
1.125000000e-05,3.745000000e-04,9.151636335e+01,1.162243374e+04,5.827635717e+05,5.828794570e+05
1.350000000e-05,3.745000000e-04,9.148760475e+01,1.394021201e+04,5.827239760e+05,5.828906945e+05
1.575000000e-05,3.745000000e-04,9.145363515e+01,1.625432704e+04,5.826773359e+05,5.829040066e+05
1.800000000e-05,3.745000000e-04,9.141446348e+01,1.856416488e+04,5.826237280e+05,5.829194084e+05
2.025000000e-05,3.745000000e-04,9.137010007e+01,2.086911001e+04,5.825632405e+05,5.829369167e+05
2.250000000e-05,3.745000000e-04,9.132055662e+01,2.316854508e+04,5.824959721e+05,5.829565498e+05
2.475000000e-05,3.745000000e-04,9.126584622e+01,2.546185071e+04,5.824220326e+05,5.829783272e+05
2.700000000e-05,3.745000000e-04,9.120598336e+01,2.774840522e+04,5.823415423e+05,5.830022692e+05
2.925000000e-05,3.745000000e-04,9.114098393e+01,3.002758441e+04,5.822546314e+05,5.830283969e+05
3.150000000e-05,3.745000000e-04,9.107086523e+01,3.229876131e+04,5.821614399e+05,5.830567314e+05
3.375000000e-05,3.745000000e-04,9.099564597e+01,3.456130594e+04,5.820621172e+05,5.830872937e+05
3.600000000e-05,3.745000000e-04,9.091534630e+01,3.681458506e+04,5.819568215e+05,5.831201040e+05
3.825000000e-05,3.745000000e-04,9.082998777e+01,3.905796192e+04,5.818457194e+05,5.831551814e+05
4.050000000e-05,3.745000000e-04,9.073959338e+01,4.129079602e+04,5.817289855e+05,5.831925432e+05
4.275000000e-05,3.745000000e-04,9.064418758e+01,4.351244285e+04,5.816068017e+05,5.832322045e+05
4.500000000e-05,3.745000000e-04,9.054379626e+01,4.572225367e+04,5.814793563e+05,5.832741776e+05
4.725000000e-05,3.745000000e-04,9.043844680e+01,4.791957522e+04,5.813468440e+05,5.833184711e+05
4.950000000e-05,3.745000000e-04,9.032816803e+01,5.010374953e+04,5.812094647e+05,5.833650894e+05
5.175000000e-05,3.745000000e-04,9.021299029e+01,5.227411364e+04,5.810674229e+05,5.834140322e+05
5.400000000e-05,3.745000000e-04,9.009294538e+01,5.442999940e+04,5.809209271e+05,5.834652932e+05
5.625000000e-05,3.745000000e-04,8.996806665e+01,5.657073321e+04,5.807701886e+05,5.835188598e+05
5.850000000e-05,3.745000000e-04,8.983838895e+01,5.869563587e+04,5.806154208e+05,5.835747121e+05
6.075000000e-05,3.745000000e-04,8.970394868e+01,6.080402231e+04,5.804568385e+05,5.836328216e+05
6.300000000e-05,3.745000000e-04,8.956478376e+01,6.289520149e+04,5.802946563e+05,5.836931510e+05
6.525000000e-05,3.745000000e-04,8.942093370e+01,6.496847615e+04,5.801290885e+05,5.837556528e+05
6.750000000e-05,3.745000000e-04,8.927243957e+01,6.702314273e+04,5.799603468e+05,5.838202682e+05
6.975000000e-05,3.745000000e-04,8.911934405e+01,6.905849127e+04,5.797886404e+05,5.838869263e+05
7.200000000e-05,3.745000000e-04,8.896169139e+01,7.107380526e+04,5.796141737e+05,5.839555429e+05
7.425000000e-05,3.745000000e-04,8.879952749e+01,7.306836165e+04,5.794371458e+05,5.840260194e+05
7.650000000e-05,3.745000000e-04,8.863289988e+01,7.504143085e+04,5.792577489e+05,5.840982417e+05
7.875000000e-05,3.745000000e-04,8.846185772e+01,7.699227672e+04,5.790761668e+05,5.841720788e+05
8.100000000e-05,3.745000000e-04,8.828645185e+01,7.892015669e+04,5.788925738e+05,5.842473818e+05
8.325000000e-05,3.745000000e-04,8.810673480e+01,8.082432194e+04,5.787071329e+05,5.843239826e+05
8.550000000e-05,3.745000000e-04,8.792276076e+01,8.270401754e+04,5.785199943e+05,5.844016926e+05
8.775000000e-05,3.745000000e-04,8.773458564e+01,8.455848280e+04,5.783312941e+05,5.844803014e+05
9.000000000e-05,3.745000000e-04,8.754226708e+01,8.638695159e+04,5.781411523e+05,5.845595755e+05
9.225000000e-05,3.745000000e-04,8.734586444e+01,8.818865278e+04,5.779496713e+05,5.846392572e+05
9.450000000e-05,3.745000000e-04,8.714543880e+01,8.996281084e+04,5.777569342e+05,5.847190628e+05
9.675000000e-05,3.745000000e-04,8.694105303e+01,9.170864637e+04,5.775630031e+05,5.847986819e+05
9.900000000e-05,3.745000000e-04,8.673277172e+01,9.342537696e+04,5.773679170e+05,5.848777758e+05
1.012500000e-04,3.745000000e-04,8.652066125e+01,9.511221797e+04,5.771716903e+05,5.849559762e+05
1.035000000e-04,3.745000000e-04,8.630478975e+01,9.676838355e+04,5.769743109e+05,5.850328842e+05
1.057500000e-04,3.745000000e-04,8.608522712e+01,9.839308776e+04,5.767757384e+05,5.851080688e+05
1.080000000e-04,3.745000000e-04,8.586204504e+01,9.998554584e+04,5.765759020e+05,5.851810661e+05
1.102500000e-04,3.745000000e-04,8.563531694e+01,1.015449756e+05,5.763746992e+05,5.852513784e+05
1.125000000e-04,3.745000000e-04,8.540511800e+01,1.030705989e+05,5.761719936e+05,5.853184728e+05
1.147500000e-04,3.745000000e-04,8.517152517e+01,1.045616435e+05,5.759676133e+05,5.853817805e+05
1.170000000e-04,3.745000000e-04,8.493461711e+01,1.060173451e+05,5.757613494e+05,5.854406963e+05
1.192500000e-04,3.745000000e-04,8.469447420e+01,1.074369488e+05,5.755529540e+05,5.854945780e+05
1.215000000e-04,3.745000000e-04,8.445117848e+01,1.088197121e+05,5.753421393e+05,5.855427456e+05
1.237500000e-04,3.745000000e-04,8.420481367e+01,1.101649066e+05,5.751285756e+05,5.855844816e+05
1.260000000e-04,3.745000000e-04,8.395546511e+01,1.114718210e+05,5.749118907e+05,5.856190306e+05
1.282500000e-04,3.745000000e-04,8.370321970e+01,1.127397639e+05,5.746916682e+05,5.856455992e+05
1.305000000e-04,3.745000000e-04,8.344816590e+01,1.139680661e+05,5.744674472e+05,5.856633572e+05
1.327500000e-04,3.745000000e-04,8.319039362e+01,1.151560845e+05,5.742387211e+05,5.856714374e+05
1.350000000e-04,3.745000000e-04,8.292999419e+01,1.163032046e+05,5.740049377e+05,5.856689371e+05
1.372500000e-04,3.745000000e-04,8.266706031e+01,1.174088440e+05,5.737654986e+05,5.856549189e+05
1.395000000e-04,3.745000000e-04,8.240168592e+01,1.184724563e+05,5.735197596e+05,5.856284125e+05
1.417500000e-04,3.745000000e-04,8.213396616e+01,1.194935339e+05,5.732670308e+05,5.855884162e+05
1.440000000e-04,3.745000000e-04,8.186399727e+01,1.204716120e+05,5.730065777e+05,5.855338995e+05
1.462500000e-04,3.745000000e-04,8.159187647e+01,1.214062723e+05,5.727376222e+05,5.854638049e+05
1.485000000e-04,3.745000000e-04,8.131770188e+01,1.222971465e+05,5.724593439e+05,5.853770516e+05
1.507500000e-04,3.745000000e-04,8.104157239e+01,1.231439199e+05,5.721708822e+05,5.852725378e+05
1.530000000e-04,3.745000000e-04,8.076358751e+01,1.239463351e+05,5.718713384e+05,5.851491448e+05
1.552500000e-04,3.745000000e-04,8.048384730e+01,1.247041953e+05,5.715597784e+05,5.850057406e+05
1.575000000e-04,3.745000000e-04,8.020245215e+01,1.254173676e+05,5.712352357e+05,5.848411841e+05
1.597500000e-04,3.745000000e-04,7.991950271e+01,1.260857865e+05,5.708967153e+05,5.846543296e+05
1.620000000e-04,3.745000000e-04,7.963509968e+01,1.267094561e+05,5.705431971e+05,5.844440315e+05
1.642500000e-04,3.745000000e-04,7.934934366e+01,1.272884535e+05,5.701736401e+05,5.842091494e+05
1.665000000e-04,3.745000000e-04,7.906233503e+01,1.278229304e+05,5.697869877e+05,5.839485533e+05
1.687500000e-04,3.745000000e-04,7.877417370e+01,1.283131153e+05,5.693821720e+05,5.836611289e+05
1.710000000e-04,3.745000000e-04,7.848495900e+01,1.287593152e+05,5.689581196e+05,5.833457835e+05
1.732500000e-04,3.745000000e-04,7.819478948e+01,1.291619161e+05,5.685137568e+05,5.830014513e+05
1.755000000e-04,3.745000000e-04,7.790376273e+01,1.295213840e+05,5.680480156e+05,5.826270994e+05
1.777500000e-04,3.745000000e-04,7.761197519e+01,1.298382648e+05,5.675598395e+05,5.822217331e+05
1.800000000e-04,3.745000000e-04,7.731952201e+01,1.301131835e+05,5.670481900e+05,5.817844019e+05
1.822500000e-04,3.745000000e-04,7.702649681e+01,1.303468436e+05,5.665120522e+05,5.813142050e+05
1.845000000e-04,3.745000000e-04,7.673299158e+01,1.305400250e+05,5.659504411e+05,5.808102960e+05
1.867500000e-04,3.745000000e-04,7.643909642e+01,1.306935817e+05,5.653624079e+05,5.802718885e+05
1.890000000e-04,3.745000000e-04,7.614489948e+01,1.308084394e+05,5.647470458e+05,5.796982608e+05
1.912500000e-04,3.745000000e-04,7.585048673e+01,1.308855918e+05,5.641034952e+05,5.790887596e+05
1.935000000e-04,3.745000000e-04,7.555594181e+01,1.309260967e+05,5.634309500e+05,5.784428046e+05
1.957500000e-04,3.745000000e-04,7.526134594e+01,1.309310714e+05,5.627286619e+05,5.777598917e+05
1.980000000e-04,3.745000000e-04,7.496677776e+01,1.309016883e+05,5.619959454e+05,5.770395954e+05
2.002500000e-04,3.745000000e-04,7.467231320e+01,1.308391690e+05,5.612321819e+05,5.762815719e+05
2.025000000e-04,3.745000000e-04,7.437802540e+01,1.307447791e+05,5.604368234e+05,5.754855605e+05
2.047500000e-04,3.745000000e-04,7.408398462e+01,1.306198220e+05,5.596093956e+05,5.746513843e+05
2.070000000e-04,3.745000000e-04,7.379025813e+01,1.304656326e+05,5.587495004e+05,5.737789518e+05
2.092500000e-04,3.745000000e-04,7.349691017e+01,1.302835714e+05,5.578568179e+05,5.728682556e+05
2.115000000e-04,3.745000000e-04,7.320400192e+01,1.300750173e+05,5.569311078e+05,5.719193728e+05
2.137500000e-04,3.745000000e-04,7.291159142e+01,1.298413619e+05,5.559722096e+05,5.709324628e+05
2.160000000e-04,3.745000000e-04,7.261973357e+01,1.295840026e+05,5.549800432e+05,5.699077663e+05
2.182500000e-04,3.745000000e-04,7.232848014e+01,1.293043363e+05,5.539546082e+05,5.688456024e+05
2.205000000e-04,3.745000000e-04,7.203787975e+01,1.290037533e+05,5.528959825e+05,5.677463657e+05
2.227500000e-04,3.745000000e-04,7.174797790e+01,1.286836318e+05,5.518043206e+05,5.666105235e+05
2.250000000e-04,3.745000000e-04,7.145881704e+01,1.283453315e+05,5.506798518e+05,5.654386114e+05
2.272500000e-04,3.745000000e-04,7.117043654e+01,1.279901890e+05,5.495228770e+05,5.642312300e+05
2.295000000e-04,3.745000000e-04,7.088287284e+01,1.276195129e+05,5.483337658e+05,5.629890397e+05
2.317500000e-04,3.745000000e-04,7.059615943e+01,1.272345789e+05,5.471129529e+05,5.617127569e+05
2.340000000e-04,3.745000000e-04,7.031032699e+01,1.268366259e+05,5.458609343e+05,5.604031488e+05
2.362500000e-04,3.745000000e-04,7.002540347e+01,1.264268528e+05,5.445782631e+05,5.590610286e+05
2.385000000e-04,3.745000000e-04,6.974141415e+01,1.260064152e+05,5.432655453e+05,5.576872505e+05
2.407500000e-04,3.745000000e-04,6.945838177e+01,1.255764224e+05,5.419234355e+05,5.562827049e+05
2.430000000e-04,3.745000000e-04,6.917632662e+01,1.251379359e+05,5.405526317e+05,5.548483132e+05
2.452500000e-04,3.745000000e-04,6.889526667e+01,1.246919671e+05,5.391538716e+05,5.533850232e+05
2.475000000e-04,3.745000000e-04,6.861521766e+01,1.242394767e+05,5.377279270e+05,5.518938041e+05
2.497500000e-04,3.745000000e-04,6.833619323e+01,1.237813730e+05,5.362756000e+05,5.503756421e+05
2.520000000e-04,3.745000000e-04,6.805820505e+01,1.233185123e+05,5.347977182e+05,5.488315360e+05
2.542500000e-04,3.745000000e-04,6.778126289e+01,1.228516986e+05,5.332951303e+05,5.472624927e+05
2.565000000e-04,3.745000000e-04,6.750537480e+01,1.223816835e+05,5.317687021e+05,5.456695236e+05
2.587500000e-04,3.745000000e-04,6.723054719e+01,1.219091673e+05,5.302193121e+05,5.440536407e+05
2.610000000e-04,3.745000000e-04,6.695678494e+01,1.214347997e+05,5.286478479e+05,5.424158531e+05
2.632500000e-04,3.745000000e-04,6.668409153e+01,1.209591811e+05,5.270552028e+05,5.407571639e+05
2.655000000e-04,3.745000000e-04,6.641246915e+01,1.204828634e+05,5.254422720e+05,5.390785672e+05
2.677500000e-04,3.745000000e-04,6.614191879e+01,1.200063525e+05,5.238099495e+05,5.373810453e+05
2.700000000e-04,3.745000000e-04,6.587244036e+01,1.195301090e+05,5.221591257e+05,5.356655668e+05
2.722500000e-04,3.745000000e-04,6.560403278e+01,1.190545507e+05,5.204906840e+05,5.339330840e+05
2.745000000e-04,3.745000000e-04,6.533669408e+01,1.185800544e+05,5.188054989e+05,5.321845310e+05
2.767500000e-04,3.745000000e-04,6.507042149e+01,1.181069575e+05,5.171044339e+05,5.304208225e+05
2.790000000e-04,3.745000000e-04,6.480521150e+01,1.176355606e+05,5.153883390e+05,5.286428521e+05
2.812500000e-04,3.745000000e-04,6.454105999e+01,1.171661293e+05,5.136580496e+05,5.268514912e+05
2.835000000e-04,3.745000000e-04,6.427796227e+01,1.166988963e+05,5.119143847e+05,5.250475880e+05
2.857500000e-04,3.745000000e-04,6.401591316e+01,1.162340634e+05,5.101581457e+05,5.232319669e+05
2.880000000e-04,3.745000000e-04,6.375490705e+01,1.157718037e+05,5.083901155e+05,5.214054277e+05
2.902500000e-04,3.745000000e-04,6.349493800e+01,1.153122635e+05,5.066110570e+05,5.195687454e+05
2.925000000e-04,3.745000000e-04,6.323599974e+01,1.148555644e+05,5.048217132e+05,5.177226698e+05
2.947500000e-04,3.745000000e-04,6.297808575e+01,1.144018051e+05,5.030228061e+05,5.158679254e+05
2.970000000e-04,3.745000000e-04,6.272118935e+01,1.139510632e+05,5.012150363e+05,5.140052114e+05
2.992500000e-04,3.745000000e-04,6.246530366e+01,1.135033970e+05,4.993990829e+05,5.121352020e+05
3.015000000e-04,3.745000000e-04,6.221042172e+01,1.130588472e+05,4.975756034e+05,5.102585462e+05
3.037500000e-04,3.745000000e-04,6.195653649e+01,1.126174387e+05,4.957452332e+05,5.083758686e+05
3.060000000e-04,3.745000000e-04,6.170364089e+01,1.121791817e+05,4.939085863e+05,5.064877693e+05
3.082500000e-04,3.745000000e-04,6.145172781e+01,1.117440737e+05,4.920662547e+05,5.045948246e+05
3.105000000e-04,3.745000000e-04,6.120079020e+01,1.113121002e+05,4.902188093e+05,5.026975876e+05
3.127500000e-04,3.745000000e-04,6.095082103e+01,1.108832366e+05,4.883667996e+05,5.007965886e+05
3.150000000e-04,3.745000000e-04,6.070181333e+01,1.104574491e+05,4.865107545e+05,4.988923354e+05
3.172500000e-04,3.745000000e-04,6.045376023e+01,1.100346957e+05,4.846511823e+05,4.969853144e+05
3.195000000e-04,3.745000000e-04,6.020665496e+01,1.096149276e+05,4.827885713e+05,4.950759910e+05
3.217500000e-04,3.745000000e-04,5.996049086e+01,1.091980897e+05,4.809233903e+05,4.931648103e+05
3.240000000e-04,3.745000000e-04,5.971526141e+01,1.087841220e+05,4.790560891e+05,4.912521976e+05
3.262500000e-04,3.745000000e-04,5.947096021e+01,1.083729599e+05,4.771870987e+05,4.893385593e+05
3.285000000e-04,3.745000000e-04,5.922758103e+01,1.079645354e+05,4.753168323e+05,4.874242833e+05
3.307500000e-04,3.745000000e-04,5.898511780e+01,1.075587775e+05,4.734456855e+05,4.855097401e+05
3.330000000e-04,3.745000000e-04,5.874356459e+01,1.071556129e+05,4.715740368e+05,4.835952828e+05
3.352500000e-04,3.745000000e-04,5.850291565e+01,1.067549666e+05,4.697022486e+05,4.816812485e+05
3.375000000e-04,3.745000000e-04,5.826316541e+01,1.063567624e+05,4.678306671e+05,4.797679585e+05
3.397500000e-04,3.745000000e-04,5.802430845e+01,1.059609234e+05,4.659596236e+05,4.778557189e+05
3.420000000e-04,3.745000000e-04,5.778633954e+01,1.055673723e+05,4.640894343e+05,4.759448215e+05
3.442500000e-04,3.745000000e-04,5.754925361e+01,1.051760320e+05,4.622204013e+05,4.740355441e+05
3.465000000e-04,3.745000000e-04,5.731304579e+01,1.047868256e+05,4.603528130e+05,4.721281513e+05
3.487500000e-04,3.745000000e-04,5.707771136e+01,1.043996771e+05,4.584869447e+05,4.702228951e+05
3.510000000e-04,3.745000000e-04,5.684324576e+01,1.040145114e+05,4.566230591e+05,4.683200153e+05
3.532500000e-04,3.745000000e-04,5.660964462e+01,1.036312544e+05,4.547614066e+05,4.664197399e+05
3.555000000e-04,3.745000000e-04,5.637690374e+01,1.032498336e+05,4.529022260e+05,4.645222863e+05
3.577500000e-04,3.745000000e-04,5.614501905e+01,1.028701780e+05,4.510457449e+05,4.626278607e+05
3.600000000e-04,3.745000000e-04,5.591398666e+01,1.024922182e+05,4.491921802e+05,4.607366596e+05
0.000000000e+00,3.778750000e-04,8.962640593e+01,-8.279449155e-14,5.758883600e+05,5.758883600e+05
2.250000000e-06,3.778750000e-04,8.962379932e+01,2.316942245e+03,5.758853306e+05,5.758899914e+05
4.500000000e-06,3.778750000e-04,8.961598014e+01,4.633293594e+03,5.758762484e+05,5.758948870e+05
6.750000000e-06,3.778750000e-04,8.960295038e+01,6.948462885e+03,5.758611322e+05,5.759030515e+05
9.000000000e-06,3.778750000e-04,8.958471338e+01,9.261858414e+03,5.758400131e+05,5.759144925e+05
1.125000000e-05,3.778750000e-04,8.956127379e+01,1.157288767e+04,5.758129344e+05,5.759292206e+05
1.350000000e-05,3.778750000e-04,8.953263761e+01,1.388095708e+04,5.757799518e+05,5.759472492e+05
1.575000000e-05,3.778750000e-04,8.949881215e+01,1.618547169e+04,5.757411329e+05,5.759685943e+05
1.800000000e-05,3.778750000e-04,8.945980610e+01,1.848583493e+04,5.756965573e+05,5.759932745e+05
2.025000000e-05,3.778750000e-04,8.941562946e+01,2.078144834e+04,5.756463165e+05,5.760213106e+05
2.250000000e-05,3.778750000e-04,8.936629359e+01,2.307171124e+04,5.755905131e+05,5.760527255e+05
2.475000000e-05,3.778750000e-04,8.931181122e+01,2.535602050e+04,5.755292612e+05,5.760875439e+05
2.700000000e-05,3.778750000e-04,8.925219642e+01,2.763377023e+04,5.754626857e+05,5.761257918e+05
2.925000000e-05,3.778750000e-04,8.918746463e+01,2.990435146e+04,5.753909223e+05,5.761674962e+05
3.150000000e-05,3.778750000e-04,8.911763268e+01,3.216715190e+04,5.753141166e+05,5.762126851e+05
3.375000000e-05,3.778750000e-04,8.904271875e+01,3.442155558e+04,5.752324244e+05,5.762613865e+05
3.600000000e-05,3.778750000e-04,8.896274244e+01,3.666694259e+04,5.751460104e+05,5.763136281e+05
3.825000000e-05,3.778750000e-04,8.887772474e+01,3.890268876e+04,5.750550486e+05,5.763694372e+05
4.050000000e-05,3.778750000e-04,8.878768804e+01,4.112816535e+04,5.749597213e+05,5.764288396e+05
4.275000000e-05,3.778750000e-04,8.869265617e+01,4.334273874e+04,5.748602184e+05,5.764918592e+05
4.500000000e-05,3.778750000e-04,8.859265437e+01,4.554577010e+04,5.747567373e+05,5.765585176e+05
4.725000000e-05,3.778750000e-04,8.848770934e+01,4.773661513e+04,5.746494817e+05,5.766288332e+05
4.950000000e-05,3.778750000e-04,8.837784923e+01,4.991462367e+04,5.745386613e+05,5.767028203e+05
5.175000000e-05,3.778750000e-04,8.826310366e+01,5.207913947e+04,5.744244908e+05,5.767804889e+05
5.400000000e-05,3.778750000e-04,8.814350372e+01,5.422949983e+04,5.743071893e+05,5.768618433e+05
5.625000000e-05,3.778750000e-04,8.801908203e+01,5.636503534e+04,5.741869793e+05,5.769468818e+05
5.850000000e-05,3.778750000e-04,8.788987269e+01,5.848506957e+04,5.740640859e+05,5.770355951e+05
6.075000000e-05,3.778750000e-04,8.775591135e+01,6.058891877e+04,5.739387357e+05,5.771279662e+05
6.300000000e-05,3.778750000e-04,8.761723521e+01,6.267589166e+04,5.738111561e+05,5.772239689e+05
6.525000000e-05,3.778750000e-04,8.747388302e+01,6.474528915e+04,5.736815737e+05,5.773235665e+05
6.750000000e-05,3.778750000e-04,8.732589512e+01,6.679640411e+04,5.735502137e+05,5.774267116e+05
6.975000000e-05,3.778750000e-04,8.717331345e+01,6.882852118e+04,5.734172984e+05,5.775333440e+05
7.200000000e-05,3.778750000e-04,8.701618157e+01,7.084091660e+04,5.732830460e+05,5.776433903e+05
7.425000000e-05,3.778750000e-04,8.685454467e+01,7.283285807e+04,5.731476694e+05,5.777567621e+05
7.650000000e-05,3.778750000e-04,8.668844960e+01,7.480360465e+04,5.730113745e+05,5.778733551e+05
7.875000000e-05,3.778750000e-04,8.651794490e+01,7.675240672e+04,5.728743591e+05,5.779930477e+05
8.100000000e-05,3.778750000e-04,8.634308080e+01,7.867850596e+04,5.727368112e+05,5.781156997e+05
8.325000000e-05,3.778750000e-04,8.616390923e+01,8.058113542e+04,5.725989075e+05,5.782411506e+05
8.550000000e-05,3.778750000e-04,8.598048387e+01,8.245951967e+04,5.724608115e+05,5.783692187e+05
8.775000000e-05,3.778750000e-04,8.579286016e+01,8.431287495e+04,5.723226722e+05,5.784996993e+05
9.000000000e-05,3.778750000e-04,8.560109530e+01,8.614040947e+04,5.721846221e+05,5.786323633e+05
9.225000000e-05,3.778750000e-04,8.540524828e+01,8.794132382e+04,5.720467751e+05,5.787669560e+05
9.450000000e-05,3.778750000e-04,8.520537991e+01,8.971481136e+04,5.719092253e+05,5.789031951e+05
9.675000000e-05,3.778750000e-04,8.500155281e+01,9.146005888e+04,5.717720442e+05,5.790407696e+05
9.900000000e-05,3.778750000e-04,8.479383144e+01,9.317624723e+04,5.716352795e+05,5.791793383e+05
1.012500000e-04,3.778750000e-04,8.458228211e+01,9.486255218e+04,5.714989527e+05,5.793185279e+05
1.035000000e-04,3.778750000e-04,8.436697299e+01,9.651814539e+04,5.713630569e+05,5.794579322e+05
1.057500000e-04,3.778750000e-04,8.414797412e+01,9.814219549e+04,5.712275552e+05,5.795971104e+05
1.080000000e-04,3.778750000e-04,8.392535739e+01,9.973386934e+04,5.710923781e+05,5.797355854e+05
1.102500000e-04,3.778750000e-04,8.369919661e+01,1.012923335e+05,5.709574218e+05,5.798728433e+05
1.125000000e-04,3.778750000e-04,8.346956742e+01,1.028167558e+05,5.708225461e+05,5.800083313e+05
1.147500000e-04,3.778750000e-04,8.323654736e+01,1.043063073e+05,5.706875721e+05,5.801414575e+05
1.170000000e-04,3.778750000e-04,8.300021581e+01,1.057601638e+05,5.705522806e+05,5.802715892e+05
1.192500000e-04,3.778750000e-04,8.276065401e+01,1.071775087e+05,5.704164101e+05,5.803980524e+05
1.215000000e-04,3.778750000e-04,8.251794501e+01,1.085575349e+05,5.702796546e+05,5.805201312e+05
1.237500000e-04,3.778750000e-04,8.227217369e+01,1.098994474e+05,5.701416625e+05,5.806370672e+05
1.260000000e-04,3.778750000e-04,8.202342667e+01,1.112024664e+05,5.700020348e+05,5.807480592e+05
1.282500000e-04,3.778750000e-04,8.177179233e+01,1.124658300e+05,5.698603237e+05,5.808522631e+05
1.305000000e-04,3.778750000e-04,8.151736073e+01,1.136887977e+05,5.697160314e+05,5.809487922e+05
1.327500000e-04,3.778750000e-04,8.126022358e+01,1.148706534e+05,5.695686090e+05,5.810367178e+05
1.350000000e-04,3.778750000e-04,8.100047414e+01,1.160107094e+05,5.694174563e+05,5.811150697e+05
1.372500000e-04,3.778750000e-04,8.073820723e+01,1.171083098e+05,5.692619207e+05,5.811828375e+05
1.395000000e-04,3.778750000e-04,8.047351906e+01,1.181628347e+05,5.691012977e+05,5.812389719e+05
1.417500000e-04,3.778750000e-04,8.020650721e+01,1.191737041e+05,5.689348306e+05,5.812823868e+05
1.440000000e-04,3.778750000e-04,7.993727053e+01,1.201403820e+05,5.687617117e+05,5.813119611e+05
1.462500000e-04,3.778750000e-04,7.966590901e+01,1.210623807e+05,5.685810827e+05,5.813265413e+05
1.485000000e-04,3.778750000e-04,7.939252366e+01,1.219392649e+05,5.683920365e+05,5.813249448e+05
1.507500000e-04,3.778750000e-04,7.911721643e+01,1.227706564e+05,5.681936190e+05,5.813059632e+05
1.530000000e-04,3.778750000e-04,7.884009006e+01,1.235562376e+05,5.679848316e+05,5.812683655e+05
1.552500000e-04,3.778750000e-04,7.856124791e+01,1.242957564e+05,5.677646335e+05,5.812109033e+05
1.575000000e-04,3.778750000e-04,7.828079385e+01,1.249890296e+05,5.675319457e+05,5.811323145e+05
1.597500000e-04,3.778750000e-04,7.799883205e+01,1.256359469e+05,5.672856545e+05,5.810313287e+05
1.620000000e-04,3.778750000e-04,7.771546688e+01,1.262364746e+05,5.670246154e+05,5.809066724e+05
1.642500000e-04,3.778750000e-04,7.743080267e+01,1.267906585e+05,5.667476588e+05,5.807570747e+05
