r,z,V,Er,Ez,Emag
3.406250000e-05,-8.250000000e-04,8.377748504e+02,5.318904538e+06,-8.203324389e+06,9.776772295e+06
3.437500000e-05,-8.250000000e-04,8.361130864e+02,5.316266211e+06,-8.132164899e+06,9.715698244e+06
3.468750000e-05,-8.250000000e-04,8.344522574e+02,5.312923447e+06,-8.061571238e+06,9.654847818e+06
3.500000000e-05,-8.250000000e-04,8.327925804e+02,5.308897719e+06,-7.991553193e+06,9.594233551e+06
3.531250000e-05,-8.250000000e-04,8.311342653e+02,5.304210330e+06,-7.922119719e+06,9.533867425e+06
3.562500000e-05,-8.250000000e-04,8.294775156e+02,5.298882381e+06,-7.853278967e+06,9.473760870e+06
3.593750000e-05,-8.250000000e-04,8.278225283e+02,5.292934748e+06,-7.785038301e+06,9.413924771e+06
3.625000000e-05,-8.250000000e-04,8.261694938e+02,5.286388064e+06,-7.717404333e+06,9.354369482e+06
3.656250000e-05,-8.250000000e-04,8.245185961e+02,5.279262692e+06,-7.650382939e+06,9.295104824e+06
3.687500000e-05,-8.250000000e-04,8.228700128e+02,5.271578713e+06,-7.583979292e+06,9.236140105e+06
3.718750000e-05,-8.250000000e-04,8.212239155e+02,5.263355904e+06,-7.518197884e+06,9.177484121e+06
3.750000000e-05,-8.250000000e-04,8.195804695e+02,5.254613727e+06,-7.453042553e+06,9.119145174e+06
3.781250000e-05,-8.250000000e-04,8.179398340e+02,5.245371311e+06,-7.388516509e+06,9.061131077e+06
3.812500000e-05,-8.250000000e-04,8.163021626e+02,5.235647445e+06,-7.324622363e+06,9.003449169e+06
3.843750000e-05,-8.250000000e-04,8.146676026e+02,5.225460564e+06,-7.261362148e+06,8.946106324e+06
3.875000000e-05,-8.250000000e-04,8.130362961e+02,5.214828743e+06,-7.198737348e+06,8.889108967e+06
3.906250000e-05,-8.250000000e-04,8.114083792e+02,5.203769686e+06,-7.136748920e+06,8.832463082e+06
3.937500000e-05,-8.250000000e-04,8.097839827e+02,5.192300721e+06,-7.075397324e+06,8.776174228e+06
3.968750000e-05,-8.250000000e-04,8.081632321e+02,5.180438798e+06,-7.014682542e+06,8.720247549e+06
4.000000000e-05,-8.250000000e-04,8.065462477e+02,5.168200479e+06,-6.954604106e+06,8.664687789e+06
4.031250000e-05,-8.250000000e-04,8.049331444e+02,5.155601941e+06,-6.895161119e+06,8.609499302e+06
4.062500000e-05,-8.250000000e-04,8.033240323e+02,5.142658969e+06,-6.836352279e+06,8.554686070e+06
4.093750000e-05,-8.250000000e-04,8.017190168e+02,5.129386960e+06,-6.778175901e+06,8.500251709e+06
4.125000000e-05,-8.250000000e-04,8.001181982e+02,5.115800917e+06,-6.720629937e+06,8.446199487e+06
4.156250000e-05,-8.250000000e-04,7.985216724e+02,5.101915457e+06,-6.663712002e+06,8.392532334e+06
4.187500000e-05,-8.250000000e-04,7.969295307e+02,5.087744805e+06,-6.607419389e+06,8.339252855e+06
4.218750000e-05,-8.250000000e-04,7.953418602e+02,5.073302802e+06,-6.551749091e+06,8.286363344e+06
4.250000000e-05,-8.250000000e-04,7.937587433e+02,5.058602905e+06,-6.496697821e+06,8.233865795e+06
4.281250000e-05,-8.250000000e-04,7.921802588e+02,5.043658189e+06,-6.442262030e+06,8.181761913e+06
4.312500000e-05,-8.250000000e-04,7.906064811e+02,5.028481355e+06,-6.388437922e+06,8.130053126e+06
4.343750000e-05,-8.250000000e-04,7.890374809e+02,5.013084730e+06,-6.335221476e+06,8.078740599e+06
4.375000000e-05,-8.250000000e-04,7.874733248e+02,4.997480275e+06,-6.282608459e+06,8.027825244e+06
4.406250000e-05,-8.250000000e-04,7.859140761e+02,4.981679589e+06,-6.230594441e+06,7.977307730e+06
4.437500000e-05,-8.250000000e-04,7.843597944e+02,4.965693913e+06,-6.179174814e+06,7.927188494e+06
4.468750000e-05,-8.250000000e-04,7.828105356e+02,4.949534138e+06,-6.128344804e+06,7.877467754e+06
4.500000000e-05,-8.250000000e-04,7.812663526e+02,4.933210810e+06,-6.078099484e+06,7.828145517e+06
4.531250000e-05,-8.250000000e-04,7.797272948e+02,4.916734137e+06,-6.028433790e+06,7.779221589e+06
4.562500000e-05,-8.250000000e-04,7.781934087e+02,4.900113995e+06,-5.979342530e+06,7.730695586e+06
4.593750000e-05,-8.250000000e-04,7.766647375e+02,4.883359933e+06,-5.930820399e+06,7.682566944e+06
4.625000000e-05,-8.250000000e-04,7.751413217e+02,4.866481184e+06,-5.882861991e+06,7.634834924e+06
4.656250000e-05,-8.250000000e-04,7.736231988e+02,4.849486666e+06,-5.835461806e+06,7.587498627e+06
4.687500000e-05,-8.250000000e-04,7.721104037e+02,4.832384996e+06,-5.788614265e+06,7.540556999e+06
4.718750000e-05,-8.250000000e-04,7.706029685e+02,4.815184489e+06,-5.742313715e+06,7.494008838e+06
4.750000000e-05,-8.250000000e-04,7.691009228e+02,4.797893173e+06,-5.696554444e+06,7.447852807e+06
4.781250000e-05,-8.250000000e-04,7.676042939e+02,4.780518790e+06,-5.651330685e+06,7.402087436e+06
4.812500000e-05,-8.250000000e-04,7.661131065e+02,4.763068806e+06,-5.606636625e+06,7.356711133e+06
4.843750000e-05,-8.250000000e-04,7.646273830e+02,4.745550419e+06,-5.562466417e+06,7.311722192e+06
4.875000000e-05,-8.250000000e-04,7.631471439e+02,4.727970561e+06,-5.518814182e+06,7.267118797e+06
4.906250000e-05,-8.250000000e-04,7.616724071e+02,4.710335913e+06,-5.475674019e+06,7.222899029e+06
4.937500000e-05,-8.250000000e-04,7.602031890e+02,4.692652904e+06,-5.433040012e+06,7.179060875e+06
4.968750000e-05,-8.250000000e-04,7.587395035e+02,4.674927722e+06,-5.390906233e+06,7.135602233e+06
5.000000000e-05,-8.250000000e-04,7.572813629e+02,4.657166321e+06,-5.349266754e+06,7.092520916e+06
0.000000000e+00,-8.243750000e-04,9.648024644e+02,-1.211958045e-10,-1.433825862e+07,1.433825862e+07
3.125000000e-07,-8.243750000e-04,9.647899904e+02,7.983312021e+04,-1.433769286e+07,1.433791512e+07
6.250000000e-07,-8.243750000e-04,9.647525694e+02,1.596596093e+05,-1.433599535e+07,1.433688438e+07
9.375000000e-07,-8.243750000e-04,9.646902046e+02,2.394727952e+05,-1.433316531e+07,1.433516568e+07
1.250000000e-06,-8.243750000e-04,9.646029010e+02,3.192659247e+05,-1.432920152e+07,1.433275782e+07
1.562500000e-06,-8.243750000e-04,9.644906662e+02,3.990321221e+05,-1.432410221e+07,1.432965913e+07
1.875000000e-06,-8.243750000e-04,9.643535095e+02,4.787643499e+05,-1.431786517e+07,1.432586746e+07
2.187500000e-06,-8.243750000e-04,9.641914427e+02,5.584553680e+05,-1.431048770e+07,1.432138019e+07
2.500000000e-06,-8.243750000e-04,9.640044799e+02,6.380976949e+05,-1.430196664e+07,1.431619427e+07
2.812500000e-06,-8.243750000e-04,9.637926375e+02,7.176835685e+05,-1.429229840e+07,1.431030619e+07
3.125000000e-06,-8.243750000e-04,9.635559344e+02,7.972049082e+05,-1.428147895e+07,1.430371199e+07
3.437500000e-06,-8.243750000e-04,9.632943921e+02,8.766532769e+05,-1.426950388e+07,1.429640731e+07
3.750000000e-06,-8.243750000e-04,9.630080347e+02,9.560198448e+05,-1.425636838e+07,1.428838736e+07
4.062500000e-06,-8.243750000e-04,9.626968892e+02,1.035295354e+06,-1.424206729e+07,1.427964696e+07
4.375000000e-06,-8.243750000e-04,9.623609856e+02,1.114470082e+06,-1.422659515e+07,1.427018056e+07
4.687500000e-06,-8.243750000e-04,9.620003569e+02,1.193533813e+06,-1.420994618e+07,1.425998224e+07
5.000000000e-06,-8.243750000e-04,9.616150396e+02,1.272475801e+06,-1.419211436e+07,1.424904575e+07
5.312500000e-06,-8.243750000e-04,9.612050734e+02,1.351284741e+06,-1.417309343e+07,1.423736450e+07
5.625000000e-06,-8.243750000e-04,9.607705017e+02,1.429948743e+06,-1.415287696e+07,1.422493162e+07
5.937500000e-06,-8.243750000e-04,9.603113718e+02,1.508455299e+06,-1.413145836e+07,1.421173996e+07
6.250000000e-06,-8.243750000e-04,9.598277349e+02,1.586791265e+06,-1.410883096e+07,1.419778214e+07
6.562500000e-06,-8.243750000e-04,9.593196465e+02,1.664942833e+06,-1.408498803e+07,1.418305053e+07
6.875000000e-06,-8.243750000e-04,9.587871664e+02,1.742895510e+06,-1.405992281e+07,1.416753733e+07
7.187500000e-06,-8.243750000e-04,9.582303591e+02,1.820634105e+06,-1.403362860e+07,1.415123458e+07
7.500000000e-06,-8.243750000e-04,9.576492940e+02,1.898142706e+06,-1.400609880e+07,1.413413419e+07
7.812500000e-06,-8.243750000e-04,9.570440456e+02,1.975404673e+06,-1.397732694e+07,1.411622796e+07
8.125000000e-06,-8.243750000e-04,9.564146936e+02,2.052402625e+06,-1.394730675e+07,1.409750765e+07
8.437500000e-06,-8.243750000e-04,9.557613233e+02,2.129118431e+06,-1.391603223e+07,1.407796499e+07
8.750000000e-06,-8.243750000e-04,9.550840259e+02,2.205533211e+06,-1.388349769e+07,1.405759172e+07
9.062500000e-06,-8.243750000e-04,9.543828985e+02,2.281627331e+06,-1.384969782e+07,1.403637963e+07
9.375000000e-06,-8.243750000e-04,9.536580444e+02,2.357380408e+06,-1.381462774e+07,1.401432060e+07
9.687500000e-06,-8.243750000e-04,9.529095735e+02,2.432771318e+06,-1.377828306e+07,1.399140666e+07
1.000000000e-05,-8.243750000e-04,9.521376023e+02,2.507778203e+06,-1.374065997e+07,1.396763000e+07
1.031250000e-05,-8.243750000e-04,9.513422544e+02,2.582378488e+06,-1.370175526e+07,1.394298303e+07
1.062500000e-05,-8.243750000e-04,9.505236605e+02,2.656548897e+06,-1.366156641e+07,1.391745842e+07
1.093750000e-05,-8.243750000e-04,9.496819586e+02,2.730265479e+06,-1.362009166e+07,1.389104915e+07
1.125000000e-05,-8.243750000e-04,9.488172944e+02,2.803503632e+06,-1.357733003e+07,1.386374853e+07
1.156250000e-05,-8.243750000e-04,9.479298213e+02,2.876238134e+06,-1.353328143e+07,1.383555030e+07
1.187500000e-05,-8.243750000e-04,9.470197008e+02,2.948443177e+06,-1.348794668e+07,1.380644860e+07
1.218750000e-05,-8.243750000e-04,9.460871022e+02,3.020092411e+06,-1.344132761e+07,1.377643808e+07
1.250000000e-05,-8.243750000e-04,9.451322037e+02,3.091158980e+06,-1.339342707e+07,1.374551390e+07
1.281250000e-05,-8.243750000e-04,9.441551914e+02,3.161615577e+06,-1.334424901e+07,1.371367182e+07
1.312500000e-05,-8.243750000e-04,9.431562604e+02,3.231434491e+06,-1.329379853e+07,1.368090816e+07
1.343750000e-05,-8.243750000e-04,9.421356142e+02,3.300587664e+06,-1.324208192e+07,1.364721996e+07
1.375000000e-05,-8.243750000e-04,9.410934654e+02,3.369046749e+06,-1.318910673e+07,1.361260491e+07
1.406250000e-05,-8.243750000e-04,9.400300353e+02,3.436783178e+06,-1.313488177e+07,1.357706145e+07
1.437500000e-05,-8.243750000e-04,9.389455542e+02,3.503768222e+06,-1.307941717e+07,1.354058881e+07
1.468750000e-05,-8.243750000e-04,9.378402614e+02,3.569973063e+06,-1.302272442e+07,1.350318700e+07
1.500000000e-05,-8.243750000e-04,9.367144053e+02,3.635368868e+06,-1.296481641e+07,1.346485690e+07
1.531250000e-05,-8.243750000e-04,9.355682431e+02,3.699926861e+06,-1.290570739e+07,1.342560025e+07
1.562500000e-05,-8.243750000e-04,9.344020412e+02,3.763618404e+06,-1.284541307e+07,1.338541969e+07
1.593750000e-05,-8.243750000e-04,9.332160748e+02,3.826415071e+06,-1.278395058e+07,1.334431882e+07
1.625000000e-05,-8.243750000e-04,9.320106280e+02,3.888288732e+06,-1.272133849e+07,1.330230214e+07
1.656250000e-05,-8.243750000e-04,9.307859934e+02,3.949211633e+06,-1.265759681e+07,1.325937516e+07
1.687500000e-05,-8.243750000e-04,9.295424726e+02,4.009156478e+06,-1.259274701e+07,1.321554437e+07
1.718750000e-05,-8.243750000e-04,9.282803753e+02,4.068096510e+06,-1.252681195e+07,1.317081725e+07
1.750000000e-05,-8.243750000e-04,9.270000197e+02,4.126005595e+06,-1.245981593e+07,1.312520229e+07
1.781250000e-05,-8.243750000e-04,9.257017318e+02,4.182858300e+06,-1.239178462e+07,1.307870902e+07
1.812500000e-05,-8.243750000e-04,9.243858458e+02,4.238629974e+06,-1.232274504e+07,1.303134795e+07
1.843750000e-05,-8.243750000e-04,9.230527032e+02,4.293296823e+06,-1.225272553e+07,1.298313061e+07
1.875000000e-05,-8.243750000e-04,9.217026528e+02,4.346835990e+06,-1.218175572e+07,1.293406957e+07
1.906250000e-05,-8.243750000e-04,9.203360504e+02,4.399225622e+06,-1.210986645e+07,1.288417834e+07
1.937500000e-05,-8.243750000e-04,9.189532587e+02,4.450444942e+06,-1.203708975e+07,1.283347146e+07
1.968750000e-05,-8.243750000e-04,9.175546463e+02,4.500474315e+06,-1.196345874e+07,1.278196441e+07
2.000000000e-05,-8.243750000e-04,9.161405881e+02,4.549295305e+06,-1.188900763e+07,1.272967361e+07
2.031250000e-05,-8.243750000e-04,9.147114644e+02,4.596890740e+06,-1.181377157e+07,1.267661639e+07
2.062500000e-05,-8.243750000e-04,9.132676607e+02,4.643244754e+06,-1.173778664e+07,1.262281098e+07
2.093750000e-05,-8.243750000e-04,9.118095673e+02,4.688342842e+06,-1.166108977e+07,1.256827646e+07
2.125000000e-05,-8.243750000e-04,9.103375786e+02,4.732171898e+06,-1.158371859e+07,1.251303270e+07
2.156250000e-05,-8.243750000e-04,9.088520933e+02,4.774720252e+06,-1.150571146e+07,1.245710037e+07
2.187500000e-05,-8.243750000e-04,9.073535130e+02,4.815977698e+06,-1.142710727e+07,1.240050087e+07
2.218750000e-05,-8.243750000e-04,9.058422426e+02,4.855935522e+06,-1.134794543e+07,1.234325627e+07
2.250000000e-05,-8.243750000e-04,9.043186894e+02,4.894586517e+06,-1.126826575e+07,1.228538930e+07
2.281250000e-05,-8.243750000e-04,9.027832627e+02,4.931924995e+06,-1.118810836e+07,1.222692327e+07
2.312500000e-05,-8.243750000e-04,9.012363734e+02,4.967946797e+06,-1.110751359e+07,1.216788205e+07
2.343750000e-05,-8.243750000e-04,8.996784334e+02,5.002649289e+06,-1.102652194e+07,1.210828997e+07
2.375000000e-05,-8.243750000e-04,8.981098552e+02,5.036031357e+06,-1.094517391e+07,1.204817180e+07
2.406250000e-05,-8.243750000e-04,8.965310513e+02,5.068093396e+06,-1.086350999e+07,1.198755271e+07
2.437500000e-05,-8.243750000e-04,8.949424341e+02,5.098837293e+06,-1.078157051e+07,1.192645817e+07
2.468750000e-05,-8.243750000e-04,8.933444150e+02,5.128266405e+06,-1.069939560e+07,1.186491393e+07
2.500000000e-05,-8.243750000e-04,8.917374041e+02,5.156385530e+06,-1.061702507e+07,1.180294595e+07
2.531250000e-05,-8.243750000e-04,8.901218098e+02,5.183200874e+06,-1.053449835e+07,1.174058034e+07
2.562500000e-05,-8.243750000e-04,8.884980386e+02,5.208720017e+06,-1.045185443e+07,1.167784335e+07
2.593750000e-05,-8.243750000e-04,8.868664939e+02,5.232951867e+06,-1.036913173e+07,1.161476122e+07
2.625000000e-05,-8.243750000e-04,8.852275767e+02,5.255906620e+06,-1.028636811e+07,1.155136023e+07
2.656250000e-05,-8.243750000e-04,8.835816841e+02,5.277595708e+06,-1.020360071e+07,1.148766660e+07
2.687500000e-05,-8.243750000e-04,8.819292099e+02,5.298031750e+06,-1.012086598e+07,1.142370643e+07
2.718750000e-05,-8.243750000e-04,8.802705434e+02,5.317228493e+06,-1.003819955e+07,1.135950567e+07
2.750000000e-05,-8.243750000e-04,8.786060696e+02,5.335200762e+06,-9.955636243e+06,1.129509009e+07
2.781250000e-05,-8.243750000e-04,8.769361688e+02,5.351964394e+06,-9.873209954e+06,1.123048519e+07
2.812500000e-05,-8.243750000e-04,8.752612160e+02,5.367536186e+06,-9.790953665e+06,1.116571621e+07
2.843750000e-05,-8.243750000e-04,8.735815810e+02,5.381933825e+06,-9.708899381e+06,1.110080803e+07
2.875000000e-05,-8.243750000e-04,8.718976278e+02,5.395175831e+06,-9.627078097e+06,1.103578520e+07
2.906250000e-05,-8.243750000e-04,8.702097145e+02,5.407281495e+06,-9.545519774e+06,1.097067185e+07
2.937500000e-05,-8.243750000e-04,8.685181931e+02,5.418270812e+06,-9.464253308e+06,1.090549170e+07
2.968750000e-05,-8.243750000e-04,8.668234094e+02,5.428164420e+06,-9.383306511e+06,1.084026799e+07
3.000000000e-05,-8.243750000e-04,8.651257023e+02,5.436983540e+06,-9.302706097e+06,1.077502347e+07
3.031250000e-05,-8.243750000e-04,8.634254043e+02,5.444749911e+06,-9.222477666e+06,1.070978039e+07
3.062500000e-05,-8.243750000e-04,8.617228409e+02,5.451485732e+06,-9.142645700e+06,1.064456045e+07
3.093750000e-05,-8.243750000e-04,8.600183307e+02,5.457213600e+06,-9.063233553e+06,1.057938480e+07
3.125000000e-05,-8.243750000e-04,8.583121851e+02,5.461956456e+06,-8.984263455e+06,1.051427402e+07
3.156250000e-05,-8.243750000e-04,8.566047081e+02,5.465737523e+06,-8.905756513e+06,1.044924809e+07
3.187500000e-05,-8.243750000e-04,8.548961968e+02,5.468580258e+06,-8.827732716e+06,1.038432641e+07
3.218750000e-05,-8.243750000e-04,8.531869407e+02,5.470508294e+06,-8.750210945e+06,1.031952773e+07
3.250000000e-05,-8.243750000e-04,8.514772220e+02,5.471545393e+06,-8.673208984e+06,1.025487021e+07
3.281250000e-05,-8.243750000e-04,8.497673152e+02,5.471715394e+06,-8.596743535e+06,1.019037137e+07
3.312500000e-05,-8.243750000e-04,8.480574877e+02,5.471042171e+06,-8.520830235e+06,1.012604811e+07
3.343750000e-05,-8.243750000e-04,8.463479992e+02,5.469549586e+06,-8.445483673e+06,1.006191667e+07
3.375000000e-05,-8.243750000e-04,8.446391021e+02,5.467261448e+06,-8.370717414e+06,9.997992687e+06
3.406250000e-05,-8.243750000e-04,8.429310412e+02,5.464201476e+06,-8.296544017e+06,9.934291137e+06
3.437500000e-05,-8.243750000e-04,8.412240541e+02,5.460393259e+06,-8.222975064e+06,9.870826381e+06
3.468750000e-05,-8.243750000e-04,8.395183709e+02,5.455860221e+06,-8.150021181e+06,9.807612146e+06
3.500000000e-05,-8.243750000e-04,8.378142145e+02,5.450625595e+06,-8.077692068e+06,9.744661540e+06
3.531250000e-05,-8.243750000e-04,8.361118006e+02,5.444712385e+06,-8.005996524e+06,9.681987053e+06
3.562500000e-05,-8.243750000e-04,8.344113376e+02,5.438143345e+06,-7.934942476e+06,9.619600570e+06
3.593750000e-05,-8.243750000e-04,8.327130270e+02,5.430940948e+06,-7.864537009e+06,9.557513377e+06
3.625000000e-05,-8.243750000e-04,8.310170632e+02,5.423127371e+06,-7.794786394e+06,9.495736170e+06
3.656250000e-05,-8.243750000e-04,8.293236338e+02,5.414724464e+06,-7.725696118e+06,9.434279068e+06
3.687500000e-05,-8.243750000e-04,8.276329195e+02,5.405753738e+06,-7.657270913e+06,9.373151622e+06
3.718750000e-05,-8.243750000e-04,8.259450946e+02,5.396236349e+06,-7.589514789e+06,9.312362829e+06
3.750000000e-05,-8.243750000e-04,8.242603266e+02,5.386193075e+06,-7.522431060e+06,9.251921146e+06
3.781250000e-05,-8.243750000e-04,8.225787766e+02,5.375644312e+06,-7.456022377e+06,9.191834498e+06
3.812500000e-05,-8.243750000e-04,8.209005995e+02,5.364610056e+06,-7.390290754e+06,9.132110297e+06
3.843750000e-05,-8.243750000e-04,8.192259438e+02,5.353109898e+06,-7.325237601e+06,9.072755452e+06
3.875000000e-05,-8.243750000e-04,8.175549523e+02,5.341163012e+06,-7.260863751e+06,9.013776386e+06
3.906250000e-05,-8.243750000e-04,8.158877615e+02,5.328788149e+06,-7.197169489e+06,8.955179048e+06
3.937500000e-05,-8.243750000e-04,8.142245024e+02,5.316003633e+06,-7.134154577e+06,8.896968930e+06
3.968750000e-05,-8.243750000e-04,8.125653001e+02,5.302827356e+06,-7.071818285e+06,8.839151081e+06
4.000000000e-05,-8.243750000e-04,8.109102743e+02,5.289276777e+06,-7.010159417e+06,8.781730118e+06
4.031250000e-05,-8.243750000e-04,8.092595393e+02,5.275368915e+06,-6.949176333e+06,8.724710247e+06
4.062500000e-05,-8.243750000e-04,8.076132042e+02,5.261120355e+06,-6.888866980e+06,8.668095273e+06
4.093750000e-05,-8.243750000e-04,8.059713729e+02,5.246547245e+06,-6.829228913e+06,8.611888617e+06
4.125000000e-05,-8.243750000e-04,8.043341443e+02,5.231665296e+06,-6.770259319e+06,8.556093326e+06
4.156250000e-05,-8.243750000e-04,8.027016127e+02,5.216489786e+06,-6.711955039e+06,8.500712096e+06
4.187500000e-05,-8.243750000e-04,8.010738672e+02,5.201035565e+06,-6.654312595e+06,8.445747277e+06
4.218750000e-05,-8.243750000e-04,7.994509930e+02,5.185317054e+06,-6.597328205e+06,8.391200890e+06
4.250000000e-05,-8.243750000e-04,7.978330702e+02,5.169348250e+06,-6.540997807e+06,8.337074646e+06
4.281250000e-05,-8.243750000e-04,7.962201750e+02,5.153142736e+06,-6.485317081e+06,8.283369948e+06
4.312500000e-05,-8.243750000e-04,7.946123792e+02,5.136713680e+06,-6.430281463e+06,8.230087917e+06
4.343750000e-05,-8.243750000e-04,7.930097509e+02,5.120073844e+06,-6.375886167e+06,8.177229395e+06
4.375000000e-05,-8.243750000e-04,7.914123537e+02,5.103235587e+06,-6.322126201e+06,8.124794961e+06
4.406250000e-05,-8.243750000e-04,7.898202480e+02,5.086210879e+06,-6.268996385e+06,8.072784945e+06
4.437500000e-05,-8.243750000e-04,7.882334902e+02,5.069011298e+06,-6.216491365e+06,8.021199439e+06
4.468750000e-05,-8.243750000e-04,7.866521330e+02,5.051648046e+06,-6.164605632e+06,7.970038304e+06
4.500000000e-05,-8.243750000e-04,7.850762261e+02,5.034131948e+06,-6.113333530e+06,7.919301189e+06
4.531250000e-05,-8.243750000e-04,7.835058154e+02,5.016473468e+06,-6.062669279e+06,7.868987536e+06
4.562500000e-05,-8.243750000e-04,7.819409439e+02,4.998682712e+06,-6.012606979e+06,7.819096594e+06
4.593750000e-05,-8.243750000e-04,7.803816515e+02,4.980769434e+06,-5.963140630e+06,7.769627425e+06
4.625000000e-05,-8.243750000e-04,7.788279748e+02,4.962743049e+06,-5.914264138e+06,7.720578920e+06
4.656250000e-05,-8.243750000e-04,7.772799479e+02,4.944612639e+06,-5.865971330e+06,7.671949804e+06
4.687500000e-05,-8.243750000e-04,7.757376018e+02,4.926386958e+06,-5.818255965e+06,7.623738646e+06
4.718750000e-05,-8.243750000e-04,7.742009651e+02,4.908074446e+06,-5.771111741e+06,7.575943868e+06
4.750000000e-05,-8.243750000e-04,7.726700635e+02,4.889683232e+06,-5.724532307e+06,7.528563756e+06
4.781250000e-05,-8.243750000e-04,7.711449204e+02,4.871221144e+06,-5.678511270e+06,7.481596466e+06
4.812500000e-05,-8.243750000e-04,7.696255569e+02,4.852695718e+06,-5.633042207e+06,7.435040029e+06
4.843750000e-05,-8.243750000e-04,7.681119915e+02,4.834114204e+06,-5.588118670e+06,7.388892367e+06
4.875000000e-05,-8.243750000e-04,7.666042406e+02,4.815483577e+06,-5.543734193e+06,7.343151291e+06
4.906250000e-05,-8.243750000e-04,7.651023186e+02,4.796810541e+06,-5.499882300e+06,7.297814514e+06
4.937500000e-05,-8.243750000e-04,7.636062378e+02,4.778101538e+06,-5.456556515e+06,7.252879657e+06
4.968750000e-05,-8.243750000e-04,7.621160083e+02,4.759362759e+06,-5.413750362e+06,7.208344252e+06
5.000000000e-05,-8.243750000e-04,7.606316385e+02,4.740600147e+06,-5.371457375e+06,7.164205754e+06
0.000000000e+00,-8.237500000e-04,9.738646153e+02,9.036971859e-11,-1.466214400e+07,1.466214400e+07
3.125000000e-07,-8.237500000e-04,9.738517851e+02,8.211295819e+04,-1.466157013e+07,1.466180006e+07
6.250000000e-07,-8.237500000e-04,9.738132953e+02,1.642203925e+05,-1.465984821e+07,1.466076798e+07
9.375000000e-07,-8.237500000e-04,9.737491485e+02,2.463167332e+05,-1.465697734e+07,1.465904692e+07
1.250000000e-06,-8.237500000e-04,9.736593491e+02,3.283963185e+05,-1.465295600e+07,1.465663548e+07
1.562500000e-06,-8.237500000e-04,9.735439031e+02,4.104533493e+05,-1.464778209e+07,1.465353172e+07
1.875000000e-06,-8.237500000e-04,9.734028187e+02,4.924818433e+05,-1.464145291e+07,1.464973316e+07
2.187500000e-06,-8.237500000e-04,9.732361056e+02,5.744755903e+05,-1.463396521e+07,1.464523677e+07
2.500000000e-06,-8.237500000e-04,9.730437757e+02,6.564281071e+05,-1.462531516e+07,1.464003898e+07
2.812500000e-06,-8.237500000e-04,9.728258430e+02,7.383325938e+05,-1.461549840e+07,1.463413573e+07
3.125000000e-06,-8.237500000e-04,9.725823236e+02,8.201818901e+05,-1.460451004e+07,1.462752241e+07
3.437500000e-06,-8.237500000e-04,9.723132359e+02,9.019684328e+05,-1.459234470e+07,1.462019394e+07
3.750000000e-06,-8.237500000e-04,9.720186007e+02,9.836842137e+05,-1.457899653e+07,1.461214476e+07
4.062500000e-06,-8.237500000e-04,9.716984415e+02,1.065320739e+06,-1.456445923e+07,1.460336882e+07
4.375000000e-06,-8.237500000e-04,9.713527844e+02,1.146868989e+06,-1.454872609e+07,1.459385965e+07
4.687500000e-06,-8.237500000e-04,9.709816586e+02,1.228319380e+06,-1.453179003e+07,1.458361032e+07
5.000000000e-06,-8.237500000e-04,9.705850961e+02,1.309661728e+06,-1.451364361e+07,1.457261352e+07
5.312500000e-06,-8.237500000e-04,9.701631324e+02,1.390885211e+06,-1.449427912e+07,1.456086154e+07
5.625000000e-06,-8.237500000e-04,9.697158064e+02,1.471978338e+06,-1.447368855e+07,1.454834631e+07
5.937500000e-06,-8.237500000e-04,9.692431608e+02,1.552928914e+06,-1.445186370e+07,1.453505943e+07
6.250000000e-06,-8.237500000e-04,9.687452420e+02,1.633724012e+06,-1.442879622e+07,1.452099220e+07
6.562500000e-06,-8.237500000e-04,9.682221009e+02,1.714349945e+06,-1.440447761e+07,1.450613563e+07
6.875000000e-06,-8.237500000e-04,9.676737924e+02,1.794792239e+06,-1.437889932e+07,1.449048049e+07
7.187500000e-06,-8.237500000e-04,9.671003765e+02,1.875035613e+06,-1.435205280e+07,1.447401735e+07
7.500000000e-06,-8.237500000e-04,9.665019176e+02,1.955063955e+06,-1.432392954e+07,1.445673658e+07
7.812500000e-06,-8.237500000e-04,9.658784856e+02,2.034860310e+06,-1.429452115e+07,1.443862845e+07
8.125000000e-06,-8.237500000e-04,9.652301559e+02,2.114406861e+06,-1.426381940e+07,1.441968308e+07
8.437500000e-06,-8.237500000e-04,9.645570093e+02,2.193684922e+06,-1.423181629e+07,1.439989057e+07
8.750000000e-06,-8.237500000e-04,9.638591328e+02,2.272674929e+06,-1.419850416e+07,1.437924100e+07
9.062500000e-06,-8.237500000e-04,9.631366196e+02,2.351356439e+06,-1.416387567e+07,1.435772444e+07
9.375000000e-06,-8.237500000e-04,9.623895694e+02,2.429708129e+06,-1.412792395e+07,1.433533106e+07
9.687500000e-06,-8.237500000e-04,9.616180887e+02,2.507707799e+06,-1.409064263e+07,1.431205115e+07
1.000000000e-05,-8.237500000e-04,9.608222911e+02,2.585332385e+06,-1.405202593e+07,1.428787515e+07
1.031250000e-05,-8.237500000e-04,9.600022975e+02,2.662557972e+06,-1.401206871e+07,1.426279372e+07
1.062500000e-05,-8.237500000e-04,9.591582365e+02,2.739359809e+06,-1.397076656e+07,1.423679776e+07
1.093750000e-05,-8.237500000e-04,9.582902444e+02,2.815712335e+06,-1.392811586e+07,1.420987852e+07
