# strukturiertes Volumennetz: Knoten (i,j) -> (r,z)
# nr=239 nz=313
i,j,r_m,z_m
7,182,2.065284294e-06,4.219136702e-04
8,182,2.411371865e-06,4.219136702e-04
9,182,2.728827367e-06,4.219136702e-04
10,182,3.019944202e-06,4.219136702e-04
11,182,3.287031469e-06,4.219136702e-04
12,182,3.531983203e-06,4.219136702e-04
13,182,3.756739224e-06,4.219136702e-04
14,182,3.962851098e-06,4.219136702e-04
15,182,4.151964219e-06,4.219136702e-04
16,182,4.325432522e-06,4.219136702e-04
17,182,4.484611324e-06,4.219136702e-04
18,182,4.630594259e-06,4.219136702e-04
19,182,4.764494569e-06,4.219136702e-04
20,182,4.887303601e-06,4.219136702e-04
21,182,5.000000000e-06,4.219136702e-04
22,182,5.114848341e-06,4.219136702e-04
23,182,5.240242801e-06,4.219136702e-04
24,182,5.377141563e-06,4.219136702e-04
25,182,5.526597356e-06,4.219136702e-04
26,182,5.689894263e-06,4.219136702e-04
27,182,5.868073768e-06,4.219136702e-04
28,182,6.062641445e-06,4.219136702e-04
29,182,6.275108672e-06,4.219136702e-04
30,182,6.507073731e-06,4.219136702e-04
31,182,6.760297723e-06,4.219136702e-04
32,182,7.036854475e-06,4.219136702e-04
33,182,7.338797496e-06,4.219136702e-04
34,182,7.661202504e-06,4.219136702e-04
35,182,7.963145525e-06,4.219136702e-04
36,182,8.239702277e-06,4.219136702e-04
37,182,8.492926269e-06,4.219136702e-04
38,182,8.724891328e-06,4.219136702e-04
39,182,8.937358555e-06,4.219136702e-04
40,182,9.131926232e-06,4.219136702e-04
41,182,9.310105737e-06,4.219136702e-04
42,182,9.473402644e-06,4.219136702e-04
43,182,9.622858437e-06,4.219136702e-04
44,182,9.759757199e-06,4.219136702e-04
45,182,9.885151659e-06,4.219136702e-04
46,182,1.000000000e-05,4.219136702e-04
47,182,1.011405930e-05,4.219136702e-04
48,182,1.023850579e-05,4.219136702e-04
49,182,1.037429763e-05,4.219136702e-04
50,182,1.052248756e-05,4.219136702e-04
51,182,1.068427451e-05,4.219136702e-04
52,182,1.086064888e-05,4.219136702e-04
53,182,1.105320963e-05,4.219136702e-04
54,182,1.126339234e-05,4.219136702e-04
55,182,1.149266672e-05,4.219136702e-04
56,182,1.174289551e-05,4.219136702e-04
57,182,1.201593262e-05,4.219136702e-04
58,182,1.231386622e-05,4.219136702e-04
59,182,1.263910470e-05,4.219136702e-04
60,182,1.299392977e-05,4.219136702e-04
61,182,1.338107707e-05,4.219136702e-04
62,182,1.380356934e-05,4.219136702e-04
63,182,1.426460972e-05,4.219136702e-04
64,182,1.476758416e-05,4.219136702e-04
65,182,1.531658835e-05,4.219136702e-04
66,182,1.591572931e-05,4.219136702e-04
67,182,1.656945854e-05,4.219136702e-04
68,182,1.726290196e-05,4.219136702e-04
69,182,1.791004978e-05,4.219136702e-04
70,182,1.850280949e-05,4.219136702e-04
71,182,1.904597685e-05,4.219136702e-04
72,182,1.954376278e-05,4.219136702e-04
73,182,2.000000000e-05,4.219136702e-04
74,182,2.045916536e-05,4.219136702e-04
75,182,2.096027299e-05,4.219136702e-04
76,182,2.150750030e-05,4.219136702e-04
77,182,2.210488231e-05,4.219136702e-04
78,182,2.275725049e-05,4.219136702e-04
79,182,2.346966455e-05,4.219136702e-04
80,182,2.424709708e-05,4.219136702e-04
81,182,2.509583491e-05,4.219136702e-04
82,182,2.602297258e-05,4.219136702e-04
83,182,2.703470044e-05,4.219136702e-04
84,182,2.813980329e-05,4.219136702e-04
85,182,2.934601584e-05,4.219136702e-04
86,182,3.066314436e-05,4.219136702e-04
87,182,3.210179721e-05,4.219136702e-04
88,182,3.367127719e-05,4.219136702e-04
89,182,3.538565249e-05,4.219136702e-04
90,182,3.725684459e-05,4.219136702e-04
91,182,3.930020206e-05,4.219136702e-04
92,182,4.153132481e-05,4.219136702e-04
93,182,4.396693786e-05,4.219136702e-04
94,182,4.662636647e-05,4.219136702e-04
95,182,4.952955859e-05,4.219136702e-04
96,182,5.270131566e-05,4.219136702e-04
97,182,5.616231216e-05,4.219136702e-04
98,182,5.994062673e-05,4.219136702e-04
99,182,6.406670377e-05,4.219136702e-04
100,182,6.857052640e-05,4.219136702e-04
101,182,7.348863074e-05,4.219136702e-04
102,182,7.885880941e-05,4.219136702e-04
103,182,8.472112729e-05,4.219136702e-04
104,182,9.112499402e-05,4.219136702e-04
105,182,9.811342557e-05,4.219136702e-04
106,182,1.057410232e-04,4.219136702e-04
107,182,1.140723874e-04,4.219136702e-04
108,182,1.230724572e-04,4.219136702e-04
109,182,1.316426770e-04,4.219136702e-04
110,182,1.394949624e-04,4.219136702e-04
111,182,1.466842192e-04,4.219136702e-04
112,182,1.532682039e-04,4.219136702e-04
113,182,1.593014787e-04,4.219136702e-04
114,182,1.648266140e-04,4.219136702e-04
115,182,1.698859017e-04,4.219136702e-04
116,182,1.745200288e-04,4.219136702e-04
117,182,1.787647477e-04,4.219136702e-04
118,182,1.826520855e-04,4.219136702e-04
119,182,1.862127249e-04,4.219136702e-04
120,182,1.894754874e-04,4.219136702e-04
121,182,1.924613893e-04,4.219136702e-04
122,182,1.951984325e-04,4.219136702e-04
123,182,1.977042412e-04,4.219136702e-04
124,182,2.000000000e-04,4.219136702e-04
125,182,2.023073590e-04,4.219136702e-04
126,182,2.048262778e-04,4.219136702e-04
127,182,2.075787525e-04,4.219136702e-04
128,182,2.105843091e-04,4.219136702e-04
129,182,2.138679432e-04,4.219136702e-04
130,182,2.174546697e-04,4.219136702e-04
131,182,2.213724959e-04,4.219136702e-04
132,182,2.256503856e-04,4.219136702e-04
133,182,2.303242912e-04,4.219136702e-04
134,182,2.354283816e-04,4.219136702e-04
135,182,2.410037832e-04,4.219136702e-04
136,182,2.470936058e-04,4.219136702e-04
137,182,2.537446444e-04,4.219136702e-04
138,182,2.610133227e-04,4.219136702e-04
139,182,2.689484386e-04,4.219136702e-04
140,182,2.776157494e-04,4.219136702e-04
141,182,2.870851727e-04,4.219136702e-04
142,182,2.974263273e-04,4.219136702e-04
143,182,3.087203809e-04,4.219136702e-04
144,182,3.210579460e-04,4.219136702e-04
145,182,3.345353188e-04,4.219136702e-04
146,182,3.492615949e-04,4.219136702e-04
147,182,3.653317449e-04,4.219136702e-04
148,182,3.828930231e-04,4.219136702e-04
149,182,4.020809215e-04,4.219136702e-04
150,182,4.230318110e-04,4.219136702e-04
151,182,4.459114310e-04,4.219136702e-04
152,182,4.709074923e-04,4.219136702e-04
153,182,4.982272631e-04,4.219136702e-04
154,182,5.280468223e-04,4.219136702e-04
155,182,5.606176878e-04,4.219136702e-04
156,182,5.961968980e-04,4.219136702e-04
157,182,6.350512450e-04,4.219136702e-04
158,182,6.774964929e-04,4.219136702e-04
159,182,7.238672441e-04,4.219136702e-04
160,182,7.745057743e-04,4.219136702e-04
161,182,8.298365598e-04,4.219136702e-04
162,182,8.902404685e-04,4.219136702e-04
163,182,9.562452265e-04,4.219136702e-04
164,182,1.028315419e-03,4.219136702e-04
165,182,1.107064121e-03,4.219136702e-04
166,182,1.193057227e-03,4.219136702e-04
167,182,1.286983765e-03,4.219136702e-04
168,182,1.389582490e-03,4.219136702e-04
169,182,1.501687528e-03,4.219136702e-04
170,182,1.618967549e-03,4.219136702e-04
171,182,1.727165678e-03,4.219136702e-04
172,182,1.826235815e-03,4.219136702e-04
173,182,1.916950625e-03,4.219136702e-04
174,182,2.000000000e-03,4.219136702e-04
175,182,2.082774889e-03,4.219136702e-04
176,182,2.173107050e-03,4.219136702e-04
177,182,2.271750002e-03,4.219136702e-04
178,182,2.379493458e-03,4.219136702e-04
179,182,2.497113169e-03,4.219136702e-04
180,182,2.625517812e-03,4.219136702e-04
181,182,2.765775452e-03,4.219136702e-04
182,182,2.918996293e-03,4.219136702e-04
183,182,3.080897764e-03,4.219136702e-04
184,182,3.243063259e-03,4.219136702e-04
185,182,3.405228754e-03,4.219136702e-04
186,182,3.567394249e-03,4.219136702e-04
187,182,3.729559744e-03,4.219136702e-04
188,182,3.891725240e-03,4.219136702e-04
189,182,4.053890735e-03,4.219136702e-04
190,182,4.216056230e-03,4.219136702e-04
191,182,4.378221725e-03,4.219136702e-04
192,182,4.540387220e-03,4.219136702e-04
193,182,4.702552716e-03,4.219136702e-04
194,182,4.864718211e-03,4.219136702e-04
195,182,5.026883706e-03,4.219136702e-04
196,182,5.189049201e-03,4.219136702e-04
197,182,5.351214697e-03,4.219136702e-04
198,182,5.513380192e-03,4.219136702e-04
199,182,5.675545687e-03,4.219136702e-04
200,182,5.837711182e-03,4.219136702e-04
201,182,5.999876677e-03,4.219136702e-04
202,182,6.162042173e-03,4.219136702e-04
203,182,6.324207668e-03,4.219136702e-04
204,182,6.486373163e-03,4.219136702e-04
205,182,6.648538658e-03,4.219136702e-04
206,182,6.810704153e-03,4.219136702e-04
207,182,6.972869649e-03,4.219136702e-04
208,182,7.135035144e-03,4.219136702e-04
209,182,7.297200639e-03,4.219136702e-04
210,182,7.459366134e-03,4.219136702e-04
211,182,7.621531629e-03,4.219136702e-04
212,182,7.783697125e-03,4.219136702e-04
213,182,7.945862620e-03,4.219136702e-04
214,182,8.108028115e-03,4.219136702e-04
215,182,8.270193610e-03,4.219136702e-04
216,182,8.432359105e-03,4.219136702e-04
217,182,8.594524601e-03,4.219136702e-04
218,182,8.756690096e-03,4.219136702e-04
219,182,8.918855591e-03,4.219136702e-04
220,182,9.081021086e-03,4.219136702e-04
221,182,9.243186581e-03,4.219136702e-04
222,182,9.405352077e-03,4.219136702e-04
223,182,9.567517572e-03,4.219136702e-04
224,182,9.729683067e-03,4.219136702e-04
225,182,9.891848562e-03,4.219136702e-04
226,182,1.005401406e-02,4.219136702e-04
227,182,1.021617955e-02,4.219136702e-04
228,182,1.037834505e-02,4.219136702e-04
229,182,1.054051054e-02,4.219136702e-04
230,182,1.070267604e-02,4.219136702e-04
231,182,1.086484153e-02,4.219136702e-04
232,182,1.102700703e-02,4.219136702e-04
233,182,1.118917252e-02,4.219136702e-04
234,182,1.135133802e-02,4.219136702e-04
235,182,1.151350351e-02,4.219136702e-04
236,182,1.167566901e-02,4.219136702e-04
237,182,1.183783450e-02,4.219136702e-04
238,182,1.200000000e-02,4.219136702e-04
0,183,0.000000000e+00,4.306441869e-04
1,183,2.253927972e-07,4.306441869e-04
2,183,4.710108625e-07,4.306441869e-04
3,183,7.388114821e-07,4.306441869e-04
4,183,1.030777353e-06,4.306441869e-04
5,183,1.349134956e-06,4.306441869e-04
6,183,1.696071563e-06,4.306441869e-04
7,183,2.065284294e-06,4.306441869e-04
8,183,2.411371865e-06,4.306441869e-04
9,183,2.728827367e-06,4.306441869e-04
10,183,3.019944202e-06,4.306441869e-04
11,183,3.287031469e-06,4.306441869e-04
12,183,3.531983203e-06,4.306441869e-04
13,183,3.756739224e-06,4.306441869e-04
14,183,3.962851098e-06,4.306441869e-04
15,183,4.151964219e-06,4.306441869e-04
16,183,4.325432522e-06,4.306441869e-04
17,183,4.484611324e-06,4.306441869e-04
18,183,4.630594259e-06,4.306441869e-04
19,183,4.764494569e-06,4.306441869e-04
20,183,4.887303601e-06,4.306441869e-04
21,183,5.000000000e-06,4.306441869e-04
22,183,5.114848341e-06,4.306441869e-04
23,183,5.240242801e-06,4.306441869e-04
24,183,5.377141563e-06,4.306441869e-04
25,183,5.526597356e-06,4.306441869e-04
26,183,5.689894263e-06,4.306441869e-04
27,183,5.868073768e-06,4.306441869e-04
28,183,6.062641445e-06,4.306441869e-04
29,183,6.275108672e-06,4.306441869e-04
30,183,6.507073731e-06,4.306441869e-04
31,183,6.760297723e-06,4.306441869e-04
32,183,7.036854475e-06,4.306441869e-04
33,183,7.338797496e-06,4.306441869e-04
34,183,7.661202504e-06,4.306441869e-04
35,183,7.963145525e-06,4.306441869e-04
36,183,8.239702277e-06,4.306441869e-04
37,183,8.492926269e-06,4.306441869e-04
38,183,8.724891328e-06,4.306441869e-04
39,183,8.937358555e-06,4.306441869e-04
40,183,9.131926232e-06,4.306441869e-04
41,183,9.310105737e-06,4.306441869e-04
42,183,9.473402644e-06,4.306441869e-04
43,183,9.622858437e-06,4.306441869e-04
44,183,9.759757199e-06,4.306441869e-04
45,183,9.885151659e-06,4.306441869e-04
46,183,1.000000000e-05,4.306441869e-04
47,183,1.011405930e-05,4.306441869e-04
48,183,1.023850579e-05,4.306441869e-04
49,183,1.037429763e-05,4.306441869e-04
50,183,1.052248756e-05,4.306441869e-04
51,183,1.068427451e-05,4.306441869e-04
52,183,1.086064888e-05,4.306441869e-04
53,183,1.105320963e-05,4.306441869e-04
54,183,1.126339234e-05,4.306441869e-04
55,183,1.149266672e-05,4.306441869e-04
56,183,1.174289551e-05,4.306441869e-04
57,183,1.201593262e-05,4.306441869e-04
58,183,1.231386622e-05,4.306441869e-04
59,183,1.263910470e-05,4.306441869e-04
60,183,1.299392977e-05,4.306441869e-04
61,183,1.338107707e-05,4.306441869e-04
62,183,1.380356934e-05,4.306441869e-04
63,183,1.426460972e-05,4.306441869e-04
64,183,1.476758416e-05,4.306441869e-04
65,183,1.531658835e-05,4.306441869e-04
66,183,1.591572931e-05,4.306441869e-04
67,183,1.656945854e-05,4.306441869e-04
68,183,1.726290196e-05,4.306441869e-04
69,183,1.791004978e-05,4.306441869e-04
70,183,1.850280949e-05,4.306441869e-04
71,183,1.904597685e-05,4.306441869e-04
72,183,1.954376278e-05,4.306441869e-04
73,183,2.000000000e-05,4.306441869e-04
74,183,2.045916536e-05,4.306441869e-04
75,183,2.096027299e-05,4.306441869e-04
76,183,2.150750030e-05,4.306441869e-04
77,183,2.210488231e-05,4.306441869e-04
78,183,2.275725049e-05,4.306441869e-04
79,183,2.346966455e-05,4.306441869e-04
80,183,2.424709708e-05,4.306441869e-04
81,183,2.509583491e-05,4.306441869e-04
82,183,2.602297258e-05,4.306441869e-04
83,183,2.703470044e-05,4.306441869e-04
84,183,2.813980329e-05,4.306441869e-04
85,183,2.934601584e-05,4.306441869e-04
86,183,3.066314436e-05,4.306441869e-04
87,183,3.210179721e-05,4.306441869e-04
88,183,3.367127719e-05,4.306441869e-04
89,183,3.538565249e-05,4.306441869e-04
90,183,3.725684459e-05,4.306441869e-04
91,183,3.930020206e-05,4.306441869e-04
92,183,4.153132481e-05,4.306441869e-04
93,183,4.396693786e-05,4.306441869e-04
94,183,4.662636647e-05,4.306441869e-04
95,183,4.952955859e-05,4.306441869e-04
96,183,5.270131566e-05,4.306441869e-04
97,183,5.616231216e-05,4.306441869e-04
98,183,5.994062673e-05,4.306441869e-04
99,183,6.406670377e-05,4.306441869e-04
100,183,6.857052640e-05,4.306441869e-04
101,183,7.348863074e-05,4.306441869e-04
102,183,7.885880941e-05,4.306441869e-04
103,183,8.472112729e-05,4.306441869e-04
104,183,9.112499402e-05,4.306441869e-04
105,183,9.811342557e-05,4.306441869e-04
106,183,1.057410232e-04,4.306441869e-04
107,183,1.140723874e-04,4.306441869e-04
108,183,1.230724572e-04,4.306441869e-04
109,183,1.316426770e-04,4.306441869e-04
110,183,1.394949624e-04,4.306441869e-04
111,183,1.466842192e-04,4.306441869e-04
112,183,1.532682039e-04,4.306441869e-04
113,183,1.593014787e-04,4.306441869e-04
114,183,1.648266140e-04,4.306441869e-04
115,183,1.698859017e-04,4.306441869e-04
116,183,1.745200288e-04,4.306441869e-04
117,183,1.787647477e-04,4.306441869e-04
118,183,1.826520855e-04,4.306441869e-04
119,183,1.862127249e-04,4.306441869e-04
120,183,1.894754874e-04,4.306441869e-04
121,183,1.924613893e-04,4.306441869e-04
122,183,1.951984325e-04,4.306441869e-04
123,183,1.977042412e-04,4.306441869e-04
124,183,2.000000000e-04,4.306441869e-04
125,183,2.023073590e-04,4.306441869e-04
126,183,2.048262778e-04,4.306441869e-04
127,183,2.075787525e-04,4.306441869e-04
128,183,2.105843091e-04,4.306441869e-04
129,183,2.138679432e-04,4.306441869e-04
130,183,2.174546697e-04,4.306441869e-04
131,183,2.213724959e-04,4.306441869e-04
132,183,2.256503856e-04,4.306441869e-04
133,183,2.303242912e-04,4.306441869e-04
134,183,2.354283816e-04,4.306441869e-04
135,183,2.410037832e-04,4.306441869e-04
136,183,2.470936058e-04,4.306441869e-04
137,183,2.537446444e-04,4.306441869e-04
138,183,2.610133227e-04,4.306441869e-04
139,183,2.689484386e-04,4.306441869e-04
140,183,2.776157494e-04,4.306441869e-04
141,183,2.870851727e-04,4.306441869e-04
142,183,2.974263273e-04,4.306441869e-04
143,183,3.087203809e-04,4.306441869e-04
144,183,3.210579460e-04,4.306441869e-04
145,183,3.345353188e-04,4.306441869e-04
146,183,3.492615949e-04,4.306441869e-04
147,183,3.653317449e-04,4.306441869e-04
148,183,3.828930231e-04,4.306441869e-04
149,183,4.020809215e-04,4.306441869e-04
150,183,4.230318110e-04,4.306441869e-04
151,183,4.459114310e-04,4.306441869e-04
152,183,4.709074923e-04,4.306441869e-04
153,183,4.982272631e-04,4.306441869e-04
154,183,5.280468223e-04,4.306441869e-04
155,183,5.606176878e-04,4.306441869e-04
156,183,5.961968980e-04,4.306441869e-04
157,183,6.350512450e-04,4.306441869e-04
158,183,6.774964929e-04,4.306441869e-04
159,183,7.238672441e-04,4.306441869e-04
160,183,7.745057743e-04,4.306441869e-04
161,183,8.298365598e-04,4.306441869e-04
162,183,8.902404685e-04,4.306441869e-04
163,183,9.562452265e-04,4.306441869e-04
164,183,1.028315419e-03,4.306441869e-04
165,183,1.107064121e-03,4.306441869e-04
166,183,1.193057227e-03,4.306441869e-04
167,183,1.286983765e-03,4.306441869e-04
168,183,1.389582490e-03,4.306441869e-04
169,183,1.501687528e-03,4.306441869e-04
170,183,1.618967549e-03,4.306441869e-04
171,183,1.727165678e-03,4.306441869e-04
172,183,1.826235815e-03,4.306441869e-04
173,183,1.916950625e-03,4.306441869e-04
174,183,2.000000000e-03,4.306441869e-04
175,183,2.082774889e-03,4.306441869e-04
176,183,2.173107050e-03,4.306441869e-04
177,183,2.271750002e-03,4.306441869e-04
178,183,2.379493458e-03,4.306441869e-04
179,183,2.497113169e-03,4.306441869e-04
180,183,2.625517812e-03,4.306441869e-04
181,183,2.765775452e-03,4.306441869e-04
182,183,2.918996293e-03,4.306441869e-04
183,183,3.080897764e-03,4.306441869e-04
184,183,3.243063259e-03,4.306441869e-04
185,183,3.405228754e-03,4.306441869e-04
186,183,3.567394249e-03,4.306441869e-04
187,183,3.729559744e-03,4.306441869e-04
188,183,3.891725240e-03,4.306441869e-04
189,183,4.053890735e-03,4.306441869e-04
190,183,4.216056230e-03,4.306441869e-04
191,183,4.378221725e-03,4.306441869e-04
192,183,4.540387220e-03,4.306441869e-04
193,183,4.702552716e-03,4.306441869e-04
194,183,4.864718211e-03,4.306441869e-04
195,183,5.026883706e-03,4.306441869e-04
196,183,5.189049201e-03,4.306441869e-04
197,183,5.351214697e-03,4.306441869e-04
198,183,5.513380192e-03,4.306441869e-04
199,183,5.675545687e-03,4.306441869e-04
200,183,5.837711182e-03,4.306441869e-04
201,183,5.999876677e-03,4.306441869e-04
202,183,6.162042173e-03,4.306441869e-04
203,183,6.324207668e-03,4.306441869e-04
204,183,6.486373163e-03,4.306441869e-04
205,183,6.648538658e-03,4.306441869e-04
206,183,6.810704153e-03,4.306441869e-04
207,183,6.972869649e-03,4.306441869e-04
208,183,7.135035144e-03,4.306441869e-04
209,183,7.297200639e-03,4.306441869e-04
210,183,7.459366134e-03,4.306441869e-04
211,183,7.621531629e-03,4.306441869e-04
212,183,7.783697125e-03,4.306441869e-04
213,183,7.945862620e-03,4.306441869e-04
214,183,8.108028115e-03,4.306441869e-04
215,183,8.270193610e-03,4.306441869e-04
216,183,8.432359105e-03,4.306441869e-04
217,183,8.594524601e-03,4.306441869e-04
218,183,8.756690096e-03,4.306441869e-04
219,183,8.918855591e-03,4.306441869e-04
220,183,9.081021086e-03,4.306441869e-04
221,183,9.243186581e-03,4.306441869e-04
222,183,9.405352077e-03,4.306441869e-04
223,183,9.567517572e-03,4.306441869e-04
224,183,9.729683067e-03,4.306441869e-04
225,183,9.891848562e-03,4.306441869e-04
226,183,1.005401406e-02,4.306441869e-04
227,183,1.021617955e-02,4.306441869e-04
228,183,1.037834505e-02,4.306441869e-04
229,183,1.054051054e-02,4.306441869e-04
230,183,1.070267604e-02,4.306441869e-04
231,183,1.086484153e-02,4.306441869e-04
232,183,1.102700703e-02,4.306441869e-04
233,183,1.118917252e-02,4.306441869e-04
234,183,1.135133802e-02,4.306441869e-04
235,183,1.151350351e-02,4.306441869e-04
236,183,1.167566901e-02,4.306441869e-04
237,183,1.183783450e-02,4.306441869e-04
238,183,1.200000000e-02,4.306441869e-04
0,184,0.000000000e+00,4.386434179e-04
1,184,2.253927972e-07,4.386434179e-04
2,184,4.710108625e-07,4.386434179e-04
3,184,7.388114821e-07,4.386434179e-04
4,184,1.030777353e-06,4.386434179e-04
5,184,1.349134956e-06,4.386434179e-04
6,184,1.696071563e-06,4.386434179e-04
7,184,2.065284294e-06,4.386434179e-04
8,184,2.411371865e-06,4.386434179e-04
9,184,2.728827367e-06,4.386434179e-04
10,184,3.019944202e-06,4.386434179e-04
11,184,3.287031469e-06,4.386434179e-04
12,184,3.531983203e-06,4.386434179e-04
13,184,3.756739224e-06,4.386434179e-04
14,184,3.962851098e-06,4.386434179e-04
15,184,4.151964219e-06,4.386434179e-04
16,184,4.325432522e-06,4.386434179e-04
17,184,4.484611324e-06,4.386434179e-04
18,184,4.630594259e-06,4.386434179e-04
19,184,4.764494569e-06,4.386434179e-04
20,184,4.887303601e-06,4.386434179e-04
21,184,5.000000000e-06,4.386434179e-04
22,184,5.114848341e-06,4.386434179e-04
23,184,5.240242801e-06,4.386434179e-04
24,184,5.377141563e-06,4.386434179e-04
25,184,5.526597356e-06,4.386434179e-04
26,184,5.689894263e-06,4.386434179e-04
27,184,5.868073768e-06,4.386434179e-04
28,184,6.062641445e-06,4.386434179e-04
29,184,6.275108672e-06,4.386434179e-04
30,184,6.507073731e-06,4.386434179e-04
31,184,6.760297723e-06,4.386434179e-04
32,184,7.036854475e-06,4.386434179e-04
33,184,7.338797496e-06,4.386434179e-04
