# nur die festgehaltenen Knoten; alle uebrigen sind frei
r_m,z_m,role
4.630594259e-06,-5.564470060e-06,liquid_conductor
4.764494569e-06,-5.564470060e-06,liquid_conductor
4.887303601e-06,-5.564470060e-06,liquid_conductor
5.000000000e-06,-5.564470060e-06,liquid_conductor
0.000000000e+00,-4.982633521e-06,liquid_conductor
2.253927972e-07,-4.982633521e-06,liquid_conductor
4.710108625e-07,-4.982633521e-06,liquid_conductor
7.388114821e-07,-4.982633521e-06,liquid_conductor
1.030777353e-06,-4.982633521e-06,liquid_conductor
1.349134956e-06,-4.982633521e-06,liquid_conductor
1.696071563e-06,-4.982633521e-06,liquid_conductor
2.065284294e-06,-4.982633521e-06,liquid_conductor
2.411371865e-06,-4.982633521e-06,liquid_conductor
2.728827367e-06,-4.982633521e-06,liquid_conductor
3.019944202e-06,-4.982633521e-06,liquid_conductor
3.287031469e-06,-4.982633521e-06,liquid_conductor
3.531983203e-06,-4.982633521e-06,liquid_conductor
3.756739224e-06,-4.982633521e-06,liquid_conductor
3.962851098e-06,-4.982633521e-06,liquid_conductor
4.151964219e-06,-4.982633521e-06,liquid_conductor
4.325432522e-06,-4.982633521e-06,liquid_conductor
4.484611324e-06,-4.982633521e-06,liquid_conductor
4.630594259e-06,-4.982633521e-06,liquid_conductor
4.764494569e-06,-4.982633521e-06,liquid_conductor
4.887303601e-06,-4.982633521e-06,liquid_conductor
5.000000000e-06,-4.982633521e-06,liquid_conductor
0.000000000e+00,-4.450209638e-06,liquid_conductor
2.253927972e-07,-4.450209638e-06,liquid_conductor
4.710108625e-07,-4.450209638e-06,liquid_conductor
7.388114821e-07,-4.450209638e-06,liquid_conductor
1.030777353e-06,-4.450209638e-06,liquid_conductor
1.349134956e-06,-4.450209638e-06,liquid_conductor
1.696071563e-06,-4.450209638e-06,liquid_conductor
2.065284294e-06,-4.450209638e-06,liquid_conductor
2.411371865e-06,-4.450209638e-06,liquid_conductor
2.728827367e-06,-4.450209638e-06,liquid_conductor
3.019944202e-06,-4.450209638e-06,liquid_conductor
3.287031469e-06,-4.450209638e-06,liquid_conductor
3.531983203e-06,-4.450209638e-06,liquid_conductor
3.756739224e-06,-4.450209638e-06,liquid_conductor
3.962851098e-06,-4.450209638e-06,liquid_conductor
4.151964219e-06,-4.450209638e-06,liquid_conductor
4.325432522e-06,-4.450209638e-06,liquid_conductor
4.484611324e-06,-4.450209638e-06,liquid_conductor
4.630594259e-06,-4.450209638e-06,liquid_conductor
4.764494569e-06,-4.450209638e-06,liquid_conductor
4.887303601e-06,-4.450209638e-06,liquid_conductor
5.000000000e-06,-4.450209638e-06,liquid_conductor
0.000000000e+00,-3.963521080e-06,liquid_conductor
2.253927972e-07,-3.963521080e-06,liquid_conductor
4.710108625e-07,-3.963521080e-06,liquid_conductor
7.388114821e-07,-3.963521080e-06,liquid_conductor
1.030777353e-06,-3.963521080e-06,liquid_conductor
1.349134956e-06,-3.963521080e-06,liquid_conductor
1.696071563e-06,-3.963521080e-06,liquid_conductor
2.065284294e-06,-3.963521080e-06,liquid_conductor
2.411371865e-06,-3.963521080e-06,liquid_conductor
2.728827367e-06,-3.963521080e-06,liquid_conductor
3.019944202e-06,-3.963521080e-06,liquid_conductor
3.287031469e-06,-3.963521080e-06,liquid_conductor
3.531983203e-06,-3.963521080e-06,liquid_conductor
3.756739224e-06,-3.963521080e-06,liquid_conductor
3.962851098e-06,-3.963521080e-06,liquid_conductor
4.151964219e-06,-3.963521080e-06,liquid_conductor
4.325432522e-06,-3.963521080e-06,liquid_conductor
4.484611324e-06,-3.963521080e-06,liquid_conductor
4.630594259e-06,-3.963521080e-06,liquid_conductor
4.764494569e-06,-3.963521080e-06,liquid_conductor
4.887303601e-06,-3.963521080e-06,liquid_conductor
5.000000000e-06,-3.963521080e-06,liquid_conductor
0.000000000e+00,-3.518296007e-06,liquid_conductor
2.253927972e-07,-3.518296007e-06,liquid_conductor
4.710108625e-07,-3.518296007e-06,liquid_conductor
7.388114821e-07,-3.518296007e-06,liquid_conductor
1.030777353e-06,-3.518296007e-06,liquid_conductor
1.349134956e-06,-3.518296007e-06,liquid_conductor
1.696071563e-06,-3.518296007e-06,liquid_conductor
2.065284294e-06,-3.518296007e-06,liquid_conductor
2.411371865e-06,-3.518296007e-06,liquid_conductor
2.728827367e-06,-3.518296007e-06,liquid_conductor
3.019944202e-06,-3.518296007e-06,liquid_conductor
3.287031469e-06,-3.518296007e-06,liquid_conductor
3.531983203e-06,-3.518296007e-06,liquid_conductor
3.756739224e-06,-3.518296007e-06,liquid_conductor
3.962851098e-06,-3.518296007e-06,liquid_conductor
4.151964219e-06,-3.518296007e-06,liquid_conductor
4.325432522e-06,-3.518296007e-06,liquid_conductor
4.484611324e-06,-3.518296007e-06,liquid_conductor
4.630594259e-06,-3.518296007e-06,liquid_conductor
4.764494569e-06,-3.518296007e-06,liquid_conductor
4.887303601e-06,-3.518296007e-06,liquid_conductor
5.000000000e-06,-3.518296007e-06,liquid_conductor
0.000000000e+00,-3.111160565e-06,liquid_conductor
2.253927972e-07,-3.111160565e-06,liquid_conductor
4.710108625e-07,-3.111160565e-06,liquid_conductor
7.388114821e-07,-3.111160565e-06,liquid_conductor
1.030777353e-06,-3.111160565e-06,liquid_conductor
1.349134956e-06,-3.111160565e-06,liquid_conductor
1.696071563e-06,-3.111160565e-06,liquid_conductor
2.065284294e-06,-3.111160565e-06,liquid_conductor
2.411371865e-06,-3.111160565e-06,liquid_conductor
2.728827367e-06,-3.111160565e-06,liquid_conductor
3.019944202e-06,-3.111160565e-06,liquid_conductor
3.287031469e-06,-3.111160565e-06,liquid_conductor
3.531983203e-06,-3.111160565e-06,liquid_conductor
3.756739224e-06,-3.111160565e-06,liquid_conductor
3.962851098e-06,-3.111160565e-06,liquid_conductor
4.151964219e-06,-3.111160565e-06,liquid_conductor
4.325432522e-06,-3.111160565e-06,liquid_conductor
4.484611324e-06,-3.111160565e-06,liquid_conductor
4.630594259e-06,-3.111160565e-06,liquid_conductor
4.764494569e-06,-3.111160565e-06,liquid_conductor
4.887303601e-06,-3.111160565e-06,liquid_conductor
5.000000000e-06,-3.111160565e-06,liquid_conductor
0.000000000e+00,-2.738819932e-06,liquid_conductor
2.253927972e-07,-2.738819932e-06,liquid_conductor
4.710108625e-07,-2.738819932e-06,liquid_conductor
7.388114821e-07,-2.738819932e-06,liquid_conductor
1.030777353e-06,-2.738819932e-06,liquid_conductor
1.349134956e-06,-2.738819932e-06,liquid_conductor
1.696071563e-06,-2.738819932e-06,liquid_conductor
2.065284294e-06,-2.738819932e-06,liquid_conductor
2.411371865e-06,-2.738819932e-06,liquid_conductor
2.728827367e-06,-2.738819932e-06,liquid_conductor
3.019944202e-06,-2.738819932e-06,liquid_conductor
3.287031469e-06,-2.738819932e-06,liquid_conductor
3.531983203e-06,-2.738819932e-06,liquid_conductor
3.756739224e-06,-2.738819932e-06,liquid_conductor
3.962851098e-06,-2.738819932e-06,liquid_conductor
4.151964219e-06,-2.738819932e-06,liquid_conductor
4.325432522e-06,-2.738819932e-06,liquid_conductor
4.484611324e-06,-2.738819932e-06,liquid_conductor
4.630594259e-06,-2.738819932e-06,liquid_conductor
4.764494569e-06,-2.738819932e-06,liquid_conductor
4.887303601e-06,-2.738819932e-06,liquid_conductor
5.000000000e-06,-2.738819932e-06,liquid_conductor
0.000000000e+00,-2.398176220e-06,liquid_conductor
2.253927972e-07,-2.398176220e-06,liquid_conductor
4.710108625e-07,-2.398176220e-06,liquid_conductor
7.388114821e-07,-2.398176220e-06,liquid_conductor
1.030777353e-06,-2.398176220e-06,liquid_conductor
1.349134956e-06,-2.398176220e-06,liquid_conductor
1.696071563e-06,-2.398176220e-06,liquid_conductor
2.065284294e-06,-2.398176220e-06,liquid_conductor
2.411371865e-06,-2.398176220e-06,liquid_conductor
2.728827367e-06,-2.398176220e-06,liquid_conductor
3.019944202e-06,-2.398176220e-06,liquid_conductor
3.287031469e-06,-2.398176220e-06,liquid_conductor
3.531983203e-06,-2.398176220e-06,liquid_conductor
3.756739224e-06,-2.398176220e-06,liquid_conductor
3.962851098e-06,-2.398176220e-06,liquid_conductor
4.151964219e-06,-2.398176220e-06,liquid_conductor
4.325432522e-06,-2.398176220e-06,liquid_conductor
4.484611324e-06,-2.398176220e-06,liquid_conductor
4.630594259e-06,-2.398176220e-06,liquid_conductor
4.764494569e-06,-2.398176220e-06,liquid_conductor
4.887303601e-06,-2.398176220e-06,liquid_conductor
5.000000000e-06,-2.398176220e-06,liquid_conductor
0.000000000e+00,-2.086756220e-06,liquid_conductor
2.253927972e-07,-2.086756220e-06,liquid_conductor
4.710108625e-07,-2.086756220e-06,liquid_conductor
7.388114821e-07,-2.086756220e-06,liquid_conductor
1.030777353e-06,-2.086756220e-06,liquid_conductor
1.349134956e-06,-2.086756220e-06,liquid_conductor
1.696071563e-06,-2.086756220e-06,liquid_conductor
2.065284294e-06,-2.086756220e-06,liquid_conductor
2.411371865e-06,-2.086756220e-06,liquid_conductor
2.728827367e-06,-2.086756220e-06,liquid_conductor
3.019944202e-06,-2.086756220e-06,liquid_conductor
3.287031469e-06,-2.086756220e-06,liquid_conductor
3.531983203e-06,-2.086756220e-06,liquid_conductor
3.756739224e-06,-2.086756220e-06,liquid_conductor
3.962851098e-06,-2.086756220e-06,liquid_conductor
4.151964219e-06,-2.086756220e-06,liquid_conductor
4.325432522e-06,-2.086756220e-06,liquid_conductor
4.484611324e-06,-2.086756220e-06,liquid_conductor
4.630594259e-06,-2.086756220e-06,liquid_conductor
4.764494569e-06,-2.086756220e-06,liquid_conductor
4.887303601e-06,-2.086756220e-06,liquid_conductor
5.000000000e-06,-2.086756220e-06,liquid_conductor
0.000000000e+00,-1.801827198e-06,liquid_conductor
2.253927972e-07,-1.801827198e-06,liquid_conductor
4.710108625e-07,-1.801827198e-06,liquid_conductor
7.388114821e-07,-1.801827198e-06,liquid_conductor
1.030777353e-06,-1.801827198e-06,liquid_conductor
1.349134956e-06,-1.801827198e-06,liquid_conductor
1.696071563e-06,-1.801827198e-06,liquid_conductor
2.065284294e-06,-1.801827198e-06,liquid_conductor
2.411371865e-06,-1.801827198e-06,liquid_conductor
2.728827367e-06,-1.801827198e-06,liquid_conductor
3.019944202e-06,-1.801827198e-06,liquid_conductor
3.287031469e-06,-1.801827198e-06,liquid_conductor
3.531983203e-06,-1.801827198e-06,liquid_conductor
3.756739224e-06,-1.801827198e-06,liquid_conductor
3.962851098e-06,-1.801827198e-06,liquid_conductor
4.151964219e-06,-1.801827198e-06,liquid_conductor
4.325432522e-06,-1.801827198e-06,liquid_conductor
4.484611324e-06,-1.801827198e-06,liquid_conductor
4.630594259e-06,-1.801827198e-06,liquid_conductor
4.764494569e-06,-1.801827198e-06,liquid_conductor
4.887303601e-06,-1.801827198e-06,liquid_conductor
5.000000000e-06,-1.801827198e-06,liquid_conductor
0.000000000e+00,-1.541265377e-06,liquid_conductor
2.253927972e-07,-1.541265377e-06,liquid_conductor
4.710108625e-07,-1.541265377e-06,liquid_conductor
7.388114821e-07,-1.541265377e-06,liquid_conductor
1.030777353e-06,-1.541265377e-06,liquid_conductor
1.349134956e-06,-1.541265377e-06,liquid_conductor
1.696071563e-06,-1.541265377e-06,liquid_conductor
2.065284294e-06,-1.541265377e-06,liquid_conductor
2.411371865e-06,-1.541265377e-06,liquid_conductor
2.728827367e-06,-1.541265377e-06,liquid_conductor
3.019944202e-06,-1.541265377e-06,liquid_conductor
3.287031469e-06,-1.541265377e-06,liquid_conductor
3.531983203e-06,-1.541265377e-06,liquid_conductor
3.756739224e-06,-1.541265377e-06,liquid_conductor
3.962851098e-06,-1.541265377e-06,liquid_conductor
4.151964219e-06,-1.541265377e-06,liquid_conductor
4.325432522e-06,-1.541265377e-06,liquid_conductor
4.484611324e-06,-1.541265377e-06,liquid_conductor
4.630594259e-06,-1.541265377e-06,liquid_conductor
4.764494569e-06,-1.541265377e-06,liquid_conductor
4.887303601e-06,-1.541265377e-06,liquid_conductor
5.000000000e-06,-1.541265377e-06,liquid_conductor
0.000000000e+00,-1.302845304e-06,liquid_conductor
2.253927972e-07,-1.302845304e-06,liquid_conductor
4.710108625e-07,-1.302845304e-06,liquid_conductor
7.388114821e-07,-1.302845304e-06,liquid_conductor
1.030777353e-06,-1.302845304e-06,liquid_conductor
1.349134956e-06,-1.302845304e-06,liquid_conductor
1.696071563e-06,-1.302845304e-06,liquid_conductor
2.065284294e-06,-1.302845304e-06,liquid_conductor
2.411371865e-06,-1.302845304e-06,liquid_conductor
2.728827367e-06,-1.302845304e-06,liquid_conductor
3.019944202e-06,-1.302845304e-06,liquid_conductor
3.287031469e-06,-1.302845304e-06,liquid_conductor
3.531983203e-06,-1.302845304e-06,liquid_conductor
3.756739224e-06,-1.302845304e-06,liquid_conductor
3.962851098e-06,-1.302845304e-06,liquid_conductor
4.151964219e-06,-1.302845304e-06,liquid_conductor
4.325432522e-06,-1.302845304e-06,liquid_conductor
4.484611324e-06,-1.302845304e-06,liquid_conductor
4.630594259e-06,-1.302845304e-06,liquid_conductor
4.764494569e-06,-1.302845304e-06,liquid_conductor
4.887303601e-06,-1.302845304e-06,liquid_conductor
5.000000000e-06,-1.302845304e-06,liquid_conductor
0.000000000e+00,-1.084830015e-06,liquid_conductor
2.253927972e-07,-1.084830015e-06,liquid_conductor
4.710108625e-07,-1.084830015e-06,liquid_conductor
7.388114821e-07,-1.084830015e-06,liquid_conductor
1.030777353e-06,-1.084830015e-06,liquid_conductor
1.349134956e-06,-1.084830015e-06,liquid_conductor
1.696071563e-06,-1.084830015e-06,liquid_conductor
2.065284294e-06,-1.084830015e-06,liquid_conductor
2.411371865e-06,-1.084830015e-06,liquid_conductor
2.728827367e-06,-1.084830015e-06,liquid_conductor
3.019944202e-06,-1.084830015e-06,liquid_conductor
3.287031469e-06,-1.084830015e-06,liquid_conductor
3.531983203e-06,-1.084830015e-06,liquid_conductor
3.756739224e-06,-1.084830015e-06,liquid_conductor
3.962851098e-06,-1.084830015e-06,liquid_conductor
4.151964219e-06,-1.084830015e-06,liquid_conductor
4.325432522e-06,-1.084830015e-06,liquid_conductor
4.484611324e-06,-1.084830015e-06,liquid_conductor
4.630594259e-06,-1.084830015e-06,liquid_conductor
4.764494569e-06,-1.084830015e-06,liquid_conductor
4.887303601e-06,-1.084830015e-06,liquid_conductor
5.000000000e-06,-1.084830015e-06,liquid_conductor
0.000000000e+00,-8.854934960e-07,liquid_conductor
2.253927972e-07,-8.854934960e-07,liquid_conductor
4.710108625e-07,-8.854934960e-07,liquid_conductor
7.388114821e-07,-8.854934960e-07,liquid_conductor
1.030777353e-06,-8.854934960e-07,liquid_conductor
1.349134956e-06,-8.854934960e-07,liquid_conductor
1.696071563e-06,-8.854934960e-07,liquid_conductor
2.065284294e-06,-8.854934960e-07,liquid_conductor
2.411371865e-06,-8.854934960e-07,liquid_conductor
2.728827367e-06,-8.854934960e-07,liquid_conductor
3.019944202e-06,-8.854934960e-07,liquid_conductor
3.287031469e-06,-8.854934960e-07,liquid_conductor
3.531983203e-06,-8.854934960e-07,liquid_conductor
3.756739224e-06,-8.854934960e-07,liquid_conductor
3.962851098e-06,-8.854934960e-07,liquid_conductor
4.151964219e-06,-8.854934960e-07,liquid_conductor
4.325432522e-06,-8.854934960e-07,liquid_conductor
4.484611324e-06,-8.854934960e-07,liquid_conductor
4.630594259e-06,-8.854934960e-07,liquid_conductor
4.764494569e-06,-8.854934960e-07,liquid_conductor
4.887303601e-06,-8.854934960e-07,liquid_conductor
5.000000000e-06,-8.854934960e-07,liquid_conductor
0.000000000e+00,-7.031154780e-07,liquid_conductor
2.253927972e-07,-7.031154780e-07,liquid_conductor
4.710108625e-07,-7.031154780e-07,liquid_conductor
7.388114821e-07,-7.031154780e-07,liquid_conductor
1.030777353e-06,-7.031154780e-07,liquid_conductor
1.349134956e-06,-7.031154780e-07,liquid_conductor
1.696071563e-06,-7.031154780e-07,liquid_conductor
2.065284294e-06,-7.031154780e-07,liquid_conductor
2.411371865e-06,-7.031154780e-07,liquid_conductor
2.728827367e-06,-7.031154780e-07,liquid_conductor
3.019944202e-06,-7.031154780e-07,liquid_conductor
3.287031469e-06,-7.031154780e-07,liquid_conductor
3.531983203e-06,-7.031154780e-07,liquid_conductor
3.756739224e-06,-7.031154780e-07,liquid_conductor
3.962851098e-06,-7.031154780e-07,liquid_conductor
4.151964219e-06,-7.031154780e-07,liquid_conductor
4.325432522e-06,-7.031154780e-07,liquid_conductor
4.484611324e-06,-7.031154780e-07,liquid_conductor
4.630594259e-06,-7.031154780e-07,liquid_conductor
4.764494569e-06,-7.031154780e-07,liquid_conductor
4.887303601e-06,-7.031154780e-07,liquid_conductor
5.000000000e-06,-7.031154780e-07,liquid_conductor
0.000000000e+00,-5.363926823e-07,liquid_conductor
2.253927972e-07,-5.363926823e-07,liquid_conductor
4.710108625e-07,-5.363926823e-07,liquid_conductor
7.388114821e-07,-5.363926823e-07,liquid_conductor
1.030777353e-06,-5.363926823e-07,liquid_conductor
1.349134956e-06,-5.363926823e-07,liquid_conductor
1.696071563e-06,-5.363926823e-07,liquid_conductor
2.065284294e-06,-5.363926823e-07,liquid_conductor
2.411371865e-06,-5.363926823e-07,liquid_conductor
2.728827367e-06,-5.363926823e-07,liquid_conductor
3.019944202e-06,-5.363926823e-07,liquid_conductor
3.287031469e-06,-5.363926823e-07,liquid_conductor
3.531983203e-06,-5.363926823e-07,liquid_conductor
3.756739224e-06,-5.363926823e-07,liquid_conductor
3.962851098e-06,-5.363926823e-07,liquid_conductor
4.151964219e-06,-5.363926823e-07,liquid_conductor
4.325432522e-06,-5.363926823e-07,liquid_conductor
4.484611324e-06,-5.363926823e-07,liquid_conductor
4.630594259e-06,-5.363926823e-07,liquid_conductor
4.764494569e-06,-5.363926823e-07,liquid_conductor
4.887303601e-06,-5.363926823e-07,liquid_conductor
5.000000000e-06,-5.363926823e-07,liquid_conductor
0.000000000e+00,-3.838315361e-07,liquid_conductor
2.253927972e-07,-3.838315361e-07,liquid_conductor
4.710108625e-07,-3.838315361e-07,liquid_conductor
7.388114821e-07,-3.838315361e-07,liquid_conductor
1.030777353e-06,-3.838315361e-07,liquid_conductor
1.349134956e-06,-3.838315361e-07,liquid_conductor
1.696071563e-06,-3.838315361e-07,liquid_conductor
2.065284294e-06,-3.838315361e-07,liquid_conductor
2.411371865e-06,-3.838315361e-07,liquid_conductor
2.728827367e-06,-3.838315361e-07,liquid_conductor
3.019944202e-06,-3.838315361e-07,liquid_conductor
3.287031469e-06,-3.838315361e-07,liquid_conductor
3.531983203e-06,-3.838315361e-07,liquid_conductor
3.756739224e-06,-3.838315361e-07,liquid_conductor
3.962851098e-06,-3.838315361e-07,liquid_conductor
4.151964219e-06,-3.838315361e-07,liquid_conductor
4.325432522e-06,-3.838315361e-07,liquid_conductor
4.484611324e-06,-3.838315361e-07,liquid_conductor
4.630594259e-06,-3.838315361e-07,liquid_conductor
4.764494569e-06,-3.838315361e-07,liquid_conductor
4.887303601e-06,-3.838315361e-07,liquid_conductor
5.000000000e-06,-3.838315361e-07,liquid_conductor
0.000000000e+00,-2.443623372e-07,liquid_conductor
2.253927972e-07,-2.443623372e-07,liquid_conductor
4.710108625e-07,-2.443623372e-07,liquid_conductor
7.388114821e-07,-2.443623372e-07,liquid_conductor
1.030777353e-06,-2.443623372e-07,liquid_conductor
1.349134956e-06,-2.443623372e-07,liquid_conductor
1.696071563e-06,-2.443623372e-07,liquid_conductor
2.065284294e-06,-2.443623372e-07,liquid_conductor
2.411371865e-06,-2.443623372e-07,liquid_conductor
2.728827367e-06,-2.443623372e-07,liquid_conductor
3.019944202e-06,-2.443623372e-07,liquid_conductor
3.287031469e-06,-2.443623372e-07,liquid_conductor
3.531983203e-06,-2.443623372e-07,liquid_conductor
3.756739224e-06,-2.443623372e-07,liquid_conductor
3.962851098e-06,-2.443623372e-07,liquid_conductor
4.151964219e-06,-2.443623372e-07,liquid_conductor
4.325432522e-06,-2.443623372e-07,liquid_conductor
4.484611324e-06,-2.443623372e-07,liquid_conductor
4.630594259e-06,-2.443623372e-07,liquid_conductor
4.764494569e-06,-2.443623372e-07,liquid_conductor
4.887303601e-06,-2.443623372e-07,liquid_conductor
5.000000000e-06,-2.443623372e-07,liquid_conductor
0.000000000e+00,-1.167054380e-07,liquid_conductor
2.253927972e-07,-1.167054380e-07,liquid_conductor
4.710108625e-07,-1.167054380e-07,liquid_conductor
7.388114821e-07,-1.167054380e-07,liquid_conductor
1.030777353e-06,-1.167054380e-07,liquid_conductor
1.349134956e-06,-1.167054380e-07,liquid_conductor
1.696071563e-06,-1.167054380e-07,liquid_conductor
2.065284294e-06,-1.167054380e-07,liquid_conductor
2.411371865e-06,-1.167054380e-07,liquid_conductor
2.728827367e-06,-1.167054380e-07,liquid_conductor
3.019944202e-06,-1.167054380e-07,liquid_conductor
3.287031469e-06,-1.167054380e-07,liquid_conductor
3.531983203e-06,-1.167054380e-07,liquid_conductor
3.756739224e-06,-1.167054380e-07,liquid_conductor
3.962851098e-06,-1.167054380e-07,liquid_conductor
4.151964219e-06,-1.167054380e-07,liquid_conductor
4.325432522e-06,-1.167054380e-07,liquid_conductor
4.484611324e-06,-1.167054380e-07,liquid_conductor
4.630594259e-06,-1.167054380e-07,liquid_conductor
4.764494569e-06,-1.167054380e-07,liquid_conductor
4.887303601e-06,-1.167054380e-07,liquid_conductor
5.000000000e-06,-1.167054380e-07,liquid_conductor
0.000000000e+00,0.000000000e+00,liquid_conductor
2.253927972e-07,0.000000000e+00,liquid_conductor
4.710108625e-07,0.000000000e+00,liquid_conductor
7.388114821e-07,0.000000000e+00,liquid_conductor
1.030777353e-06,0.000000000e+00,liquid_conductor
1.349134956e-06,0.000000000e+00,liquid_conductor
1.696071563e-06,0.000000000e+00,liquid_conductor
2.065284294e-06,0.000000000e+00,liquid_conductor
2.411371865e-06,0.000000000e+00,liquid_conductor
2.728827367e-06,0.000000000e+00,liquid_conductor
3.019944202e-06,0.000000000e+00,liquid_conductor
3.287031469e-06,0.000000000e+00,liquid_conductor
3.531983203e-06,0.000000000e+00,liquid_conductor
3.756739224e-06,0.000000000e+00,liquid_conductor
3.962851098e-06,0.000000000e+00,liquid_conductor
4.151964219e-06,0.000000000e+00,liquid_conductor
4.325432522e-06,0.000000000e+00,liquid_conductor
4.484611324e-06,0.000000000e+00,liquid_conductor
4.630594259e-06,0.000000000e+00,liquid_conductor
4.764494569e-06,0.000000000e+00,liquid_conductor
4.887303601e-06,0.000000000e+00,liquid_conductor
5.000000000e-06,0.000000000e+00,liquid_conductor
2.000000000e-04,5.000000000e-04,extractor_metallisation
2.023073590e-04,5.000000000e-04,extractor_metallisation
2.048262778e-04,5.000000000e-04,extractor_metallisation
2.075787525e-04,5.000000000e-04,extractor_metallisation
2.105843091e-04,5.000000000e-04,extractor_metallisation
2.138679432e-04,5.000000000e-04,extractor_metallisation
2.174546697e-04,5.000000000e-04,extractor_metallisation
2.213724959e-04,5.000000000e-04,extractor_metallisation
2.256503856e-04,5.000000000e-04,extractor_metallisation
2.303242912e-04,5.000000000e-04,extractor_metallisation
2.354283816e-04,5.000000000e-04,extractor_metallisation
2.410037832e-04,5.000000000e-04,extractor_metallisation
2.470936058e-04,5.000000000e-04,extractor_metallisation
2.537446444e-04,5.000000000e-04,extractor_metallisation
2.610133227e-04,5.000000000e-04,extractor_metallisation
2.689484386e-04,5.000000000e-04,extractor_metallisation
2.776157494e-04,5.000000000e-04,extractor_metallisation
2.870851727e-04,5.000000000e-04,extractor_metallisation
2.974263273e-04,5.000000000e-04,extractor_metallisation
3.087203809e-04,5.000000000e-04,extractor_metallisation
3.210579460e-04,5.000000000e-04,extractor_metallisation
3.345353188e-04,5.000000000e-04,extractor_metallisation
3.492615949e-04,5.000000000e-04,extractor_metallisation
3.653317449e-04,5.000000000e-04,extractor_metallisation
3.828930231e-04,5.000000000e-04,extractor_metallisation
4.020809215e-04,5.000000000e-04,extractor_metallisation
4.230318110e-04,5.000000000e-04,extractor_metallisation
4.459114310e-04,5.000000000e-04,extractor_metallisation
4.709074923e-04,5.000000000e-04,extractor_metallisation
4.982272631e-04,5.000000000e-04,extractor_metallisation
5.280468223e-04,5.000000000e-04,extractor_metallisation
5.606176878e-04,5.000000000e-04,extractor_metallisation
5.961968980e-04,5.000000000e-04,extractor_metallisation
6.350512450e-04,5.000000000e-04,extractor_metallisation
6.774964929e-04,5.000000000e-04,extractor_metallisation
7.238672441e-04,5.000000000e-04,extractor_metallisation
7.745057743e-04,5.000000000e-04,extractor_metallisation
8.298365598e-04,5.000000000e-04,extractor_metallisation
8.902404685e-04,5.000000000e-04,extractor_metallisation
9.562452265e-04,5.000000000e-04,extractor_metallisation
1.028315419e-03,5.000000000e-04,extractor_metallisation
1.107064121e-03,5.000000000e-04,extractor_metallisation
1.193057227e-03,5.000000000e-04,extractor_metallisation
1.286983765e-03,5.000000000e-04,extractor_metallisation
1.389582490e-03,5.000000000e-04,extractor_metallisation
1.501687528e-03,5.000000000e-04,extractor_metallisation
1.618967549e-03,5.000000000e-04,extractor_metallisation
1.727165678e-03,5.000000000e-04,extractor_metallisation
1.826235815e-03,5.000000000e-04,extractor_metallisation
1.916950625e-03,5.000000000e-04,extractor_metallisation
2.000000000e-03,5.000000000e-04,extractor_metallisation
2.000000000e-04,5.022969668e-04,extractor_metallisation
2.000000000e-04,5.048048560e-04,extractor_metallisation
2.000000000e-04,5.075428313e-04,extractor_metallisation
2.000000000e-04,5.105319471e-04,extractor_metallisation
2.000000000e-04,5.137978853e-04,extractor_metallisation
2.000000000e-04,5.173614754e-04,extractor_metallisation
2.000000000e-04,5.212528289e-04,extractor_metallisation
2.000000000e-04,5.255021734e-04,extractor_metallisation
2.000000000e-04,5.301414746e-04,extractor_metallisation
2.000000000e-04,5.352059545e-04,extractor_metallisation
2.000000000e-04,5.407370895e-04,extractor_metallisation
2.000000000e-04,5.467759499e-04,extractor_metallisation
2.000000000e-04,5.532240501e-04,extractor_metallisation
2.000000000e-04,5.592629105e-04,extractor_metallisation
2.000000000e-04,5.647940455e-04,extractor_metallisation
2.000000000e-04,5.698585254e-04,extractor_metallisation
2.000000000e-04,5.744978266e-04,extractor_metallisation
2.000000000e-04,5.787471711e-04,extractor_metallisation
2.000000000e-04,5.826385246e-04,extractor_metallisation
2.000000000e-04,5.862021147e-04,extractor_metallisation
2.000000000e-04,5.894680529e-04,extractor_metallisation
2.000000000e-04,5.924571687e-04,extractor_metallisation
2.000000000e-04,5.951951440e-04,extractor_metallisation
2.000000000e-04,5.977030332e-04,extractor_metallisation
2.000000000e-04,6.000000000e-04,extractor_metallisation
